case,method,repeat,target_id,warmup,ordinal,process_complete,included_in_performance,serialized_proof_wall_ms,route_ms,query_ms,query_roundtrip_ms,answer_ms,answer_roundtrip_ms,decode_ms,proof_verify_ms,query_matrix_payload_bytes,query_framed_bytes,answer_matrix_payload_bytes,answer_framed_bytes,online_framed_bytes,real_records,PIR_calls,root_independently_verified,three_negatives_independently_verified
complete_h10,first_fit,2,66,False,9,True,True,3.238212,0.01337,2.644209,0.008772,0.051401,0.015699,0.497496,0.004045,5880,6128,7280,7528,13656,10,10,True,True
complete_h10,first_fit,2,67,False,10,True,True,3.493132,0.028312,2.849853,0.013142,0.053771,0.012037,0.521392,0.004745,5880,6128,7280,7528,13656,10,10,True,True
complete_h10,first_fit,2,585,False,11,True,True,3.359947,0.019382,2.728388,0.011356,0.060604,0.013077,0.518067,0.003855,5880,6128,7280,7528,13656,10,10,True,True
uniform_n1000,first_fit,2,565,False,2,True,True,2.972971,0.014481,2.238887,0.004783,0.039396,0.004368,0.654636,0.013639,6084,6404,6760,7080,13484,11,13,True,True
uniform_n1000,first_fit,2,92,False,3,True,True,2.722921,0.011842,2.246333,0.006718,0.037466,0.021499,0.381088,0.011517,6084,6404,6760,7080,13484,10,13,True,True
uniform_n1000,first_fit,2,514,False,4,True,True,2.75045,0.011183,2.169728,0.005001,0.037653,0.004714,0.50584,0.01302,6084,6404,6760,7080,13484,11,13,True,True
uniform_n1000,first_fit,2,666,False,5,True,True,2.953969,0.013068,2.462649,0.012213,0.039899,0.008712,0.400168,0.013964,6084,6404,6760,7080,13484,10,13,True,True
uniform_n1000,first_fit,2,468,False,6,True,True,3.347314,0.026624,2.451839,0.009418,0.089568,0.009321,0.741694,0.014556,6084,6404,6760,7080,13484,11,13,True,True
uniform_n1000,first_fit,2,997,False,7,True,True,3.160566,0.012001,2.533039,0.009931,0.040596,0.009134,0.538946,0.013133,6084,6404,6760,7080,13484,10,13,True,True
uniform_n1000,first_fit,2,575,False,8,True,True,3.222633,0.014788,2.663409,0.013227,0.048107,0.011481,0.452404,0.014944,6084,6404,6760,7080,13484,11,13,True,True
uniform_n1000,first_fit,2,376,False,9,True,True,3.069101,0.013595,2.552721,0.008802,0.041567,0.009251,0.426701,0.013211,6084,6404,6760,7080,13484,9,13,True,True
uniform_n1000,first_fit,2,958,False,10,True,True,3.060699,0.012944,2.338568,0.010469,0.060349,0.011788,0.603462,0.016121,6084,6404,6760,7080,13484,12,13,True,True
uniform_n1000,first_fit,2,916,False,11,True,True,3.456317,0.021321,2.904503,0.010484,0.050693,0.007598,0.441298,0.013476,6084,6404,6760,7080,13484,11,13,True,True
uniform_n1000,pbc,2,565,False,2,True,True,3.257465,0.019309,2.584198,0.01905,0.049236,0.005447,0.564432,0.013403,6960,7448,8320,8808,16256,11,20,True,True
uniform_n1000,pbc,2,92,False,3,True,True,3.238642,0.026532,2.555795,0.006205,0.043187,0.005225,0.575744,0.013353,6960,7448,8320,8808,16256,10,20,True,True
uniform_n1000,pbc,2,514,False,4,True,True,4.423029,0.017111,3.755236,0.010806,0.04403,0.00583,0.571619,0.013702,6960,7448,8320,8808,16256,11,20,True,True
uniform_n1000,pbc,2,666,False,5,True,True,3.913184,0.02141,3.038173,0.012052,0.057571,0.007483,0.753865,0.016975,6960,7448,8320,8808,16256,10,20,True,True
uniform_n1000,pbc,2,468,False,6,True,True,3.808027,0.024074,3.10339,0.014297,0.048581,0.01273,0.586885,0.014102,6960,7448,8320,8808,16256,11,20,True,True
uniform_n1000,pbc,2,997,False,7,True,True,3.742435,0.037082,2.982078,0.032811,0.049262,0.010358,0.614151,0.013034,6960,7448,8320,8808,16256,10,20,True,True
uniform_n1000,pbc,2,575,False,8,True,True,3.674926,0.022364,3.033193,0.011115,0.046352,0.01196,0.534232,0.013113,6960,7448,8320,8808,16256,11,20,True,True
uniform_n1000,pbc,2,376,False,9,True,True,4.328978,0.022765,3.625131,0.01202,0.048262,0.014531,0.584258,0.017913,6960,7448,8320,8808,16256,9,20,True,True
uniform_n1000,pbc,2,958,False,10,True,True,4.509356,0.024171,3.747186,0.021728,0.053022,0.011521,0.617773,0.02354,6960,7448,8320,8808,16256,12,20,True,True
uniform_n1000,pbc,2,916,False,11,True,True,4.601254,0.02473,3.527616,0.006194,0.05552,0.115119,0.849144,0.017792,6960,7448,8320,8808,16256,11,20,True,True
uniform_n1000,flat,2,565,False,2,True,True,3.924835,0.013619,3.576365,0.008988,0.051167,0.007271,0.247521,0.016043,11544,11864,12168,12488,24352,11,13,True,True
uniform_n1000,flat,2,92,False,3,True,True,3.708855,0.014667,3.442655,0.012638,0.03551,0.006283,0.18432,0.010736,11544,11864,12168,12488,24352,10,13,True,True
uniform_n1000,flat,2,514,False,4,True,True,4.017973,0.011689,3.707447,0.008515,0.03728,0.009814,0.225408,0.014577,11544,11864,12168,12488,24352,11,13,True,True
uniform_n1000,flat,2,666,False,5,True,True,3.759602,0.014618,3.3084,0.009609,0.041162,0.007548,0.36128,0.012407,11544,11864,12168,12488,24352,10,13,True,True
uniform_n1000,flat,2,468,False,6,True,True,3.47472,0.014507,3.173379,0.012489,0.036813,0.006274,0.216928,0.01145,11544,11864,12168,12488,24352,11,13,True,True
uniform_n1000,flat,2,997,False,7,True,True,3.670667,0.011517,3.383762,0.012062,0.037671,0.008206,0.199453,0.014023,11544,11864,12168,12488,24352,10,13,True,True
uniform_n1000,flat,2,575,False,8,True,True,3.841036,0.014318,3.574293,0.006652,0.035542,0.006179,0.190199,0.011247,11544,11864,12168,12488,24352,11,13,True,True
uniform_n1000,flat,2,376,False,9,True,True,3.322516,0.01213,3.064492,0.01058,0.037067,0.005619,0.180492,0.010423,11544,11864,12168,12488,24352,9,13,True,True
uniform_n1000,flat,2,958,False,10,True,True,3.906431,0.012066,3.054225,0.009854,0.034496,0.20671,0.570125,0.014365,11544,11864,12168,12488,24352,12,13,True,True
uniform_n1000,flat,2,916,False,11,True,True,4.217325,0.013021,3.852809,0.014061,0.045078,0.060562,0.216087,0.011708,11544,11864,12168,12488,24352,11,13,True,True
uniform_n1000,ab,2,565,False,2,True,True,1.898438,0.025031,1.50597,0.011269,0.018832,0.003922,0.317824,0.012297,2808,3128,4056,4376,7504,11,13,True,True
uniform_n1000,ab,2,92,False,3,True,True,1.772224,0.010393,1.371705,0.004182,0.016599,0.012013,0.338008,0.011983,2808,3128,4056,4376,7504,10,13,True,True
uniform_n1000,ab,2,514,False,4,True,True,1.598835,0.012183,1.273138,0.003471,0.017537,0.003116,0.275089,0.012021,2808,3128,4056,4376,7504,11,13,True,True
uniform_n1000,ab,2,666,False,5,True,True,1.593948,0.012463,1.270676,0.018362,0.016531,0.003718,0.257741,0.011993,2808,3128,4056,4376,7504,10,13,True,True
uniform_n1000,ab,2,468,False,6,True,True,1.354411,0.011897,1.15246,0.003224,0.008202,0.003518,0.162639,0.010812,2808,3128,4056,4376,7504,11,13,True,True
uniform_n1000,ab,2,997,False,7,True,True,1.92805,0.018448,1.563148,0.005645,0.022541,0.003073,0.297417,0.014567,2808,3128,4056,4376,7504,10,13,True,True
uniform_n1000,ab,2,575,False,8,True,True,2.030218,0.011952,1.658203,0.004452,0.018658,0.003235,0.316111,0.014692,2808,3128,4056,4376,7504,11,13,True,True
uniform_n1000,ab,2,376,False,9,True,True,2.514505,0.012718,2.202099,0.003223,0.01709,0.00295,0.26272,0.011464,2808,3128,4056,4376,7504,9,13,True,True
uniform_n1000,ab,2,958,False,10,True,True,2.263311,0.011232,1.727248,0.003937,0.030831,0.003671,0.461076,0.021598,2808,3128,4056,4376,7504,12,13,True,True
uniform_n1000,ab,2,916,False,11,True,True,1.617361,0.013967,1.274741,0.011285,0.017882,0.002731,0.28222,0.01209,2808,3128,4056,4376,7504,11,13,True,True
cluster90_n10000,ab,2,9052,False,2,True,True,8.908409,0.022169,6.851708,0.019313,0.157437,0.015776,1.815999,0.01989,16848,17504,19656,20312,37816,10,27,True,True
cluster90_n10000,ab,2,4684,False,3,True,True,11.757857,0.037806,9.656832,0.016365,0.150549,0.016687,1.834794,0.019427,16848,17504,19656,20312,37816,24,27,True,True
cluster90_n10000,ab,2,7500,False,4,True,True,9.466965,0.024709,7.813429,0.02093,0.140064,0.015702,1.423338,0.022671,16848,17504,19656,20312,37816,23,27,True,True
cluster90_n10000,ab,2,3652,False,5,True,True,10.851934,0.048212,9.171194,0.049246,0.150755,0.031338,1.358557,0.034871,16848,17504,19656,20312,37816,23,27,True,True
cluster90_n10000,ab,2,8678,False,6,True,True,8.630618,0.027081,7.342733,0.010903,0.10113,0.01087,1.117897,0.015992,16848,17504,19656,20312,37816,23,27,True,True
cluster90_n10000,ab,2,4109,False,7,True,True,7.194176,0.020255,5.598486,0.012222,0.133016,0.011482,1.396767,0.017602,16848,17504,19656,20312,37816,24,27,True,True
cluster90_n10000,ab,2,741,False,8,True,True,8.910735,0.022755,7.26779,0.015204,0.297927,0.035099,1.249751,0.01592,16848,17504,19656,20312,37816,25,27,True,True
cluster90_n10000,ab,2,6995,False,9,True,True,10.40078,0.023826,8.557996,0.015332,0.192845,0.014888,1.531978,0.056596,16848,17504,19656,20312,37816,22,27,True,True
cluster90_n10000,ab,2,7285,False,10,True,True,8.377036,0.02315,6.517443,0.018291,0.341439,0.07579,1.366921,0.015856,16848,17504,19656,20312,37816,26,27,True,True
cluster90_n10000,ab,2,7967,False,11,True,True,7.479775,0.020792,6.141528,0.012729,0.119494,0.012604,1.143132,0.024967,16848,17504,19656,20312,37816,22,27,True,True
cluster90_n10000,pbc,2,9052,False,2,True,True,14.049538,0.053216,10.810726,0.025852,0.242993,0.020533,2.874005,0.015717,31980,32972,34112,35104,68076,10,41,True,True
cluster90_n10000,pbc,2,4684,False,3,True,True,13.692526,0.037156,10.676134,0.035844,0.323164,0.018978,2.576136,0.015217,31980,32972,34112,35104,68076,24,41,True,True
cluster90_n10000,pbc,2,7500,False,4,True,True,13.915782,0.037362,11.168846,0.055179,0.301984,0.021982,2.30375,0.018686,31980,32972,34112,35104,68076,23,41,True,True
cluster90_n10000,pbc,2,3652,False,5,True,True,18.538651,0.057179,15.268919,0.032103,0.301026,0.02739,2.824538,0.020484,31980,32972,34112,35104,68076,23,41,True,True
cluster90_n10000,pbc,2,8678,False,6,True,True,19.373531,0.046701,16.317364,0.034869,0.303805,0.03029,2.608736,0.024587,31980,32972,34112,35104,68076,23,41,True,True
cluster90_n10000,pbc,2,4109,False,7,True,True,14.831618,0.042526,11.763323,0.035667,0.526423,0.082123,2.358113,0.017086,31980,32972,34112,35104,68076,24,41,True,True
cluster90_n10000,pbc,2,741,False,8,True,True,14.071539,0.039737,10.982408,0.029286,0.307271,0.026981,2.65581,0.021651,31980,32972,34112,35104,68076,25,41,True,True
cluster90_n10000,pbc,2,6995,False,9,True,True,19.60954,0.059571,16.734975,0.031327,0.259315,0.026134,2.469306,0.021178,31980,32972,34112,35104,68076,22,41,True,True
cluster90_n10000,pbc,2,7285,False,10,True,True,20.780285,0.042154,17.384388,0.039525,0.309312,0.040739,2.90647,0.029539,31980,32972,34112,35104,68076,26,41,True,True
cluster90_n10000,pbc,2,7967,False,11,True,True,25.289263,0.058019,22.080164,0.03809,0.348292,0.03173,2.702033,0.023173,31980,32972,34112,35104,68076,22,41,True,True
cluster90_n10000,flat,2,9052,False,2,True,True,21.297257,0.021581,19.182065,0.045015,0.677643,0.036834,1.31426,0.014084,77436,78092,78624,79280,157372,10,27,True,True
cluster90_n10000,flat,2,4684,False,3,True,True,24.538193,0.025994,20.977126,0.107087,0.774603,0.234496,2.39119,0.019813,77436,78092,78624,79280,157372,24,27,True,True
cluster90_n10000,flat,2,7500,False,4,True,True,26.847704,0.024674,23.592358,0.066295,1.147324,0.097405,1.887534,0.022987,77436,78092,78624,79280,157372,23,27,True,True
cluster90_n10000,flat,2,3652,False,5,True,True,25.243221,0.030676,22.508511,0.056522,0.84414,0.05094,1.711099,0.020266,77436,78092,78624,79280,157372,23,27,True,True
cluster90_n10000,flat,2,8678,False,6,True,True,33.672931,0.029999,30.946508,0.110848,0.781514,0.264571,1.511704,0.020863,77436,78092,78624,79280,157372,23,27,True,True
cluster90_n10000,flat,2,4109,False,7,True,True,25.953096,0.052107,23.073137,0.066107,0.909156,0.061072,1.762552,0.021859,77436,78092,78624,79280,157372,24,27,True,True
cluster90_n10000,flat,2,741,False,8,True,True,21.588549,0.027857,19.316341,0.055307,0.677658,0.043229,1.393186,0.069238,77436,78092,78624,79280,157372,25,27,True,True
cluster90_n10000,flat,2,6995,False,9,True,True,29.954652,0.083906,27.550303,0.098903,0.653638,0.053195,1.49144,0.017117,77436,78092,78624,79280,157372,22,27,True,True
cluster90_n10000,flat,2,7285,False,10,True,True,21.689217,0.02719,19.539368,0.053357,0.652204,0.058018,1.33865,0.015485,77436,78092,78624,79280,157372,26,27,True,True
cluster90_n10000,flat,2,7967,False,11,True,True,24.449177,0.022299,22.221417,0.141515,0.659898,0.041347,1.340443,0.016132,77436,78092,78624,79280,157372,22,27,True,True
cluster90_n10000,first_fit,2,9052,False,2,True,True,21.176311,0.061128,17.30964,0.030784,0.526238,0.027167,3.195473,0.019064,37584,38240,42120,42776,81016,10,27,True,True
cluster90_n10000,first_fit,2,4684,False,3,True,True,17.466208,0.024997,14.236819,0.024386,0.51888,0.022194,2.606049,0.015505,37584,38240,42120,42776,81016,24,27,True,True
cluster90_n10000,first_fit,2,7500,False,4,True,True,14.884104,0.020459,11.354409,0.027411,0.472621,0.024176,2.959,0.020268,37584,38240,42120,42776,81016,23,27,True,True
cluster90_n10000,first_fit,2,3652,False,5,True,True,15.406111,0.019382,11.72656,0.025801,0.548925,0.035251,3.025702,0.017351,37584,38240,42120,42776,81016,23,27,True,True
cluster90_n10000,first_fit,2,8678,False,6,True,True,18.893389,0.01965,14.758912,0.03361,0.544766,0.031556,3.476312,0.022672,37584,38240,42120,42776,81016,23,27,True,True
cluster90_n10000,first_fit,2,4109,False,7,True,True,16.311556,0.085062,12.9902,0.027379,0.487283,0.026524,2.653496,0.034457,37584,38240,42120,42776,81016,24,27,True,True
cluster90_n10000,first_fit,2,741,False,8,True,True,15.960835,0.021796,12.808386,0.023044,0.466542,0.021475,2.59658,0.01766,37584,38240,42120,42776,81016,25,27,True,True
cluster90_n10000,first_fit,2,6995,False,9,True,True,17.270374,0.043779,13.831525,0.028787,0.517701,0.024512,2.791703,0.025552,37584,38240,42120,42776,81016,22,27,True,True
cluster90_n10000,first_fit,2,7285,False,10,True,True,19.994469,0.022606,16.662285,0.030074,0.545682,0.024231,2.613111,0.021301,37584,38240,42120,42776,81016,26,27,True,True
cluster90_n10000,first_fit,2,7967,False,11,True,True,16.263991,0.020906,12.74593,0.028524,0.501005,0.022336,2.923334,0.015853,37584,38240,42120,42776,81016,22,27,True,True
prefix64_n10000,ab,2,4109,False,2,True,True,5.568856,0.019614,4.593387,0.011029,0.088166,0.008407,0.827172,0.016784,11628,12044,12376,12792,24836,13,17,True,True
prefix64_n10000,ab,2,741,False,3,True,True,5.325921,0.019323,4.277198,0.016065,0.093515,0.007369,0.882059,0.01447,11628,12044,12376,12792,24836,14,17,True,True
prefix64_n10000,ab,2,7967,False,4,True,True,5.342859,0.0309,3.705279,0.009808,0.068276,0.006806,1.499827,0.017499,11628,12044,12376,12792,24836,14,17,True,True
prefix64_n10000,ab,2,6995,False,5,True,True,6.325674,0.022664,5.120746,0.011387,0.099835,0.008845,1.036753,0.020464,11628,12044,12376,12792,24836,13,17,True,True
prefix64_n10000,ab,2,320,False,6,True,True,6.504881,0.023052,5.493913,0.011704,0.090067,0.011039,0.852227,0.019049,11628,12044,12376,12792,24836,14,17,True,True
prefix64_n10000,ab,2,315,False,7,True,True,5.688529,0.022014,4.743812,0.009691,0.092181,0.008382,0.797005,0.013065,11628,12044,12376,12792,24836,13,17,True,True
prefix64_n10000,ab,2,9052,False,8,True,True,5.387876,0.020455,4.426052,0.008751,0.081542,0.013055,0.816474,0.015579,11628,12044,12376,12792,24836,15,17,True,True
prefix64_n10000,ab,2,529,False,9,True,True,4.823022,0.018169,3.909127,0.009292,0.083142,0.007597,0.77843,0.01318,11628,12044,12376,12792,24836,13,17,True,True
prefix64_n10000,ab,2,6025,False,10,True,True,5.075742,0.020739,4.034888,0.011504,0.093964,0.00843,0.885165,0.015582,11628,12044,12376,12792,24836,15,17,True,True
prefix64_n10000,ab,2,3212,False,11,True,True,4.444068,0.020146,3.64457,0.007044,0.070073,0.006236,0.679805,0.013201,11628,12044,12376,12792,24836,14,17,True,True
prefix64_n10000,pbc,2,4109,False,2,True,True,9.559243,0.024316,7.625445,0.018329,0.228375,0.032726,1.612744,0.013785,24960,25592,27040,27672,53264,13,26,True,True
prefix64_n10000,pbc,2,741,False,3,True,True,9.671973,0.02975,7.55901,0.017925,0.252829,0.014837,1.764965,0.014553,24960,25592,27040,27672,53264,14,26,True,True
prefix64_n10000,pbc,2,7967,False,4,True,True,11.377341,0.024869,9.167994,0.019543,0.248146,0.019834,1.868203,0.021948,24960,25592,27040,27672,53264,14,26,True,True
prefix64_n10000,pbc,2,6995,False,5,True,True,12.888832,0.036429,10.731343,0.018724,0.246045,0.015211,1.819422,0.016605,24960,25592,27040,27672,53264,13,26,True,True
prefix64_n10000,pbc,2,320,False,6,True,True,13.241083,0.031782,10.547351,0.027389,0.26409,0.022137,2.242947,0.098302,24960,25592,27040,27672,53264,14,26,True,True
prefix64_n10000,pbc,2,315,False,7,True,True,11.387132,0.03613,9.360955,0.027839,0.219395,0.014492,1.710339,0.013162,24960,25592,27040,27672,53264,13,26,True,True
prefix64_n10000,pbc,2,9052,False,8,True,True,10.027393,0.038486,7.856184,0.016906,0.261468,0.015854,1.815302,0.017403,24960,25592,27040,27672,53264,15,26,True,True
prefix64_n10000,pbc,2,529,False,9,True,True,11.867564,0.031014,9.22027,0.032505,0.245368,0.019051,2.294095,0.01945,24960,25592,27040,27672,53264,13,26,True,True
prefix64_n10000,pbc,2,6025,False,10,True,True,10.914113,0.037012,8.893026,0.01592,0.252731,0.016672,1.658986,0.025044,24960,25592,27040,27672,53264,15,26,True,True
prefix64_n10000,pbc,2,3212,False,11,True,True,10.659597,0.024281,7.798881,0.017167,0.19901,0.014714,2.581152,0.018387,24960,25592,27040,27672,53264,14,26,True,True
prefix64_n10000,first_fit,2,4109,False,2,True,True,10.004367,0.034407,7.935262,0.016615,0.234263,0.013931,1.750318,0.013894,26112,26528,26520,26936,53464,13,17,True,True
prefix64_n10000,first_fit,2,741,False,3,True,True,9.934679,0.017592,7.857405,0.018254,0.268848,0.023742,1.709212,0.015406,26112,26528,26520,26936,53464,14,17,True,True
prefix64_n10000,first_fit,2,7967,False,4,True,True,10.431117,0.030261,8.132038,0.017968,0.249448,0.014554,1.948437,0.033284,26112,26528,26520,26936,53464,14,17,True,True
prefix64_n10000,first_fit,2,6995,False,5,True,True,10.55255,0.021496,8.304051,0.027014,0.286949,0.019401,1.866915,0.019197,26112,26528,26520,26936,53464,13,17,True,True
prefix64_n10000,first_fit,2,320,False,6,True,True,15.518897,0.033412,12.851355,0.029116,0.328373,0.022774,2.218607,0.026877,26112,26528,26520,26936,53464,14,17,True,True
prefix64_n10000,first_fit,2,315,False,7,True,True,15.145336,0.027424,11.893724,0.020608,0.283351,0.021498,2.870113,0.021688,26112,26528,26520,26936,53464,13,17,True,True
prefix64_n10000,first_fit,2,9052,False,8,True,True,11.295927,0.023406,9.326276,0.018444,0.241578,0.030331,1.635605,0.013563,26112,26528,26520,26936,53464,15,17,True,True
prefix64_n10000,first_fit,2,529,False,9,True,True,10.950172,0.020829,8.833124,0.025544,0.345681,0.017669,1.684496,0.015931,26112,26528,26520,26936,53464,13,17,True,True
prefix64_n10000,first_fit,2,6025,False,10,True,True,11.109204,0.017904,8.533655,0.017933,0.318189,0.016488,2.172446,0.016722,26112,26528,26520,26936,53464,15,17,True,True
prefix64_n10000,first_fit,2,3212,False,11,True,True,9.97171,0.017873,7.992968,0.017878,0.2575,0.015206,1.63386,0.030315,26112,26528,26520,26936,53464,14,17,True,True
prefix64_n10000,flat,2,4109,False,2,True,True,15.844832,0.02096,13.832458,0.076163,0.60807,0.071216,1.20832,0.02193,48756,49172,49504,49920,99092,13,17,True,True
prefix64_n10000,flat,2,741,False,3,True,True,20.370651,0.035129,17.966995,0.148912,0.576808,0.061557,1.550962,0.023883,48756,49172,49504,49920,99092,14,17,True,True
prefix64_n10000,flat,2,7967,False,4,True,True,17.512821,0.026177,15.623417,0.055068,0.75622,0.065348,0.96156,0.017957,48756,49172,49504,49920,99092,14,17,True,True
prefix64_n10000,flat,2,6995,False,5,True,True,14.197662,0.019248,12.453923,0.035479,0.43058,0.025911,1.193804,0.032392,48756,49172,49504,49920,99092,13,17,True,True
prefix64_n10000,flat,2,320,False,6,True,True,16.266399,0.022446,14.39941,0.033037,0.482796,0.028066,1.271429,0.014834,48756,49172,49504,49920,99092,14,17,True,True
prefix64_n10000,flat,2,315,False,7,True,True,14.724738,0.022323,13.098662,0.034606,0.450881,0.024998,1.068295,0.017497,48756,49172,49504,49920,99092,13,17,True,True
prefix64_n10000,flat,2,9052,False,8,True,True,15.050035,0.026579,12.404138,0.034941,1.291223,0.046563,1.220616,0.018388,48756,49172,49504,49920,99092,15,17,True,True
prefix64_n10000,flat,2,529,False,9,True,True,15.254231,0.020626,13.564132,0.042935,0.619766,0.034301,0.952139,0.014607,48756,49172,49504,49920,99092,13,17,True,True
prefix64_n10000,flat,2,6025,False,10,True,True,18.131865,0.027,16.546621,0.066313,0.439692,0.025966,1.001747,0.018192,48756,49172,49504,49920,99092,15,17,True,True
prefix64_n10000,flat,2,3212,False,11,True,True,13.326886,0.021173,11.756897,0.033921,0.444357,0.029784,1.019679,0.016037,48756,49172,49504,49920,99092,14,17,True,True
uniform_n100000,pbc,2,2523,False,2,True,True,45.65655,0.053433,36.783477,0.070733,1.725979,0.066111,6.922046,0.025273,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,pbc,2,47863,False,3,True,True,43.502637,0.050517,36.118858,0.068535,1.553891,0.058477,5.615116,0.019121,90240,91016,89856,90632,181648,18,32,True,True
uniform_n100000,pbc,2,32877,False,4,True,True,43.200929,0.0447,35.10275,0.069277,1.618431,0.065847,6.266409,0.025036,90240,91016,89856,90632,181648,18,32,True,True
uniform_n100000,pbc,2,55961,False,5,True,True,38.535056,0.045089,31.069554,0.180905,1.343908,0.046939,5.817876,0.022884,90240,91016,89856,90632,181648,18,32,True,True
uniform_n100000,pbc,2,27640,False,6,True,True,31.824763,0.06007,24.905774,0.071012,1.437509,0.050045,5.275393,0.016955,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,pbc,2,71708,False,7,True,True,43.615182,0.057363,34.56475,0.07986,1.766923,0.072754,7.035999,0.027106,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,pbc,2,4341,False,8,True,True,37.650611,0.054166,30.314084,0.072354,1.436791,0.051803,5.691772,0.0222,90240,91016,89856,90632,181648,15,32,True,True
uniform_n100000,pbc,2,38136,False,9,True,True,38.526892,0.036529,31.410786,0.063003,1.555099,0.059281,5.376724,0.017404,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,pbc,2,89965,False,10,True,True,37.950795,0.040135,30.226823,0.067411,1.494307,0.056842,6.032405,0.022792,90240,91016,89856,90632,181648,16,32,True,True
uniform_n100000,pbc,2,72418,False,11,True,True,39.123369,0.040754,30.912115,0.060368,1.570745,0.166669,6.335651,0.026634,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,first_fit,2,2523,False,2,True,True,34.06094,0.019686,24.938566,0.066281,2.399776,0.048338,6.561803,0.016848,96768,97280,100464,100976,198256,17,21,True,True
uniform_n100000,first_fit,2,47863,False,3,True,True,40.101437,0.021032,31.144653,0.062924,2.465604,0.057419,6.255141,0.018914,96768,97280,100464,100976,198256,18,21,True,True
uniform_n100000,first_fit,2,32877,False,4,True,True,36.005915,0.022273,27.292474,0.065238,2.602402,0.049201,5.949951,0.01582,96768,97280,100464,100976,198256,18,21,True,True
uniform_n100000,first_fit,2,55961,False,5,True,True,36.363543,0.022242,26.752053,0.0757,2.931661,0.05066,6.503776,0.018177,96768,97280,100464,100976,198256,18,21,True,True
uniform_n100000,first_fit,2,27640,False,6,True,True,33.749344,0.021904,24.945828,0.053631,2.563531,0.050184,6.088613,0.017699,96768,97280,100464,100976,198256,17,21,True,True
uniform_n100000,first_fit,2,71708,False,7,True,True,37.11736,0.023189,28.506565,0.087872,2.408163,0.052555,6.013407,0.017883,96768,97280,100464,100976,198256,17,21,True,True
uniform_n100000,first_fit,2,4341,False,8,True,True,34.016821,0.022038,24.443488,0.064714,2.513727,0.053722,6.891719,0.018232,96768,97280,100464,100976,198256,15,21,True,True
uniform_n100000,first_fit,2,38136,False,9,True,True,36.4728,0.021673,27.424693,0.059029,2.279469,0.052345,6.611462,0.016547,96768,97280,100464,100976,198256,17,21,True,True
uniform_n100000,first_fit,2,89965,False,10,True,True,33.331669,0.020858,24.585882,0.056508,2.363652,0.10176,6.177456,0.01804,96768,97280,100464,100976,198256,16,21,True,True
uniform_n100000,first_fit,2,72418,False,11,True,True,35.930636,0.026046,27.224667,0.068835,2.338846,0.066055,6.183218,0.015682,96768,97280,100464,100976,198256,17,21,True,True
uniform_n100000,ab,2,2523,False,2,True,True,16.352716,0.02635,12.922575,0.025915,0.511897,0.022818,2.817288,0.017697,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,ab,2,47863,False,3,True,True,14.939355,0.033613,11.557674,0.027247,0.592456,0.025362,2.667038,0.015991,40320,40832,43680,44192,85024,18,21,True,True
uniform_n100000,ab,2,32877,False,4,True,True,15.09259,0.032407,11.896443,0.033888,0.497896,0.024744,2.58534,0.014648,40320,40832,43680,44192,85024,18,21,True,True
uniform_n100000,ab,2,55961,False,5,True,True,17.413217,0.032223,13.290657,0.090288,0.662165,0.031199,3.278662,0.021397,40320,40832,43680,44192,85024,18,21,True,True
uniform_n100000,ab,2,27640,False,6,True,True,16.731663,0.036708,13.024922,0.068672,0.565243,0.022092,2.98996,0.014863,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,ab,2,71708,False,7,True,True,14.615037,0.032238,10.717179,0.028254,1.022984,0.026017,2.766957,0.016152,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,ab,2,4341,False,8,True,True,14.819221,0.027735,11.686812,0.027271,0.515063,0.02454,2.517772,0.013988,40320,40832,43680,44192,85024,15,21,True,True
uniform_n100000,ab,2,38136,False,9,True,True,14.951244,0.032031,11.512789,0.027738,0.533814,0.024035,2.798799,0.015601,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,ab,2,89965,False,10,True,True,16.3168,0.029921,12.940616,0.02998,0.513613,0.025132,2.746613,0.01656,40320,40832,43680,44192,85024,16,21,True,True
uniform_n100000,ab,2,72418,False,11,True,True,15.724798,0.03327,12.297919,0.026714,0.474354,0.022641,2.848459,0.016067,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,flat,2,2523,False,2,True,True,61.74,0.029773,49.899751,0.247822,5.639833,0.104144,5.793972,0.015822,191016,191528,192192,192704,384232,17,21,True,True
uniform_n100000,flat,2,47863,False,3,True,True,60.088801,0.027812,49.08198,0.156736,5.554952,0.13711,5.037088,0.039316,191016,191528,192192,192704,384232,18,21,True,True
uniform_n100000,flat,2,32877,False,4,True,True,59.799559,0.025498,48.528511,0.102397,5.063361,0.108756,5.944858,0.016702,191016,191528,192192,192704,384232,18,21,True,True
uniform_n100000,flat,2,55961,False,5,True,True,82.283917,0.02718,63.308208,0.216726,10.67633,0.153088,7.865411,0.027161,191016,191528,192192,192704,384232,18,21,True,True
