node_index,depth,left_rank,right_rank,weight,color
6759,12,646,646,1,11
845,9,645,647,3,9
3388,11,650,650,1,10
1694,10,651,651,1,9
423,8,645,648,4,8
3389,11,649,649,1,10
1695,10,649,650,2,9
1696,10,653,653,1,10
848,9,654,654,1,9
424,8,655,657,3,8
212,7,658,665,8,6
106,6,666,680,15,13
53,5,626,651,26,3
1697,10,652,652,1,10
849,9,652,653,2,9
850,9,656,657,2,9
425,8,652,654,3,8
1702,10,657,657,1,10
851,9,655,655,1,9
1703,10,656,656,1,10
6818,12,659,659,1,11
1704,10,660,660,1,10
852,9,661,661,1,9
426,8,662,665,4,8
213,7,652,657,6,6
6819,12,658,658,1,11
1705,10,658,659,2,10
853,9,658,660,3,9
1708,10,663,665,3,9
427,8,658,661,4,8
6836,12,664,664,1,11
3418,11,665,665,1,10
1709,10,662,662,1,9
6837,12,663,663,1,11
3419,11,663,664,2,10
27404,14,667,667,1,11
1712,10,668,668,1,10
856,9,669,670,2,9
428,8,671,671,1,8
214,7,672,680,9,6
107,6,652,665,14,13
27405,14,666,666,1,11
1713,10,666,667,2,10
3430,11,670,670,1,10
857,9,666,668,3,9
3431,11,669,669,1,10
429,8,666,670,5,8
1720,10,673,673,1,10
860,9,674,675,2,9
430,8,676,680,5,8
215,7,666,671,6,6
1721,10,672,672,1,10
13778,13,675,675,1,10
861,9,672,673,2,9
13779,13,674,674,1,10
862,9,677,680,4,9
431,8,672,675,4,8
6904,12,678,680,3,10
863,9,676,676,1,9
13810,13,679,680,2,11
6905,12,677,677,1,10
220980,17,680,680,1,2
13811,13,678,678,1,11
220981,17,679,679,1,2
1769678,20,682,682,1,11
3456,11,683,683,1,10
864,9,684,685,2,9
432,8,686,693,8,8
216,7,694,702,9,6
108,6,703,722,20,13
54,5,723,755,33,3
27,4,626,680,55,4
1769679,20,681,681,1,11
3457,11,681,682,2,10
1730,10,685,685,1,10
865,9,681,683,3,9
1731,10,684,684,1,10
3464,11,687,688,2,11
1732,10,689,690,2,10
866,9,691,693,3,9
433,8,681,685,5,8
55450,15,688,688,1,2
3465,11,686,686,1,11
55451,15,687,687,1,2
3466,11,690,690,1,11
1733,10,686,688,3,10
3467,11,689,689,1,11
1734,10,692,693,2,10
867,9,686,690,5,9
3470,11,693,693,1,11
1735,10,691,691,1,10
3471,11,692,692,1,11
1736,10,695,695,1,10
868,9,696,699,4,9
434,8,700,702,3,8
217,7,681,693,13,6
1737,10,694,694,1,10
1738,10,697,699,3,10
869,9,694,695,2,9
6956,12,698,699,2,11
1739,10,696,696,1,10
13914,13,699,699,1,2
6957,12,697,697,1,11
13915,13,698,698,1,2
3480,11,701,701,1,10
870,9,702,702,1,9
435,8,694,699,6,8
3481,11,700,700,1,10
871,9,700,701,2,9
3488,11,704,705,2,11
1744,10,706,707,2,10
872,9,708,709,2,9
436,8,710,713,4,8
