target_slot	color	position	swapped_node
862	D	102	7
862	F	154	14
862	J	154	29
862	E	166	58
862	G	155	117
862	A	135	235
862	H	187	471
862	C	140	943
862	I	177	1886
863	B	0	3
863	D	102	7
863	F	154	14
863	J	154	29
863	E	166	58
863	G	155	117
863	A	135	235
863	H	187	471
863	C	140	943
863	I	178	1887
864	B	0	3
864	D	102	7
864	F	154	14
864	J	154	29
864	I	166	59
864	E	167	118
864	C	141	236
864	A	141	472
864	G	168	944
864	H	194	1888
865	B	0	3
865	D	102	7
865	F	154	14
865	J	154	29
865	I	166	59
865	E	167	118
865	C	141	236
865	A	141	472
865	G	168	944
865	H	195	1889
866	B	0	3
866	D	102	7
866	F	154	14
866	J	154	29
866	I	166	59
866	E	167	118
866	C	141	236
866	A	141	472
866	G	169	945
866	H	196	1890
867	B	0	3
867	D	102	7
867	F	154	14
867	J	154	29
867	I	166	59
867	E	167	118
867	C	141	236
867	A	141	472
867	G	169	945
867	H	197	1891
868	B	0	3
868	D	102	7
868	F	154	14
868	J	154	29
868	I	166	59
868	E	167	118
868	C	141	236
868	H	193	473
868	A	142	946
868	G	171	1892
869	B	0	3
869	D	102	7
869	F	154	14
869	J	154	29
869	I	166	59
869	E	167	118
869	C	141	236
869	H	193	473
869	A	142	946
869	G	172	1893
870	B	0	3
870	D	102	7
870	F	154	14
870	J	154	29
870	I	166	59
870	E	167	118
870	C	141	236
870	H	193	473
870	G	170	947
870	A	143	1894
871	B	0	3
871	D	102	7
871	F	154	14
871	J	154	29
871	I	166	59
871	E	167	118
871	C	141	236
871	H	193	473
871	G	170	947
871	A	144	1895
872	B	0	3
872	D	102	7
872	F	154	14
872	J	154	29
872	I	166	59
872	E	167	118
872	H	192	237
872	A	145	474
872	G	173	948
872	C	143	1896
873	B	0	3
873	D	102	7
873	F	154	14
873	J	154	29
873	I	166	59
873	E	167	118
873	H	192	237
873	A	145	474
873	G	173	948
873	C	144	1897
874	B	0	3
874	D	102	7
874	F	154	14
874	J	154	29
874	I	166	59
874	E	167	118
874	H	192	237
874	A	145	474
874	G	174	949
874	C	145	1898
875	B	0	3
875	D	102	7
875	F	154	14
875	J	154	29
875	I	166	59
875	E	167	118
875	H	192	237
875	A	145	474
875	G	174	949
875	C	146	1899
876	B	0	3
876	D	102	7
876	F	154	14
876	J	154	29
876	I	166	59
876	E	167	118
876	H	192	237
876	C	142	475
876	A	146	950
876	G	175	1900
877	B	0	3
877	D	102	7
877	F	154	14
877	J	154	29
877	I	166	59
877	E	167	118
877	H	192	237
877	C	142	475
877	A	146	950
877	G	176	1901
878	B	0	3
878	D	102	7
878	F	154	14
878	J	154	29
878	I	166	59
878	E	167	118
878	H	192	237
878	C	142	475
878	A	147	951
878	G	177	1902
879	B	0	3
879	D	102	7
879	F	154	14
879	J	154	29
879	I	166	59
879	E	167	118
879	H	192	237
879	C	142	475
879	A	147	951
879	G	178	1903
880	B	0	3
880	D	102	7
880	F	154	14
880	J	154	29
880	I	166	59
880	G	167	119
880	C	147	238
880	H	198	476
880	E	168	952
880	A	150	1904
881	B	0	3
881	D	102	7
881	F	154	14
881	J	154	29
881	I	166	59
881	G	167	119
881	C	147	238
881	H	198	476
881	E	168	952
881	A	151	1905
882	B	0	3
882	D	102	7
882	F	154	14
882	J	154	29
882	I	166	59
882	G	167	119
882	C	147	238
882	H	198	476
882	E	169	953
882	A	152	1906
883	B	0	3
883	D	102	7
883	F	154	14
883	J	154	29
883	I	166	59
883	G	167	119
883	C	147	238
883	H	198	476
883	E	169	953
883	A	153	1907
884	B	0	3
884	D	102	7
884	F	154	14
884	J	154	29
884	I	166	59
884	G	167	119
884	C	147	238
884	A	149	477
884	H	199	954
884	E	171	1908
885	B	0	3
885	D	102	7
885	F	154	14
885	J	154	29
885	I	166	59
885	G	167	119
885	C	147	238
885	A	149	477
885	H	199	954
885	E	172	1909
886	B	0	3
886	D	102	7
886	F	154	14
886	J	154	29
886	I	166	59
886	G	167	119
886	C	147	238
886	A	149	477
886	E	170	955
886	H	200	1910
887	B	0	3
887	D	102	7
887	F	154	14
887	J	154	29
887	I	166	59
887	G	167	119
887	C	147	238
887	A	149	477
887	E	170	955
887	H	201	1911
888	B	0	3
888	D	102	7
888	F	154	14
888	J	154	29
888	I	166	59
888	G	167	119
888	A	148	239
888	H	202	478
888	E	173	956
888	C	149	1912
889	B	0	3
889	D	102	7
889	F	154	14
889	J	154	29
889	I	166	59
889	G	167	119
889	A	148	239
889	H	202	478
889	E	173	956
889	C	150	1913
890	B	0	3
890	D	102	7
890	F	154	14
890	J	154	29
890	I	166	59
890	G	167	119
890	A	148	239
890	H	202	478
890	E	174	957
890	C	151	1914
891	B	0	3
891	D	102	7
891	F	154	14
891	J	154	29
891	I	166	59
891	G	167	119
891	A	148	239
891	H	202	478
891	E	174	957
891	C	152	1915
892	B	0	3
892	D	102	7
892	F	154	14
892	J	154	29
892	I	166	59
892	G	167	119
892	A	148	239
892	C	148	479
892	H	203	958
892	E	175	1916
893	B	0	3
893	D	102	7
893	F	154	14
893	J	154	29
893	I	166	59
893	G	167	119
893	A	148	239
893	C	148	479
893	H	203	958
893	E	176	1917
894	B	0	3
894	D	102	7
894	F	154	14
894	J	154	29
894	I	166	59
894	G	167	119
894	A	148	239
894	C	148	479
894	H	204	959
894	E	177	1918
895	B	0	3
895	D	102	7
895	F	154	14
895	J	154	29
895	I	166	59
895	G	167	119
895	A	148	239
895	C	148	479
895	H	204	959
895	E	178	1919
896	B	0	3
896	D	102	7
896	H	154	15
896	J	180	30
896	E	179	60
896	I	180	120
896	A	154	240
896	C	153	480
896	F	156	960
896	G	182	1920
897	B	0	3
897	D	102	7
897	H	154	15
897	J	180	30
897	E	179	60
897	I	180	120
897	A	154	240
897	C	153	480
897	F	156	960
897	G	183	1921
898	B	0	3
898	D	102	7
898	H	154	15
898	J	180	30
898	E	179	60
898	I	180	120
898	A	154	240
898	C	153	480
898	F	157	961
898	G	184	1922
899	B	0	3
899	D	102	7
899	H	154	15
899	J	180	30
899	E	179	60
899	I	180	120
899	A	154	240
899	C	153	480
899	F	157	961
899	G	185	1923
900	B	0	3
900	D	102	7
900	H	154	15
900	J	180	30
900	E	179	60
900	I	180	120
900	A	154	240
900	G	181	481
900	C	154	962
900	F	159	1924
901	B	0	3
901	D	102	7
901	H	154	15
901	J	180	30
901	E	179	60
901	I	180	120
901	A	154	240
901	G	181	481
901	C	154	962
901	F	160	1925
902	B	0	3
902	D	102	7
902	H	154	15
902	J	180	30
902	E	179	60
902	I	180	120
902	A	154	240
902	G	181	481
902	F	158	963
902	C	155	1926
903	B	0	3
903	D	102	7
903	H	154	15
903	J	180	30
903	E	179	60
903	I	180	120
903	A	154	240
903	G	181	481
903	F	158	963
903	C	156	1927
904	B	0	3
904	D	102	7
904	H	154	15
904	J	180	30
904	E	179	60
904	I	180	120
904	G	180	241
904	C	157	482
904	F	161	964
904	A	156	1928
905	B	0	3
905	D	102	7
905	H	154	15
905	J	180	30
905	E	179	60
905	I	180	120
905	G	180	241
905	C	157	482
905	F	161	964
905	A	157	1929
906	B	0	3
906	D	102	7
906	H	154	15
906	J	180	30
906	E	179	60
906	I	180	120
906	G	180	241
906	C	157	482
906	F	162	965
906	A	158	1930
907	B	0	3
907	D	102	7
907	H	154	15
907	J	180	30
907	E	179	60
907	I	180	120
907	G	180	241
907	C	157	482
907	F	162	965
907	A	159	1931
908	B	0	3
908	D	102	7
908	H	154	15
908	J	180	30
908	E	179	60
908	I	180	120
908	G	180	241
908	A	155	483
908	C	158	966
908	F	163	1932
909	B	0	3
909	D	102	7
909	H	154	15
909	J	180	30
909	E	179	60
909	I	180	120
909	G	180	241
909	A	155	483
909	C	158	966
909	F	164	1933
910	B	0	3
910	D	102	7
910	H	154	15
910	J	180	30
910	E	179	60
910	I	180	120
910	G	180	241
910	A	155	483
910	C	159	967
910	F	165	1934
911	B	0	3
911	D	102	7
911	H	154	15
911	J	180	30
911	E	179	60
911	I	180	120
911	G	180	241
911	A	155	483
911	C	159	967
911	F	166	1935
912	B	0	3
912	D	102	7
912	H	154	15
912	J	180	30
912	E	179	60
912	F	155	121
912	A	160	242
912	G	186	484
912	I	181	968
912	C	162	1936
913	B	0	3
913	D	102	7
913	H	154	15
913	J	180	30
913	E	179	60
913	F	155	121
913	A	160	242
913	G	186	484
913	I	181	968
913	C	163	1937
914	B	0	3
914	D	102	7
914	H	154	15
914	J	180	30
914	E	179	60
914	F	155	121
914	A	160	242
914	G	186	484
914	I	182	969
914	C	164	1938
915	B	0	3
915	D	102	7
915	H	154	15
915	J	180	30
915	E	179	60
915	F	155	121
915	A	160	242
915	G	186	484
915	I	182	969
915	C	165	1939
916	B	0	3
916	D	102	7
916	H	154	15
916	J	180	30
916	E	179	60
916	F	155	121
916	A	160	242
916	C	161	485
916	G	187	970
916	I	184	1940
917	B	0	3
917	D	102	7
917	H	154	15
917	J	180	30
917	E	179	60
917	F	155	121
917	A	160	242
917	C	161	485
917	G	187	970
917	I	185	1941
918	B	0	3
918	D	102	7
918	H	154	15
918	J	180	30
918	E	179	60
918	F	155	121
918	A	160	242
918	C	161	485
918	I	183	971
918	G	188	1942
919	B	0	3
919	D	102	7
919	H	154	15
919	J	180	30
919	E	179	60
919	F	155	121
919	A	160	242
919	C	161	485
919	I	183	971
919	G	189	1943
920	B	0	3
920	D	102	7
920	H	154	15
920	J	180	30
920	E	179	60
920	F	155	121
920	C	160	243
920	G	190	486
920	I	186	972
920	A	162	1944
921	B	0	3
921	D	102	7
921	H	154	15
921	J	180	30
921	E	179	60
921	F	155	121
921	C	160	243
921	G	190	486
921	I	186	972
921	A	163	1945
922	B	0	3
922	D	102	7
922	H	154	15
922	J	180	30
922	E	179	60
922	F	155	121
922	C	160	243
922	G	190	486
922	I	187	973
922	A	164	1946
923	B	0	3
923	D	102	7
923	H	154	15
923	J	180	30
923	E	179	60
923	F	155	121
923	C	160	243
923	G	190	486
923	I	187	973
923	A	165	1947
924	B	0	3
924	D	102	7
924	H	154	15
924	J	180	30
924	E	179	60
924	F	155	121
924	C	160	243
924	A	161	487
924	G	191	974
924	I	188	1948
925	B	0	3
925	D	102	7
925	H	154	15
925	J	180	30
925	E	179	60
925	F	155	121
925	C	160	243
925	A	161	487
925	G	191	974
925	I	189	1949
926	B	0	3
926	D	102	7
926	H	154	15
926	J	180	30
926	E	179	60
926	F	155	121
926	C	160	243
926	A	161	487
926	G	192	975
926	I	190	1950
927	B	0	3
927	D	102	7
927	H	154	15
927	J	180	30
927	E	179	60
927	F	155	121
927	C	160	243
927	A	161	487
927	G	192	975
927	I	191	1951
928	B	0	3
928	D	102	7
928	H	154	15
928	J	180	30
928	I	179	61
928	E	180	122
928	C	166	244
928	A	166	488
928	G	194	976
928	F	169	1952
929	B	0	3
929	D	102	7
929	H	154	15
929	J	180	30
929	I	179	61
929	E	180	122
929	C	166	244
929	A	166	488
929	G	194	976
929	F	170	1953
930	B	0	3
930	D	102	7
930	H	154	15
930	J	180	30
930	I	179	61
930	E	180	122
930	C	166	244
930	A	166	488
930	G	195	977
930	F	171	1954
931	B	0	3
931	D	102	7
931	H	154	15
931	J	180	30
931	I	179	61
931	E	180	122
931	C	166	244
931	A	166	488
931	G	195	977
931	F	172	1955
932	B	0	3
932	D	102	7
932	H	154	15
932	J	180	30
932	I	179	61
932	E	180	122
932	C	166	244
932	F	168	489
932	A	167	978
932	G	197	1956
933	B	0	3
933	D	102	7
933	H	154	15
933	J	180	30
933	I	179	61
933	E	180	122
933	C	166	244
933	F	168	489
933	A	167	978
933	G	198	1957
934	B	0	3
934	D	102	7
934	H	154	15
934	J	180	30
934	I	179	61
934	E	180	122
934	C	166	244
934	F	168	489
934	G	196	979
934	A	168	1958
935	B	0	3
935	D	102	7
935	H	154	15
935	J	180	30
935	I	179	61
935	E	180	122
935	C	166	244
935	F	168	489
935	G	196	979
935	A	169	1959
936	B	0	3
936	D	102	7
936	H	154	15
936	J	180	30
936	I	179	61
936	E	180	122
936	F	167	245
936	A	170	490
936	G	199	980
936	C	168	1960
937	B	0	3
937	D	102	7
937	H	154	15
937	J	180	30
937	I	179	61
937	E	180	122
937	F	167	245
937	A	170	490
937	G	199	980
937	C	169	1961
938	B	0	3
938	D	102	7
938	H	154	15
938	J	180	30
938	I	179	61
938	E	180	122
938	F	167	245
938	A	170	490
938	G	200	981
938	C	170	1962
939	B	0	3
939	D	102	7
939	H	154	15
939	J	180	30
939	I	179	61
939	E	180	122
939	F	167	245
939	A	170	490
939	G	200	981
939	C	171	1963
940	B	0	3
940	D	102	7
940	H	154	15
940	J	180	30
940	I	179	61
940	E	180	122
940	F	167	245
940	C	167	491
940	A	171	982
940	G	201	1964
941	B	0	3
941	D	102	7
941	H	154	15
941	J	180	30
941	I	179	61
941	E	180	122
941	F	167	245
941	C	167	491
941	A	171	982
941	G	202	1965
942	B	0	3
942	D	102	7
942	H	154	15
942	J	180	30
942	I	179	61
942	E	180	122
942	F	167	245
942	C	167	491
942	A	172	983
942	G	203	1966
943	B	0	3
943	D	102	7
943	H	154	15
943	J	180	30
943	I	179	61
943	E	180	122
943	F	167	245
943	C	167	491
943	A	172	983
943	G	204	1967
944	B	0	3
944	D	102	7
944	H	154	15
944	J	180	30
944	I	179	61
944	G	193	123
944	C	172	246
944	F	173	492
944	E	181	984
944	A	175	1968
945	B	0	3
945	D	102	7
945	H	154	15
945	J	180	30
945	I	179	61
945	G	193	123
945	C	172	246
945	F	173	492
945	E	181	984
945	A	176	1969
946	B	0	3
946	D	102	7
946	H	154	15
946	J	180	30
946	I	179	61
946	G	193	123
946	C	172	246
946	F	173	492
946	E	182	985
946	A	177	1970
947	B	0	3
947	D	102	7
947	H	154	15
947	J	180	30
947	I	179	61
947	G	193	123
947	C	172	246
947	F	173	492
947	E	182	985
947	A	178	1971
948	B	0	3
948	D	102	7
948	H	154	15
948	J	180	30
948	I	179	61
948	G	193	123
948	C	172	246
948	A	174	493
948	F	174	986
948	E	184	1972
949	B	0	3
949	D	102	7
949	H	154	15
949	J	180	30
949	I	179	61
949	G	193	123
949	C	172	246
949	A	174	493
949	F	174	986
949	E	185	1973
950	B	0	3
950	D	102	7
950	H	154	15
950	J	180	30
950	I	179	61
950	G	193	123
950	C	172	246
950	A	174	493
950	E	183	987
950	F	175	1974
951	B	0	3
951	D	102	7
951	H	154	15
951	J	180	30
951	I	179	61
951	G	193	123
951	C	172	246
951	A	174	493
951	E	183	987
951	F	176	1975
952	B	0	3
952	D	102	7
952	H	154	15
952	J	180	30
952	I	179	61
952	G	193	123
952	A	173	247
952	F	177	494
952	E	186	988
952	C	174	1976
953	B	0	3
953	D	102	7
953	H	154	15
953	J	180	30
953	I	179	61
953	G	193	123
953	A	173	247
953	F	177	494
953	E	186	988
953	C	175	1977
954	B	0	3
954	D	102	7
954	H	154	15
954	J	180	30
954	I	179	61
954	G	193	123
954	A	173	247
954	F	177	494
954	E	187	989
954	C	176	1978
955	B	0	3
955	D	102	7
955	H	154	15
955	J	180	30
955	I	179	61
955	G	193	123
955	A	173	247
955	F	177	494
955	E	187	989
955	C	177	1979
956	B	0	3
956	D	102	7
956	H	154	15
956	J	180	30
956	I	179	61
956	G	193	123
956	A	173	247
956	C	173	495
956	F	178	990
956	E	188	1980
957	B	0	3
957	D	102	7
957	H	154	15
957	J	180	30
957	I	179	61
957	G	193	123
957	A	173	247
957	C	173	495
957	F	178	990
957	E	189	1981
958	B	0	3
958	D	102	7
958	H	154	15
958	J	180	30
958	I	179	61
958	G	193	123
958	A	173	247
958	C	173	495
958	F	179	991
958	E	190	1982
959	B	0	3
959	D	102	7
959	H	154	15
959	J	180	30
959	I	179	61
959	G	193	123
959	A	173	247
959	C	173	495
959	F	179	991
959	E	191	1983
960	B	0	3
960	D	102	7
960	H	154	15
960	G	179	31
960	E	192	62
960	I	193	124
960	F	180	248
960	C	178	496
960	J	182	992
960	A	181	1984
961	B	0	3
961	D	102	7
961	H	154	15
961	G	179	31
961	E	192	62
961	I	193	124
961	F	180	248
961	C	178	496
961	J	182	992
961	A	182	1985
962	B	0	3
962	D	102	7
962	H	154	15
962	G	179	31
962	E	192	62
962	I	193	124
962	F	180	248
962	C	178	496
962	J	183	993
962	A	183	1986
963	B	0	3
963	D	102	7
963	H	154	15
963	G	179	31
963	E	192	62
963	I	193	124
963	F	180	248
963	C	178	496
963	J	183	993
963	A	184	1987
964	B	0	3
964	D	102	7
964	H	154	15
964	G	179	31
964	E	192	62
964	I	193	124
964	F	180	248
964	A	180	497
964	C	179	994
964	J	185	1988
965	B	0	3
965	D	102	7
965	H	154	15
965	G	179	31
965	E	192	62
965	I	193	124
965	F	180	248
965	A	180	497
965	C	179	994
965	J	186	1989
966	B	0	3
966	D	102	7
966	H	154	15
966	G	179	31
966	E	192	62
966	I	193	124
966	F	180	248
966	A	180	497
966	J	184	995
966	C	180	1990
967	B	0	3
967	D	102	7
967	H	154	15
967	G	179	31
967	E	192	62
967	I	193	124
967	F	180	248
967	A	180	497
967	J	184	995
967	C	181	1991
968	B	0	3
968	D	102	7
968	H	154	15
968	G	179	31
968	E	192	62
968	I	193	124
968	A	179	249
968	C	182	498
968	J	187	996
968	F	182	1992
969	B	0	3
969	D	102	7
969	H	154	15
969	G	179	31
969	E	192	62
969	I	193	124
969	A	179	249
969	C	182	498
969	J	187	996
969	F	183	1993
970	B	0	3
970	D	102	7
970	H	154	15
970	G	179	31
970	E	192	62
970	I	193	124
970	A	179	249
970	C	182	498
970	J	188	997
970	F	184	1994
971	B	0	3
971	D	102	7
971	H	154	15
971	G	179	31
971	E	192	62
971	I	193	124
971	A	179	249
971	C	182	498
971	J	188	997
971	F	185	1995
972	B	0	3
972	D	102	7
972	H	154	15
972	G	179	31
972	E	192	62
972	I	193	124
972	A	179	249
972	F	181	499
972	C	183	998
972	J	189	1996
973	B	0	3
973	D	102	7
973	H	154	15
973	G	179	31
973	E	192	62
973	I	193	124
973	A	179	249
973	F	181	499
973	C	183	998
973	J	190	1997
974	B	0	3
974	D	102	7
974	H	154	15
974	G	179	31
974	E	192	62
974	I	193	124
974	A	179	249
974	F	181	499
974	C	184	999
974	J	191	1998
975	B	0	3
975	D	102	7
975	H	154	15
975	G	179	31
975	E	192	62
975	I	193	124
975	A	179	249
975	F	181	499
975	C	184	999
975	J	192	1999
976	B	0	3
976	D	102	7
976	H	154	15
976	G	179	31
976	E	192	62
976	J	181	125
976	F	186	250
976	A	185	500
976	I	194	1000
976	C	187	2000
977	B	0	3
977	D	102	7
977	H	154	15
977	G	179	31
977	E	192	62
977	J	181	125
977	F	186	250
977	A	185	500
977	I	194	1000
977	C	188	2001
978	B	0	3
978	D	102	7
978	H	154	15
978	G	179	31
978	E	192	62
978	J	181	125
978	F	186	250
978	A	185	500
978	I	195	1001
978	C	189	2002
979	B	0	3
979	D	102	7
979	H	154	15
979	G	179	31
979	E	192	62
979	J	181	125
979	F	186	250
979	A	185	500
979	I	195	1001
979	C	190	2003
980	B	0	3
980	D	102	7
980	H	154	15
980	G	179	31
980	E	192	62
980	J	181	125
980	F	186	250
980	C	186	501
980	A	186	1002
980	I	197	2004
981	B	0	3
981	D	102	7
981	H	154	15
981	G	179	31
981	E	192	62
981	J	181	125
981	F	186	250
981	C	186	501
981	A	186	1002
981	I	198	2005
982	B	0	3
982	D	102	7
982	H	154	15
982	G	179	31
982	E	192	62
982	J	181	125
982	F	186	250
982	C	186	501
982	I	196	1003
982	A	187	2006
983	B	0	3
983	D	102	7
983	H	154	15
983	G	179	31
983	E	192	62
983	J	181	125
983	F	186	250
983	C	186	501
983	I	196	1003
983	A	188	2007
984	B	0	3
984	D	102	7
984	H	154	15
984	G	179	31
984	E	192	62
984	J	181	125
984	C	185	251
984	A	189	502
984	I	199	1004
984	F	188	2008
985	B	0	3
985	D	102	7
985	H	154	15
985	G	179	31
985	E	192	62
985	J	181	125
985	C	185	251
985	A	189	502
985	I	199	1004
985	F	189	2009
986	B	0	3
986	D	102	7
986	H	154	15
986	G	179	31
986	E	192	62
986	J	181	125
986	C	185	251
986	A	189	502
986	I	200	1005
986	F	190	2010
987	B	0	3
987	D	102	7
987	H	154	15
987	G	179	31
987	E	192	62
987	J	181	125
987	C	185	251
987	A	189	502
987	I	200	1005
987	F	191	2011
988	B	0	3
988	D	102	7
988	H	154	15
988	G	179	31
988	E	192	62
988	J	181	125
988	C	185	251
988	F	187	503
988	A	190	1006
988	I	201	2012
989	B	0	3
989	D	102	7
989	H	154	15
989	G	179	31
989	E	192	62
989	J	181	125
989	C	185	251
989	F	187	503
989	A	190	1006
989	I	202	2013
990	B	0	3
990	D	102	7
990	H	154	15
990	G	179	31
990	E	192	62
990	J	181	125
990	C	185	251
990	F	187	503
990	A	191	1007
990	I	203	2014
991	B	0	3
991	D	102	7
991	H	154	15
991	G	179	31
991	E	192	62
991	J	181	125
991	C	185	251
991	F	187	503
991	A	191	1007
991	I	204	2015
992	B	0	3
992	D	102	7
992	H	154	15
992	G	179	31
992	I	192	63
992	E	193	126
992	A	192	252
992	C	191	504
992	J	194	1008
992	F	194	2016
993	B	0	3
993	D	102	7
993	H	154	15
993	G	179	31
993	I	192	63
993	E	193	126
993	A	192	252
993	C	191	504
993	J	194	1008
993	F	195	2017
994	B	0	3
994	D	102	7
994	H	154	15
994	G	179	31
994	I	192	63
994	E	193	126
994	A	192	252
994	C	191	504
994	J	195	1009
994	F	196	2018
995	B	0	3
995	D	102	7
995	H	154	15
995	G	179	31
995	I	192	63
995	E	193	126
995	A	192	252
995	C	191	504
995	J	195	1009
995	F	197	2019
996	B	0	3
996	D	102	7
996	H	154	15
996	G	179	31
996	I	192	63
996	E	193	126
996	A	192	252
996	F	193	505
996	C	192	1010
996	J	197	2020
997	B	0	3
997	D	102	7
997	H	154	15
997	G	179	31
997	I	192	63
997	E	193	126
997	A	192	252
997	F	193	505
997	C	192	1010
997	J	198	2021
998	B	0	3
998	D	102	7
998	H	154	15
998	G	179	31
998	I	192	63
998	E	193	126
998	A	192	252
998	F	193	505
998	J	196	1011
998	C	193	2022
999	B	0	3
999	D	102	7
999	H	154	15
999	G	179	31
999	I	192	63
999	E	193	126
999	A	192	252
999	F	193	505
999	J	196	1011
999	C	194	2023
1000	B	0	3
1000	D	102	7
1000	H	154	15
1000	G	179	31
1000	I	192	63
1000	E	193	126
1000	F	192	253
1000	C	195	506
1000	J	199	1012
1000	A	194	2024
1001	B	0	3
1001	D	102	7
1001	H	154	15
1001	G	179	31
1001	I	192	63
1001	E	193	126
1001	F	192	253
1001	C	195	506
1001	J	199	1012
1001	A	195	2025
1002	B	0	3
1002	D	102	7
1002	H	154	15
1002	G	179	31
1002	I	192	63
1002	E	193	126
1002	F	192	253
1002	C	195	506
1002	J	200	1013
1002	A	196	2026
1003	B	0	3
1003	D	102	7
1003	H	154	15
1003	G	179	31
1003	I	192	63
1003	E	193	126
1003	F	192	253
1003	C	195	506
1003	J	200	1013
1003	A	197	2027
1004	B	0	3
1004	D	102	7
1004	H	154	15
1004	G	179	31
1004	I	192	63
1004	E	193	126
1004	F	192	253
1004	A	193	507
1004	C	196	1014
1004	J	201	2028
1005	B	0	3
1005	D	102	7
1005	H	154	15
1005	G	179	31
1005	I	192	63
1005	E	193	126
1005	F	192	253
1005	A	193	507
1005	C	196	1014
1005	J	202	2029
1006	B	0	3
1006	D	102	7
1006	H	154	15
1006	G	179	31
1006	I	192	63
1006	E	193	126
1006	F	192	253
1006	A	193	507
1006	C	197	1015
1006	J	203	2030
1007	B	0	3
1007	D	102	7
1007	H	154	15
1007	G	179	31
1007	I	192	63
1007	E	193	126
1007	F	192	253
1007	A	193	507
1007	C	197	1015
1007	J	204	2031
1008	B	0	3
1008	D	102	7
1008	H	154	15
1008	G	179	31
1008	I	192	63
1008	J	193	127
1008	A	198	254
1008	F	198	508
1008	E	194	1016
1008	C	200	2032
1009	B	0	3
1009	D	102	7
1009	H	154	15
1009	G	179	31
1009	I	192	63
1009	J	193	127
1009	A	198	254
1009	F	198	508
1009	E	194	1016
1009	C	201	2033
1010	B	0	3
1010	D	102	7
1010	H	154	15
1010	G	179	31
1010	I	192	63
1010	J	193	127
1010	A	198	254
1010	F	198	508
1010	E	195	1017
1010	C	202	2034
1011	B	0	3
1011	D	102	7
1011	H	154	15
1011	G	179	31
1011	I	192	63
1011	J	193	127
1011	A	198	254
1011	F	198	508
1011	E	195	1017
1011	C	203	2035
1012	B	0	3
1012	D	102	7
1012	H	154	15
1012	G	179	31
1012	I	192	63
1012	J	193	127
1012	A	198	254
1012	C	199	509
1012	F	199	1018
1012	E	197	2036
1013	B	0	3
1013	D	102	7
1013	H	154	15
1013	G	179	31
1013	I	192	63
1013	J	193	127
1013	A	198	254
1013	C	199	509
1013	F	199	1018
1013	E	198	2037
1014	B	0	3
1014	D	102	7
1014	H	154	15
1014	G	179	31
1014	I	192	63
1014	J	193	127
1014	A	198	254
1014	C	199	509
1014	E	196	1019
1014	F	200	2038
1015	B	0	3
1015	D	102	7
1015	H	154	15
1015	G	179	31
1015	I	192	63
1015	J	193	127
1015	A	198	254
1015	C	199	509
1015	E	196	1019
1015	F	201	2039
1016	B	0	3
1016	D	102	7
1016	H	154	15
1016	G	179	31
1016	I	192	63
1016	J	193	127
1016	C	198	255
1016	F	202	510
1016	E	199	1020
1016	A	200	2040
1017	B	0	3
1017	D	102	7
1017	H	154	15
1017	G	179	31
1017	I	192	63
1017	J	193	127
1017	C	198	255
1017	F	202	510
1017	E	199	1020
1017	A	201	2041
1018	B	0	3
1018	D	102	7
1018	H	154	15
1018	G	179	31
1018	I	192	63
1018	J	193	127
1018	C	198	255
1018	F	202	510
1018	E	200	1021
1018	A	202	2042
1019	B	0	3
1019	D	102	7
1019	H	154	15
1019	G	179	31
1019	I	192	63
1019	J	193	127
1019	C	198	255
1019	F	202	510
1019	E	200	1021
1019	A	203	2043
1020	B	0	3
1020	D	102	7
1020	H	154	15
1020	G	179	31
1020	I	192	63
1020	J	193	127
1020	C	198	255
1020	A	199	511
1020	F	203	1022
1020	E	201	2044
1021	B	0	3
1021	D	102	7
1021	H	154	15
1021	G	179	31
1021	I	192	63
1021	J	193	127
1021	C	198	255
1021	A	199	511
1021	F	203	1022
1021	E	202	2045
1022	B	0	3
1022	D	102	7
1022	H	154	15
1022	G	179	31
1022	I	192	63
1022	J	193	127
1022	C	198	255
1022	A	199	511
1022	F	204	1023
1022	E	203	2046
1023	B	0	3
1023	D	102	7
1023	H	154	15
1023	G	179	31
1023	I	192	63
1023	J	193	127
1023	C	198	255
1023	A	199	511
1023	F	204	1023
1023	E	204	2047
