key,address,leaf_type,first_seen_block
zksync-era:0x2acc031205bc14bebe4a4a5c6afe57116849ddc6:account_leaf:storage_root,0x2acc031205bc14bebe4a4a5c6afe57116849ddc6,storage_root,69677471
zksync-era:0x5ff24c7388d1dbe3d810b636c91e45b8e52eb071:account_leaf:balance,0x5ff24c7388d1dbe3d810b636c91e45b8e52eb071,balance,69677671
zksync-era:0x5ff24c7388d1dbe3d810b636c91e45b8e52eb071:account_leaf:nonce,0x5ff24c7388d1dbe3d810b636c91e45b8e52eb071,nonce,69677671
zksync-era:0x5ff24c7388d1dbe3d810b636c91e45b8e52eb071:account_leaf:code,0x5ff24c7388d1dbe3d810b636c91e45b8e52eb071,code,69677671
zksync-era:0x5ff24c7388d1dbe3d810b636c91e45b8e52eb071:account_leaf:storage_root,0x5ff24c7388d1dbe3d810b636c91e45b8e52eb071,storage_root,69677671
zksync-era:0x59fb62bc94ef3592949898c948c199abc3990ac6:account_leaf:balance,0x59fb62bc94ef3592949898c948c199abc3990ac6,balance,69677871
zksync-era:0x59fb62bc94ef3592949898c948c199abc3990ac6:account_leaf:nonce,0x59fb62bc94ef3592949898c948c199abc3990ac6,nonce,69677871
zksync-era:0x59fb62bc94ef3592949898c948c199abc3990ac6:account_leaf:code,0x59fb62bc94ef3592949898c948c199abc3990ac6,code,69677871
zksync-era:0x59fb62bc94ef3592949898c948c199abc3990ac6:account_leaf:storage_root,0x59fb62bc94ef3592949898c948c199abc3990ac6,storage_root,69677871
zksync-era:0xe66aa98b55c5a55c9af9da12fe39b8868af9a346:account_leaf:balance,0xe66aa98b55c5a55c9af9da12fe39b8868af9a346,balance,69678071
zksync-era:0xe66aa98b55c5a55c9af9da12fe39b8868af9a346:account_leaf:nonce,0xe66aa98b55c5a55c9af9da12fe39b8868af9a346,nonce,69678071
zksync-era:0xe66aa98b55c5a55c9af9da12fe39b8868af9a346:account_leaf:code,0xe66aa98b55c5a55c9af9da12fe39b8868af9a346,code,69678071
zksync-era:0xe66aa98b55c5a55c9af9da12fe39b8868af9a346:account_leaf:storage_root,0xe66aa98b55c5a55c9af9da12fe39b8868af9a346,storage_root,69678071
zksync-era:0x067c926dd85492f8d107aa32f3d15421d61f0ce3:account_leaf:balance,0x067c926dd85492f8d107aa32f3d15421d61f0ce3,balance,69678471
zksync-era:0x067c926dd85492f8d107aa32f3d15421d61f0ce3:account_leaf:nonce,0x067c926dd85492f8d107aa32f3d15421d61f0ce3,nonce,69678471
zksync-era:0x067c926dd85492f8d107aa32f3d15421d61f0ce3:account_leaf:code,0x067c926dd85492f8d107aa32f3d15421d61f0ce3,code,69678471
zksync-era:0x067c926dd85492f8d107aa32f3d15421d61f0ce3:account_leaf:storage_root,0x067c926dd85492f8d107aa32f3d15421d61f0ce3,storage_root,69678471
zksync-era:0x406501c05959e341efed908634ef71174f0b3f4a:account_leaf:balance,0x406501c05959e341efed908634ef71174f0b3f4a,balance,69678871
zksync-era:0x406501c05959e341efed908634ef71174f0b3f4a:account_leaf:nonce,0x406501c05959e341efed908634ef71174f0b3f4a,nonce,69678871
zksync-era:0x406501c05959e341efed908634ef71174f0b3f4a:account_leaf:code,0x406501c05959e341efed908634ef71174f0b3f4a,code,69678871
zksync-era:0x406501c05959e341efed908634ef71174f0b3f4a:account_leaf:storage_root,0x406501c05959e341efed908634ef71174f0b3f4a,storage_root,69678871
zksync-era:0x3f0b8b206a7fbdb3ecfc08c9407ca83f5ab1ce59:account_leaf:balance,0x3f0b8b206a7fbdb3ecfc08c9407ca83f5ab1ce59,balance,69678871
zksync-era:0x3f0b8b206a7fbdb3ecfc08c9407ca83f5ab1ce59:account_leaf:nonce,0x3f0b8b206a7fbdb3ecfc08c9407ca83f5ab1ce59,nonce,69678871
zksync-era:0x3f0b8b206a7fbdb3ecfc08c9407ca83f5ab1ce59:account_leaf:code,0x3f0b8b206a7fbdb3ecfc08c9407ca83f5ab1ce59,code,69678871
zksync-era:0x3f0b8b206a7fbdb3ecfc08c9407ca83f5ab1ce59:account_leaf:storage_root,0x3f0b8b206a7fbdb3ecfc08c9407ca83f5ab1ce59,storage_root,69678871
zksync-era:0xf6fde0e12c95f9b7cc9dbdf5ccc81c35e0fc21f7:account_leaf:balance,0xf6fde0e12c95f9b7cc9dbdf5ccc81c35e0fc21f7,balance,69679271
zksync-era:0xf6fde0e12c95f9b7cc9dbdf5ccc81c35e0fc21f7:account_leaf:nonce,0xf6fde0e12c95f9b7cc9dbdf5ccc81c35e0fc21f7,nonce,69679271
zksync-era:0xf6fde0e12c95f9b7cc9dbdf5ccc81c35e0fc21f7:account_leaf:code,0xf6fde0e12c95f9b7cc9dbdf5ccc81c35e0fc21f7,code,69679271
zksync-era:0xf6fde0e12c95f9b7cc9dbdf5ccc81c35e0fc21f7:account_leaf:storage_root,0xf6fde0e12c95f9b7cc9dbdf5ccc81c35e0fc21f7,storage_root,69679271
zksync-era:0x72384ecddb67074f682f9d27eba9f0b663c0607e:account_leaf:balance,0x72384ecddb67074f682f9d27eba9f0b663c0607e,balance,69679471
zksync-era:0x72384ecddb67074f682f9d27eba9f0b663c0607e:account_leaf:nonce,0x72384ecddb67074f682f9d27eba9f0b663c0607e,nonce,69679471
zksync-era:0x72384ecddb67074f682f9d27eba9f0b663c0607e:account_leaf:code,0x72384ecddb67074f682f9d27eba9f0b663c0607e,code,69679471
zksync-era:0x72384ecddb67074f682f9d27eba9f0b663c0607e:account_leaf:storage_root,0x72384ecddb67074f682f9d27eba9f0b663c0607e,storage_root,69679471
zksync-era:0x66184928f9ed4deb086da37ed0e51c1041514ee3:account_leaf:balance,0x66184928f9ed4deb086da37ed0e51c1041514ee3,balance,69679871
zksync-era:0x66184928f9ed4deb086da37ed0e51c1041514ee3:account_leaf:nonce,0x66184928f9ed4deb086da37ed0e51c1041514ee3,nonce,69679871
zksync-era:0x66184928f9ed4deb086da37ed0e51c1041514ee3:account_leaf:code,0x66184928f9ed4deb086da37ed0e51c1041514ee3,code,69679871
zksync-era:0x66184928f9ed4deb086da37ed0e51c1041514ee3:account_leaf:storage_root,0x66184928f9ed4deb086da37ed0e51c1041514ee3,storage_root,69679871
zksync-era:0x0cea6ac43e71dd3d22b2268274259a02d965d1ea:account_leaf:balance,0x0cea6ac43e71dd3d22b2268274259a02d965d1ea,balance,69680071
zksync-era:0x0cea6ac43e71dd3d22b2268274259a02d965d1ea:account_leaf:nonce,0x0cea6ac43e71dd3d22b2268274259a02d965d1ea,nonce,69680071
zksync-era:0x0cea6ac43e71dd3d22b2268274259a02d965d1ea:account_leaf:code,0x0cea6ac43e71dd3d22b2268274259a02d965d1ea,code,69680071
zksync-era:0x0cea6ac43e71dd3d22b2268274259a02d965d1ea:account_leaf:storage_root,0x0cea6ac43e71dd3d22b2268274259a02d965d1ea,storage_root,69680071
zksync-era:0x64a84a643c3acfee07ba71cb9870bd6e1bc45be1:account_leaf:balance,0x64a84a643c3acfee07ba71cb9870bd6e1bc45be1,balance,69680271
zksync-era:0x64a84a643c3acfee07ba71cb9870bd6e1bc45be1:account_leaf:nonce,0x64a84a643c3acfee07ba71cb9870bd6e1bc45be1,nonce,69680271
zksync-era:0x64a84a643c3acfee07ba71cb9870bd6e1bc45be1:account_leaf:code,0x64a84a643c3acfee07ba71cb9870bd6e1bc45be1,code,69680271
zksync-era:0x64a84a643c3acfee07ba71cb9870bd6e1bc45be1:account_leaf:storage_root,0x64a84a643c3acfee07ba71cb9870bd6e1bc45be1,storage_root,69680271
zksync-era:0x4f9403e8a7652b19ce14c4ecf7b1272292f90dca:account_leaf:balance,0x4f9403e8a7652b19ce14c4ecf7b1272292f90dca,balance,69680871
zksync-era:0x4f9403e8a7652b19ce14c4ecf7b1272292f90dca:account_leaf:nonce,0x4f9403e8a7652b19ce14c4ecf7b1272292f90dca,nonce,69680871
zksync-era:0x4f9403e8a7652b19ce14c4ecf7b1272292f90dca:account_leaf:code,0x4f9403e8a7652b19ce14c4ecf7b1272292f90dca,code,69680871
zksync-era:0x4f9403e8a7652b19ce14c4ecf7b1272292f90dca:account_leaf:storage_root,0x4f9403e8a7652b19ce14c4ecf7b1272292f90dca,storage_root,69680871
zksync-era:0x27bc71c53aae1fe278b8b5f0c1501127586c8311:account_leaf:balance,0x27bc71c53aae1fe278b8b5f0c1501127586c8311,balance,69681071
zksync-era:0x27bc71c53aae1fe278b8b5f0c1501127586c8311:account_leaf:nonce,0x27bc71c53aae1fe278b8b5f0c1501127586c8311,nonce,69681071
zksync-era:0x27bc71c53aae1fe278b8b5f0c1501127586c8311:account_leaf:code,0x27bc71c53aae1fe278b8b5f0c1501127586c8311,code,69681071
zksync-era:0x27bc71c53aae1fe278b8b5f0c1501127586c8311:account_leaf:storage_root,0x27bc71c53aae1fe278b8b5f0c1501127586c8311,storage_root,69681071
zksync-era:0x3ad80ef6d9f0f18226d33cb92c86dbb156118754:account_leaf:balance,0x3ad80ef6d9f0f18226d33cb92c86dbb156118754,balance,69681471
zksync-era:0x3ad80ef6d9f0f18226d33cb92c86dbb156118754:account_leaf:nonce,0x3ad80ef6d9f0f18226d33cb92c86dbb156118754,nonce,69681471
zksync-era:0x3ad80ef6d9f0f18226d33cb92c86dbb156118754:account_leaf:code,0x3ad80ef6d9f0f18226d33cb92c86dbb156118754,code,69681471
zksync-era:0x3ad80ef6d9f0f18226d33cb92c86dbb156118754:account_leaf:storage_root,0x3ad80ef6d9f0f18226d33cb92c86dbb156118754,storage_root,69681471
zksync-era:0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05:account_leaf:balance,0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05,balance,69681471
zksync-era:0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05:account_leaf:nonce,0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05,nonce,69681471
zksync-era:0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05:account_leaf:code,0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05,code,69681471
zksync-era:0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05:account_leaf:storage_root,0x0d05a7d3448512b78fa8a9e46c4872c88c4a0d05,storage_root,69681471
zksync-era:0x81009f3114303ba0ca99aff6257c032d1cbd1e0a:account_leaf:balance,0x81009f3114303ba0ca99aff6257c032d1cbd1e0a,balance,69681871
zksync-era:0x81009f3114303ba0ca99aff6257c032d1cbd1e0a:account_leaf:nonce,0x81009f3114303ba0ca99aff6257c032d1cbd1e0a,nonce,69681871
zksync-era:0x81009f3114303ba0ca99aff6257c032d1cbd1e0a:account_leaf:code,0x81009f3114303ba0ca99aff6257c032d1cbd1e0a,code,69681871
zksync-era:0x81009f3114303ba0ca99aff6257c032d1cbd1e0a:account_leaf:storage_root,0x81009f3114303ba0ca99aff6257c032d1cbd1e0a,storage_root,69681871
zksync-era:0x067328aafe471a2a675563f8c4c0a16b4dc20bed:account_leaf:balance,0x067328aafe471a2a675563f8c4c0a16b4dc20bed,balance,69682071
zksync-era:0x067328aafe471a2a675563f8c4c0a16b4dc20bed:account_leaf:nonce,0x067328aafe471a2a675563f8c4c0a16b4dc20bed,nonce,69682071
zksync-era:0x067328aafe471a2a675563f8c4c0a16b4dc20bed:account_leaf:code,0x067328aafe471a2a675563f8c4c0a16b4dc20bed,code,69682071
zksync-era:0x067328aafe471a2a675563f8c4c0a16b4dc20bed:account_leaf:storage_root,0x067328aafe471a2a675563f8c4c0a16b4dc20bed,storage_root,69682071
zksync-era:0x01f39e384eddfd630dfecfc462c3568ebc849b41:account_leaf:balance,0x01f39e384eddfd630dfecfc462c3568ebc849b41,balance,69682271
zksync-era:0x01f39e384eddfd630dfecfc462c3568ebc849b41:account_leaf:nonce,0x01f39e384eddfd630dfecfc462c3568ebc849b41,nonce,69682271
zksync-era:0x01f39e384eddfd630dfecfc462c3568ebc849b41:account_leaf:code,0x01f39e384eddfd630dfecfc462c3568ebc849b41,code,69682271
zksync-era:0x01f39e384eddfd630dfecfc462c3568ebc849b41:account_leaf:storage_root,0x01f39e384eddfd630dfecfc462c3568ebc849b41,storage_root,69682271
zksync-era:0x8ed6b28ba404b4872d650c61006c8fe6771fc07c:account_leaf:balance,0x8ed6b28ba404b4872d650c61006c8fe6771fc07c,balance,69682471
zksync-era:0x8ed6b28ba404b4872d650c61006c8fe6771fc07c:account_leaf:nonce,0x8ed6b28ba404b4872d650c61006c8fe6771fc07c,nonce,69682471
zksync-era:0x8ed6b28ba404b4872d650c61006c8fe6771fc07c:account_leaf:code,0x8ed6b28ba404b4872d650c61006c8fe6771fc07c,code,69682471
zksync-era:0x8ed6b28ba404b4872d650c61006c8fe6771fc07c:account_leaf:storage_root,0x8ed6b28ba404b4872d650c61006c8fe6771fc07c,storage_root,69682471
zksync-era:0x4c21d4c317999444452c6c19e34f67b4de00cf06:account_leaf:balance,0x4c21d4c317999444452c6c19e34f67b4de00cf06,balance,69682671
zksync-era:0x4c21d4c317999444452c6c19e34f67b4de00cf06:account_leaf:nonce,0x4c21d4c317999444452c6c19e34f67b4de00cf06,nonce,69682671
zksync-era:0x4c21d4c317999444452c6c19e34f67b4de00cf06:account_leaf:code,0x4c21d4c317999444452c6c19e34f67b4de00cf06,code,69682671
zksync-era:0x4c21d4c317999444452c6c19e34f67b4de00cf06:account_leaf:storage_root,0x4c21d4c317999444452c6c19e34f67b4de00cf06,storage_root,69682671
zksync-era:0xe5bad080aadcef1ba36cafb7773086fa2b57d5ea:account_leaf:balance,0xe5bad080aadcef1ba36cafb7773086fa2b57d5ea,balance,69682671
zksync-era:0xe5bad080aadcef1ba36cafb7773086fa2b57d5ea:account_leaf:nonce,0xe5bad080aadcef1ba36cafb7773086fa2b57d5ea,nonce,69682671
zksync-era:0xe5bad080aadcef1ba36cafb7773086fa2b57d5ea:account_leaf:code,0xe5bad080aadcef1ba36cafb7773086fa2b57d5ea,code,69682671
zksync-era:0xe5bad080aadcef1ba36cafb7773086fa2b57d5ea:account_leaf:storage_root,0xe5bad080aadcef1ba36cafb7773086fa2b57d5ea,storage_root,69682671
zksync-era:0x884b074ae40c792f8922378947e14453fdbc4123:account_leaf:balance,0x884b074ae40c792f8922378947e14453fdbc4123,balance,69682871
zksync-era:0x884b074ae40c792f8922378947e14453fdbc4123:account_leaf:nonce,0x884b074ae40c792f8922378947e14453fdbc4123,nonce,69682871
zksync-era:0x884b074ae40c792f8922378947e14453fdbc4123:account_leaf:code,0x884b074ae40c792f8922378947e14453fdbc4123,code,69682871
zksync-era:0x884b074ae40c792f8922378947e14453fdbc4123:account_leaf:storage_root,0x884b074ae40c792f8922378947e14453fdbc4123,storage_root,69682871
zksync-era:0xbbe06ea75813760ae2387276b64b592a4b6ce29f:account_leaf:balance,0xbbe06ea75813760ae2387276b64b592a4b6ce29f,balance,69683071
zksync-era:0xbbe06ea75813760ae2387276b64b592a4b6ce29f:account_leaf:nonce,0xbbe06ea75813760ae2387276b64b592a4b6ce29f,nonce,69683071
zksync-era:0xbbe06ea75813760ae2387276b64b592a4b6ce29f:account_leaf:code,0xbbe06ea75813760ae2387276b64b592a4b6ce29f,code,69683071
zksync-era:0xbbe06ea75813760ae2387276b64b592a4b6ce29f:account_leaf:storage_root,0xbbe06ea75813760ae2387276b64b592a4b6ce29f,storage_root,69683071
zksync-era:0x20c42a3ffb8e882ee737f464e09089cc43e2a553:account_leaf:balance,0x20c42a3ffb8e882ee737f464e09089cc43e2a553,balance,69683271
zksync-era:0x20c42a3ffb8e882ee737f464e09089cc43e2a553:account_leaf:nonce,0x20c42a3ffb8e882ee737f464e09089cc43e2a553,nonce,69683271
zksync-era:0x20c42a3ffb8e882ee737f464e09089cc43e2a553:account_leaf:code,0x20c42a3ffb8e882ee737f464e09089cc43e2a553,code,69683271
zksync-era:0x20c42a3ffb8e882ee737f464e09089cc43e2a553:account_leaf:storage_root,0x20c42a3ffb8e882ee737f464e09089cc43e2a553,storage_root,69683271
zksync-era:0xc4851914e172f539a426523352b91575b53d6e63:account_leaf:balance,0xc4851914e172f539a426523352b91575b53d6e63,balance,69683671
zksync-era:0xc4851914e172f539a426523352b91575b53d6e63:account_leaf:nonce,0xc4851914e172f539a426523352b91575b53d6e63,nonce,69683671
zksync-era:0xc4851914e172f539a426523352b91575b53d6e63:account_leaf:code,0xc4851914e172f539a426523352b91575b53d6e63,code,69683671
zksync-era:0xc4851914e172f539a426523352b91575b53d6e63:account_leaf:storage_root,0xc4851914e172f539a426523352b91575b53d6e63,storage_root,69683671
zksync-era:0xfcfdd186534bf7d4aef35d5b3bde9e59e0c388c0:account_leaf:balance,0xfcfdd186534bf7d4aef35d5b3bde9e59e0c388c0,balance,69683871
zksync-era:0xfcfdd186534bf7d4aef35d5b3bde9e59e0c388c0:account_leaf:nonce,0xfcfdd186534bf7d4aef35d5b3bde9e59e0c388c0,nonce,69683871
zksync-era:0xfcfdd186534bf7d4aef35d5b3bde9e59e0c388c0:account_leaf:code,0xfcfdd186534bf7d4aef35d5b3bde9e59e0c388c0,code,69683871
zksync-era:0xfcfdd186534bf7d4aef35d5b3bde9e59e0c388c0:account_leaf:storage_root,0xfcfdd186534bf7d4aef35d5b3bde9e59e0c388c0,storage_root,69683871
zksync-era:0xbc87ee5b87061edf762d3997c99c8650181a8cb3:account_leaf:balance,0xbc87ee5b87061edf762d3997c99c8650181a8cb3,balance,69683871
zksync-era:0xbc87ee5b87061edf762d3997c99c8650181a8cb3:account_leaf:nonce,0xbc87ee5b87061edf762d3997c99c8650181a8cb3,nonce,69683871
zksync-era:0xbc87ee5b87061edf762d3997c99c8650181a8cb3:account_leaf:code,0xbc87ee5b87061edf762d3997c99c8650181a8cb3,code,69683871
zksync-era:0xbc87ee5b87061edf762d3997c99c8650181a8cb3:account_leaf:storage_root,0xbc87ee5b87061edf762d3997c99c8650181a8cb3,storage_root,69683871
zksync-era:0xc8a3d1d834617796cdd8c68709e9719f41cb472e:account_leaf:balance,0xc8a3d1d834617796cdd8c68709e9719f41cb472e,balance,69684071
zksync-era:0xc8a3d1d834617796cdd8c68709e9719f41cb472e:account_leaf:nonce,0xc8a3d1d834617796cdd8c68709e9719f41cb472e,nonce,69684071
zksync-era:0xc8a3d1d834617796cdd8c68709e9719f41cb472e:account_leaf:code,0xc8a3d1d834617796cdd8c68709e9719f41cb472e,code,69684071
zksync-era:0xc8a3d1d834617796cdd8c68709e9719f41cb472e:account_leaf:storage_root,0xc8a3d1d834617796cdd8c68709e9719f41cb472e,storage_root,69684071
zksync-era:0x87723d4aff2e1d86900fbed9002cc017bbe3b36e:account_leaf:balance,0x87723d4aff2e1d86900fbed9002cc017bbe3b36e,balance,69684471
zksync-era:0x87723d4aff2e1d86900fbed9002cc017bbe3b36e:account_leaf:nonce,0x87723d4aff2e1d86900fbed9002cc017bbe3b36e,nonce,69684471
zksync-era:0x87723d4aff2e1d86900fbed9002cc017bbe3b36e:account_leaf:code,0x87723d4aff2e1d86900fbed9002cc017bbe3b36e,code,69684471
zksync-era:0x87723d4aff2e1d86900fbed9002cc017bbe3b36e:account_leaf:storage_root,0x87723d4aff2e1d86900fbed9002cc017bbe3b36e,storage_root,69684471
zksync-era:0x1e3335e8860ef0e8dd92affc0eec21ac7474346b:account_leaf:balance,0x1e3335e8860ef0e8dd92affc0eec21ac7474346b,balance,69684671
zksync-era:0x1e3335e8860ef0e8dd92affc0eec21ac7474346b:account_leaf:nonce,0x1e3335e8860ef0e8dd92affc0eec21ac7474346b,nonce,69684671
zksync-era:0x1e3335e8860ef0e8dd92affc0eec21ac7474346b:account_leaf:code,0x1e3335e8860ef0e8dd92affc0eec21ac7474346b,code,69684671
zksync-era:0x1e3335e8860ef0e8dd92affc0eec21ac7474346b:account_leaf:storage_root,0x1e3335e8860ef0e8dd92affc0eec21ac7474346b,storage_root,69684671
zksync-era:0x7762cb7996c47ade1fe8a5714d08b1acfa5895af:account_leaf:balance,0x7762cb7996c47ade1fe8a5714d08b1acfa5895af,balance,69685271
zksync-era:0x7762cb7996c47ade1fe8a5714d08b1acfa5895af:account_leaf:nonce,0x7762cb7996c47ade1fe8a5714d08b1acfa5895af,nonce,69685271
zksync-era:0x7762cb7996c47ade1fe8a5714d08b1acfa5895af:account_leaf:code,0x7762cb7996c47ade1fe8a5714d08b1acfa5895af,code,69685271
zksync-era:0x7762cb7996c47ade1fe8a5714d08b1acfa5895af:account_leaf:storage_root,0x7762cb7996c47ade1fe8a5714d08b1acfa5895af,storage_root,69685271
zksync-era:0x28547f8ad6e9f674813a0e71b6b1d26ee1a9c241:account_leaf:balance,0x28547f8ad6e9f674813a0e71b6b1d26ee1a9c241,balance,69685471
zksync-era:0x28547f8ad6e9f674813a0e71b6b1d26ee1a9c241:account_leaf:nonce,0x28547f8ad6e9f674813a0e71b6b1d26ee1a9c241,nonce,69685471
zksync-era:0x28547f8ad6e9f674813a0e71b6b1d26ee1a9c241:account_leaf:code,0x28547f8ad6e9f674813a0e71b6b1d26ee1a9c241,code,69685471
zksync-era:0x28547f8ad6e9f674813a0e71b6b1d26ee1a9c241:account_leaf:storage_root,0x28547f8ad6e9f674813a0e71b6b1d26ee1a9c241,storage_root,69685471
zksync-era:0x21ebc2f23a91fd7eb8406cdce2fd653de280b5fc:account_leaf:balance,0x21ebc2f23a91fd7eb8406cdce2fd653de280b5fc,balance,69685471
zksync-era:0x21ebc2f23a91fd7eb8406cdce2fd653de280b5fc:account_leaf:nonce,0x21ebc2f23a91fd7eb8406cdce2fd653de280b5fc,nonce,69685471
zksync-era:0x21ebc2f23a91fd7eb8406cdce2fd653de280b5fc:account_leaf:code,0x21ebc2f23a91fd7eb8406cdce2fd653de280b5fc,code,69685471
zksync-era:0x21ebc2f23a91fd7eb8406cdce2fd653de280b5fc:account_leaf:storage_root,0x21ebc2f23a91fd7eb8406cdce2fd653de280b5fc,storage_root,69685471
zksync-era:0x99819f0e0927718f5fbc73d3327ff7691d0243d6:account_leaf:balance,0x99819f0e0927718f5fbc73d3327ff7691d0243d6,balance,69685671
zksync-era:0x99819f0e0927718f5fbc73d3327ff7691d0243d6:account_leaf:nonce,0x99819f0e0927718f5fbc73d3327ff7691d0243d6,nonce,69685671
zksync-era:0x99819f0e0927718f5fbc73d3327ff7691d0243d6:account_leaf:code,0x99819f0e0927718f5fbc73d3327ff7691d0243d6,code,69685671
zksync-era:0x99819f0e0927718f5fbc73d3327ff7691d0243d6:account_leaf:storage_root,0x99819f0e0927718f5fbc73d3327ff7691d0243d6,storage_root,69685671
zksync-era:0x7712c06f5dfb4a52c6fe57bfd14148585acaff8e:account_leaf:balance,0x7712c06f5dfb4a52c6fe57bfd14148585acaff8e,balance,69685671
zksync-era:0x7712c06f5dfb4a52c6fe57bfd14148585acaff8e:account_leaf:nonce,0x7712c06f5dfb4a52c6fe57bfd14148585acaff8e,nonce,69685671
zksync-era:0x7712c06f5dfb4a52c6fe57bfd14148585acaff8e:account_leaf:code,0x7712c06f5dfb4a52c6fe57bfd14148585acaff8e,code,69685671
zksync-era:0x7712c06f5dfb4a52c6fe57bfd14148585acaff8e:account_leaf:storage_root,0x7712c06f5dfb4a52c6fe57bfd14148585acaff8e,storage_root,69685671
zksync-era:0xba12222222228d8ba445958a75a0704d566bf2c8:account_leaf:balance,0xba12222222228d8ba445958a75a0704d566bf2c8,balance,69685871
zksync-era:0xba12222222228d8ba445958a75a0704d566bf2c8:account_leaf:nonce,0xba12222222228d8ba445958a75a0704d566bf2c8,nonce,69685871
zksync-era:0xba12222222228d8ba445958a75a0704d566bf2c8:account_leaf:code,0xba12222222228d8ba445958a75a0704d566bf2c8,code,69685871
zksync-era:0xba12222222228d8ba445958a75a0704d566bf2c8:account_leaf:storage_root,0xba12222222228d8ba445958a75a0704d566bf2c8,storage_root,69685871
zksync-era:0xa4a4b03cafa4f62b57224add2bfd6f214b38d20c:account_leaf:balance,0xa4a4b03cafa4f62b57224add2bfd6f214b38d20c,balance,69685871
zksync-era:0xa4a4b03cafa4f62b57224add2bfd6f214b38d20c:account_leaf:nonce,0xa4a4b03cafa4f62b57224add2bfd6f214b38d20c,nonce,69685871
zksync-era:0xa4a4b03cafa4f62b57224add2bfd6f214b38d20c:account_leaf:code,0xa4a4b03cafa4f62b57224add2bfd6f214b38d20c,code,69685871
zksync-era:0xa4a4b03cafa4f62b57224add2bfd6f214b38d20c:account_leaf:storage_root,0xa4a4b03cafa4f62b57224add2bfd6f214b38d20c,storage_root,69685871
zksync-era:0xb4791fe4f8ad6206296c4c9d3a39e795b73c3fcf:account_leaf:balance,0xb4791fe4f8ad6206296c4c9d3a39e795b73c3fcf,balance,69686471
zksync-era:0xb4791fe4f8ad6206296c4c9d3a39e795b73c3fcf:account_leaf:nonce,0xb4791fe4f8ad6206296c4c9d3a39e795b73c3fcf,nonce,69686471
zksync-era:0xb4791fe4f8ad6206296c4c9d3a39e795b73c3fcf:account_leaf:code,0xb4791fe4f8ad6206296c4c9d3a39e795b73c3fcf,code,69686471
zksync-era:0xb4791fe4f8ad6206296c4c9d3a39e795b73c3fcf:account_leaf:storage_root,0xb4791fe4f8ad6206296c4c9d3a39e795b73c3fcf,storage_root,69686471
zksync-era:0xee13ecd99fce503e1c922e0d7ac1014002a8e745:account_leaf:balance,0xee13ecd99fce503e1c922e0d7ac1014002a8e745,balance,69686671
zksync-era:0xee13ecd99fce503e1c922e0d7ac1014002a8e745:account_leaf:nonce,0xee13ecd99fce503e1c922e0d7ac1014002a8e745,nonce,69686671
zksync-era:0xee13ecd99fce503e1c922e0d7ac1014002a8e745:account_leaf:code,0xee13ecd99fce503e1c922e0d7ac1014002a8e745,code,69686671
zksync-era:0xee13ecd99fce503e1c922e0d7ac1014002a8e745:account_leaf:storage_root,0xee13ecd99fce503e1c922e0d7ac1014002a8e745,storage_root,69686671
zksync-era:0xad8e227396b8a06cc588b797ef034e3b39e55a50:account_leaf:balance,0xad8e227396b8a06cc588b797ef034e3b39e55a50,balance,69687071
zksync-era:0xad8e227396b8a06cc588b797ef034e3b39e55a50:account_leaf:nonce,0xad8e227396b8a06cc588b797ef034e3b39e55a50,nonce,69687071
zksync-era:0xad8e227396b8a06cc588b797ef034e3b39e55a50:account_leaf:code,0xad8e227396b8a06cc588b797ef034e3b39e55a50,code,69687071
zksync-era:0xad8e227396b8a06cc588b797ef034e3b39e55a50:account_leaf:storage_root,0xad8e227396b8a06cc588b797ef034e3b39e55a50,storage_root,69687071
zksync-era:0x5b88fbe2d9448d72ac57cbb162f09b790b36c6b5:account_leaf:balance,0x5b88fbe2d9448d72ac57cbb162f09b790b36c6b5,balance,69687871
zksync-era:0x5b88fbe2d9448d72ac57cbb162f09b790b36c6b5:account_leaf:nonce,0x5b88fbe2d9448d72ac57cbb162f09b790b36c6b5,nonce,69687871
zksync-era:0x5b88fbe2d9448d72ac57cbb162f09b790b36c6b5:account_leaf:code,0x5b88fbe2d9448d72ac57cbb162f09b790b36c6b5,code,69687871
zksync-era:0x5b88fbe2d9448d72ac57cbb162f09b790b36c6b5:account_leaf:storage_root,0x5b88fbe2d9448d72ac57cbb162f09b790b36c6b5,storage_root,69687871
zksync-era:0x256efafed786d24163bedf15d583ea5dbdb4757c:account_leaf:balance,0x256efafed786d24163bedf15d583ea5dbdb4757c,balance,69688071
zksync-era:0x256efafed786d24163bedf15d583ea5dbdb4757c:account_leaf:nonce,0x256efafed786d24163bedf15d583ea5dbdb4757c,nonce,69688071
zksync-era:0x256efafed786d24163bedf15d583ea5dbdb4757c:account_leaf:code,0x256efafed786d24163bedf15d583ea5dbdb4757c,code,69688071
zksync-era:0x256efafed786d24163bedf15d583ea5dbdb4757c:account_leaf:storage_root,0x256efafed786d24163bedf15d583ea5dbdb4757c,storage_root,69688071
