method,repeat,sample_index,target_index,end_to_end_ms,known_value_decode_and_routing_ms,query_generation_ms,serialize_transport_answer_ms,decode_ms,assembly_rootcheck_ms,upload_wire_bytes,download_wire_bytes,valid_root,corruption_rejected,recovered_siblings,logical_queries
activebalance,4,78,37,5.2599,0.010434,4.672128,0.270423,0.293639,0.01134,4336,5200,True,True,"[{'level': 120, 'digest_hex': '69f234a436bb341804b7e036eb03f47182c98f8a697a4ea80dee99d1447e053b'}, {'level': 121, 'digest_hex': 'b3d55c2086123af329aeab2edab2946c4a74ff44eb4740f001871b81f6b18e09'}, {'level': 122, 'digest_hex': '50b14e97af0ff21507d0716982003eadd809f2d9956c6999a11312062df8157a'}, {'level': 123, 'digest_hex': 'c820a8eb61a286ebd0576e6819420e4afeee1174c840c8dd23998a7fa78fc291'}, {'level': 124, 'digest_hex': '546f2717fad16bbc7b4c7a5ded7e30928a3a8b21c1c1983c275fa0308f4c5933'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,79,21,6.305186,0.008525,5.50476,0.496526,0.282383,0.011221,4336,5200,True,True,"[{'level': 122, 'digest_hex': '1e6bc6efd23935efa3dd092c6ac254836c6e5ef791d81f7ae48460bf0b5313b4'}, {'level': 123, 'digest_hex': '67d0b3ab291b4d805a82049982c6172041bce1f14c5a813ca1026d8dc863fefa'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,80,6,5.390516,0.006231,4.783751,0.294628,0.290084,0.014874,4336,5200,True,True,"[{'level': 117, 'digest_hex': 'b2df2db1dc101b4610c955590afd4b4fbfc2487a7525e45fc9b143c25a66e02b'}, {'level': 121, 'digest_hex': '9de76315d5e9232fe6558ed20a67b28c8e1170339c262b509449846683b2f266'}, {'level': 122, 'digest_hex': 'b2aec8cfe9ea6c1fd358f9488e53f774f66b464cf688393e100546ada1950d78'}, {'level': 123, 'digest_hex': 'efe91eb5d2d911747440a907c7d61b34927946a64078285f401ea897badaac05'}, {'level': 124, 'digest_hex': 'e6e332c8eec00720011367d821c2a0f87bef9e35651b8ffee1cc11ef28990133'}, {'level': 125, 'digest_hex': 'e99647cc6db780a3da4075137e80ce9c3c103839ee84e5ddc5e1fadb51546ca3'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,81,59,8.123515,0.008943,7.396417,0.417119,0.285484,0.013593,4336,5200,True,True,"[{'level': 121, 'digest_hex': '116cdb513225dfa7388eaeaaf5a2a0d0b539ccd7fc0ef6246e44c35f776cdc90'}, {'level': 122, 'digest_hex': 'f12d841e355c613c68fb64fb3920ce5e7a2dd602203605bc3df69224b8c5bda6'}, {'level': 124, 'digest_hex': '5c70d3c31dd0a9b2e87343711b9586e76b0c91eab00d032e9953a87cefcd66bf'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,82,97,5.603999,0.008445,5.053007,0.246335,0.282801,0.012624,4336,5200,True,True,"[{'level': 120, 'digest_hex': '2d7742f684f4940a4f1ea932ed424cc44af290fd6acf351796082a5fac2701d6'}, {'level': 121, 'digest_hex': '7f1bca6e48a9e8378a54a7b23a946c905ea1df4476227e4bd964a7df7c63bfad'}, {'level': 123, 'digest_hex': '8ae449c13980c04f2da5c2da468c734e1b35e06089c1f46019b9de7b92a975ff'}, {'level': 124, 'digest_hex': 'b9e57154f39b6479af3a5c656b25050c772f3f270a63a27ebed6354029a84350'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,83,65,5.915684,0.008577,5.15535,0.44428,0.293977,0.012455,4336,5200,True,True,"[{'level': 120, 'digest_hex': '828b9bfda7407f8b9a2f0ab4e623c6b32073d7c9659d680247a271fcc0d5832d'}, {'level': 121, 'digest_hex': 'b6732e394465d5489becfb1a2f9e1e0470f6c04b8c5beca6ae3efc92541c2c8d'}, {'level': 123, 'digest_hex': '55ae57311f9c4897e80b18c9c5bc3c4aefa8fb358f5aca0873ec1d230cfb45b0'}, {'level': 124, 'digest_hex': 'd251933359f24f6ab0385e437a222e01997d4870ace952d330284c208c079aee'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,84,86,4.880626,0.005666,4.355509,0.20966,0.294597,0.014437,4336,5200,True,True,"[{'level': 119, 'digest_hex': '70142add60145dc86250a42143999b643d27b6b1e36a256755226e82975072b9'}, {'level': 120, 'digest_hex': 'eb9676c9de04af4cf75da495907cecb8d47a737be46e3eb3f7e5b1837a8d8f8c'}, {'level': 121, 'digest_hex': '57ad095412cdd230e8a70579fb511d004cb182166b9e43026bd525a79ac20bad'}, {'level': 122, 'digest_hex': '4d46a05b508ec72ba72ae55f55be9e8b6dede780cf6fb55faa6b420c293bcd22'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,85,73,8.71455,0.00928,7.829814,0.554892,0.300262,0.018777,4336,5200,True,True,"[{'level': 120, 'digest_hex': '2b36b41ee9d26e88d15f15aa49d54790128f0e1d761f78f44ef9e0009ce75410'}, {'level': 122, 'digest_hex': 'c9093c21c1bb7ba96bbca60489fb1ad1be14b5b1f6f1da9900bf5ed4585d1440'}, {'level': 123, 'digest_hex': '17151266f78378c7a3241be396cf536a1c64eb7e28b6e27bd078a21c1caede4e'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,86,19,6.652628,0.009829,5.917639,0.349159,0.358874,0.016225,4336,5200,True,True,"[{'level': 121, 'digest_hex': '22b5720ca1d646959256f20fd843fa41af267c77dd149464a3c6db2e9f9ea31b'}, {'level': 122, 'digest_hex': 'd15a25a749aa69b7c66ceb4ae9e2c13d905bbcc606d1aba50cf4875d64f26f63'}, {'level': 123, 'digest_hex': '67d0b3ab291b4d805a82049982c6172041bce1f14c5a813ca1026d8dc863fefa'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,87,88,9.72965,0.008022,8.871464,0.547617,0.28567,0.015618,4336,5200,True,True,"[{'level': 120, 'digest_hex': '5a65a279167906db4e20ccb851b4b4474b7245d69fea7e32cdf470a634552d3f'}, {'level': 121, 'digest_hex': 'c2528105617bc7675883acd0d0b9d8e86596e2daf35b75e3661d9dd373732ec1'}, {'level': 122, 'digest_hex': '4d46a05b508ec72ba72ae55f55be9e8b6dede780cf6fb55faa6b420c293bcd22'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,88,33,5.281388,0.008671,4.715662,0.288731,0.256155,0.011471,4336,5200,True,True,"[{'level': 121, 'digest_hex': '7e1533001bfbe90fda08609638769d7d86b28191c7f57aa2d6c9ae99b988b4fb'}, {'level': 122, 'digest_hex': 'ca54b1678b79967f4edfa2c85e178942b70635ba24de3cdc92ee4851cae5eff4'}, {'level': 123, 'digest_hex': '74064c60fe58cb811cfbfdf7262e8c8bae63490b47eddf93bc5448ff16a8a301'}, {'level': 124, 'digest_hex': '546f2717fad16bbc7b4c7a5ded7e30928a3a8b21c1c1983c275fa0308f4c5933'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,89,64,8.073246,0.006969,7.251416,0.508809,0.288477,0.016286,4336,5200,True,True,"[{'level': 120, 'digest_hex': 'ec984a709cf02b246e0690ddbfca7c292edb67f929ddec414f850146c29398b3'}, {'level': 121, 'digest_hex': 'b6732e394465d5489becfb1a2f9e1e0470f6c04b8c5beca6ae3efc92541c2c8d'}, {'level': 123, 'digest_hex': '55ae57311f9c4897e80b18c9c5bc3c4aefa8fb358f5aca0873ec1d230cfb45b0'}, {'level': 124, 'digest_hex': 'd251933359f24f6ab0385e437a222e01997d4870ace952d330284c208c079aee'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,90,24,5.98195,0.009943,5.422824,0.273732,0.261715,0.012441,4336,5200,True,True,"[{'level': 122, 'digest_hex': '4ccbf4cc0d5726abce72d0c9a8841860a80391b1e1d69c65d4ff3a1098b0f56f'}, {'level': 123, 'digest_hex': '9423a986603a43df6418f491eb3439eeea80a367aa023b584bd476bfcc827c4d'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,91,83,6.656701,0.006563,5.972203,0.407944,0.257658,0.011303,4336,5200,True,True,"[{'level': 122, 'digest_hex': '22fbbafd29795b498ac142d13933e42d6f7ed7d55beef1201a71cf86736b5240'}, {'level': 123, 'digest_hex': 'c4eccec9801a911a30eb94fb1027dbe768f064242a02d7e17d2acb718a12237a'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,92,53,4.627904,0.008784,3.989453,0.324696,0.292392,0.011991,4336,5200,True,True,"[{'level': 122, 'digest_hex': '6987b5d3bd57b59f7db70bbf20c59b149385c187e54d3b322e0ad9a625a2ecf1'}, {'level': 123, 'digest_hex': 'c5562d3bd4b43acd80d3feea05d151d7563cc8274b62d2682d064756a999a71b'}, {'level': 124, 'digest_hex': 'ea0e4a563829e0812902f4c35dd2ce829fc84bf0865d575122d19bd0d961bf3a'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,93,75,5.96993,0.007775,5.235514,0.439416,0.273314,0.01225,4336,5200,True,True,"[{'level': 122, 'digest_hex': 'd7b5a7b41e19bd41209c29195aeb2eea7b8d0145bed90ce7f76c0ec5357c5600'}, {'level': 123, 'digest_hex': '17151266f78378c7a3241be396cf536a1c64eb7e28b6e27bd078a21c1caede4e'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,94,42,4.811934,0.007866,4.383455,0.19192,0.217187,0.010796,4336,5200,True,True,"[{'level': 119, 'digest_hex': '541b2cec4f25195af20438694ec12d3cbdca5ccf278e363c5caa42fd9d6fcd99'}, {'level': 121, 'digest_hex': '12fbed6b426a7c88cf60460d8dcc45058dfd236d772af0114121f4fcc33c287e'}, {'level': 124, 'digest_hex': 'b0babbd5eeb2242c85a526622567f21ea19757b4b8e977ab068eb5853b2476c3'}, {'level': 125, 'digest_hex': '6793468840419c766ff8e5cf0cd377f57081c09468d3072bdac29bd7052dfd13'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,95,43,6.144781,0.006845,5.472914,0.40029,0.251064,0.012475,4336,5200,True,True,"[{'level': 121, 'digest_hex': '2e9aa5cdb970d38e1d9791815e23846f5cf5ca9f20382a97e3b1f9317cbb6206'}, {'level': 124, 'digest_hex': 'b0babbd5eeb2242c85a526622567f21ea19757b4b8e977ab068eb5853b2476c3'}, {'level': 125, 'digest_hex': '6793468840419c766ff8e5cf0cd377f57081c09468d3072bdac29bd7052dfd13'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,96,11,5.283861,0.00721,4.701021,0.294721,0.267126,0.012748,4336,5200,True,True,"[{'level': 120, 'digest_hex': '301a3fa9ba38a26eb95df2c605a6a4af7e6a523f4d2a26483eb73917955405b0'}, {'level': 121, 'digest_hex': '297cb565af098eecbe6b6202aac6d6b687f72f50c1fce919a158610caac143fa'}, {'level': 123, 'digest_hex': '7f19730e1b6fbcdf342dcf27961f932ca6ab4dd755cc158fa47f6e9ed840d96a'}, {'level': 124, 'digest_hex': 'f14a10fa70c768bfd802cee24c74db14ff2588aab0c47c40adbeefe2e345d528'}, {'level': 125, 'digest_hex': 'e99647cc6db780a3da4075137e80ce9c3c103839ee84e5ddc5e1fadb51546ca3'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",9
activebalance,4,97,87,6.064996,0.006858,5.414086,0.380745,0.250602,0.011237,4336,5200,True,True,"[{'level': 120, 'digest_hex': '5bca2b44a829c4205f911ead0843e96a9a8b40aa61212b8544ef3d1d041ef7a3'}, {'level': 121, 'digest_hex': '57ad095412cdd230e8a70579fb511d004cb182166b9e43026bd525a79ac20bad'}, {'level': 122, 'digest_hex': '4d46a05b508ec72ba72ae55f55be9e8b6dede780cf6fb55faa6b420c293bcd22'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,98,52,4.881644,0.007268,4.239811,0.347588,0.274767,0.011563,4336,5200,True,True,"[{'level': 120, 'digest_hex': '1f03af31beb99bfdbff7080ca3ddde15c6331b4e1845275bde0d6c1d7f289ff5'}, {'level': 121, 'digest_hex': 'e079b6f0e31b900ac1d71e3b1ad0235c360476a721f06ebb8904e6631a7ab55c'}, {'level': 123, 'digest_hex': '65e13bc6b488a211b040acbcaee2d855a9cb69113a337d37341526c97803e927'}, {'level': 124, 'digest_hex': 'ea0e4a563829e0812902f4c35dd2ce829fc84bf0865d575122d19bd0d961bf3a'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
activebalance,4,99,72,5.991827,0.006819,5.303142,0.383713,0.28515,0.011465,4336,5200,True,True,"[{'level': 121, 'digest_hex': '8b4a968a92d8f245f12fe90e2f64fc7a8c103dcd82d04ff424503fa41e7121ee'}, {'level': 122, 'digest_hex': '9981c970f63268c852ece001812ba3c7f928faaf97f413628061bb5b57824335'}, {'level': 123, 'digest_hex': '7e4618d8ed676162c94b361acbcd6f3f141154a41eeb7510ef5e4f217966888c'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",9
full_cache,4,0,26,0.022665,0.000602,0,0,0.000213,0.019299,0,0,True,True,"[{'level': 120, 'digest_hex': 'f8539c846791e2a76ebf113fad0f6c92cf6fc4adb29fb450cf4ae1a0d372f869'}, {'level': 121, 'digest_hex': '6a0c01e659af98600cd2c1597fbc99ee7e2f83ff14ed8b815f044e1cc6cbcdd6'}, {'level': 122, 'digest_hex': 'a294d75afbfc782a44b7430102b87a465ec9a90ba1e8f9bdde85cdf392f3e226'}, {'level': 124, 'digest_hex': 'be506c35ea18c129fef8ad5753a7de7a13ac172e42f5e292452b519f97bc1506'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,4,1,22,0.023527,0.000741,0,0,0.000211,0.019817,0,0,True,True,"[{'level': 121, 'digest_hex': '43677d7ed73d078194b7436120bf53684e829f386987837bc07819f58934be97'}, {'level': 122, 'digest_hex': 'd68bc1eea57af8bd7ec3967e6df7102774aec1c4adbb13c7603a1eb4ed25ed88'}, {'level': 123, 'digest_hex': '9423a986603a43df6418f491eb3439eeea80a367aa023b584bd476bfcc827c4d'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,4,2,82,0.023648,0.000787,0,0,0.000331,0.019832,0,0,True,True,"[{'level': 122, 'digest_hex': 'f51264984aba517fa8437068cc9d61d000ecbb027c56f6977818063f23e8a942'}, {'level': 123, 'digest_hex': 'f1bf8f33e60f8f16fcc877fa04536ec85ab7523f926e59374c59678e346c4165'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,4,3,79,0.023942,0.00091,0,0,0.000254,0.019744,0,0,True,True,"[{'level': 121, 'digest_hex': '5bd4afa92b3c20a9520255e3f7ab7406e2b1b6bfef89a5cb6d9c7fe4fc390f47'}, {'level': 123, 'digest_hex': 'c68a0c114c7e4730f66b16386671571a18bcf4a1cdf5440b931defc2f69aa795'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,4,4,10,0.023551,0.000819,0,0,0.000197,0.019767,0,0,True,True,"[{'level': 120, 'digest_hex': '972dca7a173a36a2df97e67df838c29cfe66c778dcf98f1b72fd19efbd1bfb9c'}, {'level': 121, 'digest_hex': '297cb565af098eecbe6b6202aac6d6b687f72f50c1fce919a158610caac143fa'}, {'level': 123, 'digest_hex': '7f19730e1b6fbcdf342dcf27961f932ca6ab4dd755cc158fa47f6e9ed840d96a'}, {'level': 124, 'digest_hex': 'f14a10fa70c768bfd802cee24c74db14ff2588aab0c47c40adbeefe2e345d528'}, {'level': 125, 'digest_hex': 'e99647cc6db780a3da4075137e80ce9c3c103839ee84e5ddc5e1fadb51546ca3'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,4,5,70,0.023891,0.00105,0,0,0.000268,0.019793,0,0,True,True,"[{'level': 120, 'digest_hex': 'c94748b83399a3a1c24332c3941fcfc7efa2c4aa094d566f102860315220ac28'}, {'level': 121, 'digest_hex': '51b5800878d97056e68db8a60b65372d9a216a42efaa3e260f92bc6ba338605e'}, {'level': 122, 'digest_hex': '4144a69750944a8e6b83342283984aae805d1830899e52c5f1df78d8b67079c2'}, {'level': 123, 'digest_hex': '7e4618d8ed676162c94b361acbcd6f3f141154a41eeb7510ef5e4f217966888c'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,4,6,93,0.023788,0.00088,0,0,0.000188,0.019749,0,0,True,True,"[{'level': 122, 'digest_hex': '864f5121745c10173cb26f213ce90a295c42aab3653b4e1098dc6738536e1dae'}, {'level': 123, 'digest_hex': '6a5fc3738cd9c47382853f6f8d8bd2cca139155c3e6d56f9500fd43a9d749033'}, {'level': 124, 'digest_hex': 'b9e57154f39b6479af3a5c656b25050c772f3f270a63a27ebed6354029a84350'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
