height,repeat,method,target,valid_root,client_query_ms,server_answer_ms,client_decode_ms,backend_wall_ms,online_total_bytes
10,0,first_fit,133,True,5.708582,0.037437000000000005,0.47097599999999995,6.237569,14144
10,0,first_fit,768,True,5.898328,0.08057800000000001,0.518326,6.520286,14144
10,0,first_fit,701,True,6.3914159999999995,0.032617,0.476496,6.922507,14144
10,0,first_fit,154,True,6.687139999999996,0.10049699999999998,0.564359,7.372675,14144
10,0,first_fit,85,True,5.897974000000001,0.03237400000000001,0.5156220000000001,6.465096,14144
10,0,first_fit,740,True,8.200752,0.09035199999999997,0.520277,8.836826,14144
10,0,first_fit,756,True,6.169059999999999,0.06912,0.46998199999999996,6.731964,14144
10,0,first_fit,446,True,7.471010999999999,0.04577199999999998,0.519568,8.063112,14144
10,0,first_fit,45,True,10.123294000000001,0.051140000000000005,0.6663679999999998,10.869347,14144
10,0,first_fit,24,True,10.757116000000002,0.05400900000000001,0.6027509999999998,11.445386,14144
10,0,first_fit,808,True,9.575038000000001,0.064035,0.526149,10.19746,14144
10,0,first_fit,619,True,6.629379,0.040152999999999994,0.47686500000000004,7.168524,14144
10,0,first_fit,163,True,8.716674000000001,0.09983800000000001,0.5158590000000001,9.358027,14144
10,0,first_fit,536,True,9.771874999999998,0.06311500000000002,0.7571640000000001,10.624682,14144
10,0,first_fit,229,True,10.35487,0.05902399999999999,0.7221150000000001,11.181296,14144
10,0,first_fit,885,True,10.119927999999996,0.05355199999999999,0.61281,10.819709,14144
10,0,first_fit,595,True,10.071953000000002,0.11030999999999996,0.5667570000000001,10.778009,14144
10,0,first_fit,352,True,6.837026,0.04078500000000001,0.5076310000000002,7.410805,14144
10,0,first_fit,119,True,8.524462,0.044919000000000014,0.524643,9.122957,14144
10,0,first_fit,415,True,10.092632999999996,0.049598999999999976,0.5618839999999999,10.733109,14144
10,0,first_fit,816,True,11.534196999999995,0.06505899999999998,0.6392159999999999,12.273268,14144
10,0,first_fit,555,True,14.424114000000001,0.07563900000000001,0.750896,15.297191,14144
10,0,first_fit,715,True,12.759598999999998,0.068367,0.7112409999999999,13.594396,14144
10,0,first_fit,128,True,13.148553,0.06919,0.5973450000000001,13.853502,14144
10,0,first_fit,558,True,6.242540999999999,0.039608,0.532701,6.837994,14144
10,0,first_fit,216,True,8.155936999999998,0.050046999999999994,0.5650529999999999,8.799142,14144
10,0,first_fit,652,True,10.633911999999999,0.056635000000000026,0.5745840000000001,11.299509,14144
10,0,first_fit,586,True,12.800313000000004,0.06781100000000002,0.6231779999999999,13.545176,14144
10,0,first_fit,782,True,6.755395000000001,0.042061999999999995,0.535878,7.358198,14144
10,1,treepir_official,810,True,8.356715999999999,0.048642,0.747513,9.182726,18560
10,1,treepir_official,511,True,8.568563,0.04462100000000001,0.8030539999999998,9.446722,18560
10,1,treepir_official,547,True,9.327186,0.051626,0.8029250000000002,10.215484,18560
10,1,treepir_official,357,True,8.698456000000002,0.05937399999999998,0.8376229999999996,9.625825,18560
10,1,treepir_official,628,True,7.706123000000001,0.04835700000000001,0.7353959999999996,8.519176,18560
10,1,treepir_official,540,True,6.457769999999997,0.036570000000000005,0.6966280000000004,7.215349,18560
10,1,treepir_official,324,True,7.054140999999999,0.040559,0.8275890000000002,7.946117,18560
10,1,treepir_official,564,True,8.730963,0.05054599999999999,0.7425789999999998,9.565043,18560
