id,source_index,n,N,m,B_joint,OPT,original_AB,pair_union,three_color,three_then_four,original_AB_coloring_seconds,pair_additional_seconds,three_additional_seconds,four_additional_seconds,final_stop
S1177,1177,14,26,5,6,6,6,6,6,6,0.0007188000017777085,6.00004568696022e-06,4.600035026669502e-06,3.7999125197529793e-06,capacity_certificate
S1178,1178,14,26,5,6,6,6,6,6,6,0.0007051000138744712,5.600042641162872e-06,4.599918611347675e-06,4.100031219422817e-06,capacity_certificate
S1179,1179,14,26,5,6,6,6,6,6,6,0.0012277000350877643,9.199953638017178e-06,5.700043402612209e-06,4.799920134246349e-06,capacity_certificate
S1180,1180,14,26,5,6,6,6,6,6,6,0.0009295999770984054,7.500057108700275e-06,5.600042641162872e-06,4.800036549568176e-06,capacity_certificate
S1181,1181,14,26,6,5,5,5,5,5,5,0.000835200073197484,8.100061677396297e-06,6.200047209858894e-06,5.599926225841045e-06,capacity_certificate
S1182,1182,14,26,6,5,5,5,5,5,5,0.0012795999646186829,6.9999368861317635e-06,5.700043402612209e-06,4.900037311017513e-06,capacity_certificate
S1183,1183,14,26,6,5,5,5,5,5,5,0.0011799999047070742,8.399947546422482e-06,5.600042641162872e-06,4.400033503770828e-06,capacity_certificate
S1184,1184,14,26,6,5,5,5,5,5,5,0.0007395000429823995,7.500057108700275e-06,5.499925464391708e-06,5.00003807246685e-06,capacity_certificate
S1185,1185,14,26,6,5,5,5,5,5,5,0.0013327999040484428,9.100069291889668e-06,6.299931555986404e-06,5.400041118264198e-06,capacity_certificate
S1186,1186,14,26,6,5,5,5,5,5,5,0.0016450999537482858,9.999959729611874e-06,7.00005330145359e-06,5.999929271638393e-06,capacity_certificate
S1187,1187,14,26,6,5,5,5,5,5,5,0.0019805999472737312,1.279998105019331e-05,8.599949069321156e-06,8.00006091594696e-06,capacity_certificate
S1188,1188,14,26,6,5,5,5,5,5,5,0.0024071000516414642,1.4099990949034691e-05,8.999952115118504e-06,7.70005863159895e-06,capacity_certificate
S1189,1189,14,26,6,5,5,5,5,5,5,0.0013339000288397074,1.1899974197149277e-05,8.599949069321156e-06,7.200054824352264e-06,capacity_certificate
S1190,1190,14,26,6,5,5,5,5,5,5,0.0021060999715700746,1.1599971912801266e-05,7.300055585801601e-06,5.999929271638393e-06,capacity_certificate
S1191,1191,14,26,6,5,5,5,5,5,5,0.0014984000008553267,9.699957445263863e-06,7.200054824352264e-06,5.899928510189056e-06,capacity_certificate
S1192,1192,14,26,5,6,6,6,6,6,6,0.0013936000177636743,1.0900082997977734e-05,7.0999376475811005e-06,5.800044164061546e-06,capacity_certificate
S1193,1193,14,26,5,6,6,6,6,6,6,0.001006399979814887,9.400071576237679e-06,7.1999384090304375e-06,6.500049494206905e-06,capacity_certificate
S1194,1194,14,26,6,5,5,5,5,5,5,0.0018638999899849296,1.6600009985268116e-05,8.699949830770493e-06,6.700051017105579e-06,capacity_certificate
S1195,1195,14,26,5,6,6,6,6,6,6,0.0011539999395608902,1.3400102034211159e-05,8.199946023523808e-06,6.500049494206905e-06,capacity_certificate
S1196,1196,14,26,5,6,6,6,6,6,6,0.0010222999844700098,9.09995287656784e-06,6.700051017105579e-06,5.499925464391708e-06,capacity_certificate
S1197,1197,14,26,5,6,6,6,6,6,6,0.0010501999640837312,9.300070814788342e-06,5.999929271638393e-06,5.00003807246685e-06,capacity_certificate
S1198,1198,14,26,5,6,6,6,6,6,6,0.0009307999862357974,8.200062438845634e-06,5.09992241859436e-06,4.200031980872154e-06,capacity_certificate
S1199,1199,14,26,6,5,5,5,5,5,5,0.0008305000374093652,7.00005330145359e-06,5.299923941493034e-06,4.700035788118839e-06,capacity_certificate
S1200,1200,14,26,6,5,5,5,5,5,5,0.0010529999854043126,5.800044164061546e-06,4.499917849898338e-06,4.100031219422817e-06,capacity_certificate
S1201,1201,14,26,6,5,5,5,5,5,5,0.0010903000365942717,7.200054824352264e-06,4.199915565550327e-06,3.900029696524143e-06,capacity_certificate
S1202,1202,14,26,6,5,5,5,5,5,5,0.0005252999253571033,5.700043402612209e-06,3.900029696524143e-06,3.00002284348011e-06,capacity_certificate
S1203,1203,14,26,6,5,5,5,5,5,5,0.0005222000181674957,4.700035788118839e-06,3.400025889277458e-06,2.9999064281582832e-06,capacity_certificate
S1204,1204,14,26,6,5,5,5,5,5,5,0.0007746000774204731,5.00003807246685e-06,3.999914042651653e-06,3.500026650726795e-06,capacity_certificate
S1205,1205,14,26,5,6,6,6,6,6,6,0.0006772999186068773,6.100046448409557e-06,4.299916326999664e-06,3.600027412176132e-06,capacity_certificate
S1206,1206,14,26,6,5,5,5,5,5,5,0.001449099974706769,8.300063200294971e-06,5.399924702942371e-06,4.700035788118839e-06,capacity_certificate
S1207,1207,14,26,5,6,6,6,6,6,6,0.0006891000084578991,6.600050255656242e-06,4.900037311017513e-06,4.299916326999664e-06,capacity_certificate
S1208,1208,14,26,5,6,6,6,6,6,6,0.0007776999846100807,7.70005863159895e-06,5.399924702942371e-06,4.400033503770828e-06,capacity_certificate
S1209,1209,14,26,5,6,6,6,6,6,6,0.0008580000139772892,7.100054062902927e-06,5.600042641162872e-06,4.999921657145023e-06,capacity_certificate
S1210,1210,14,26,5,6,6,6,6,6,6,0.0009935999987646937,8.999952115118504e-06,5.400041118264198e-06,4.500034265220165e-06,capacity_certificate
S1211,1211,14,26,6,5,5,5,5,5,5,0.0008692999836057425,8.79995059221983e-06,5.900044925510883e-06,5.00003807246685e-06,capacity_certificate
S1212,1212,14,26,6,5,5,5,5,5,5,0.0011587999761104584,7.70005863159895e-06,5.499925464391708e-06,4.300032742321491e-06,capacity_certificate
S1213,1213,14,26,6,5,5,5,5,5,5,0.0012659999774768949,8.800067007541656e-06,5.199923180043697e-06,4.200031980872154e-06,capacity_certificate
S1214,1214,14,26,6,5,5,5,5,5,5,0.0006080999737605453,5.800044164061546e-06,4.200031980872154e-06,3.500026650726795e-06,capacity_certificate
S1215,1215,14,26,5,6,6,6,6,6,6,0.0009360000258311629,6.9999368861317635e-06,4.600035026669502e-06,4.100031219422817e-06,capacity_certificate
S1216,1216,14,26,5,6,6,6,6,6,6,0.0007916000904515386,6.199930794537067e-06,4.300032742321491e-06,3.500026650726795e-06,capacity_certificate
S1217,1217,14,26,5,6,6,6,6,6,6,0.0006665000692009926,6.600050255656242e-06,4.400033503770828e-06,3.4999102354049683e-06,capacity_certificate
S1218,1218,14,26,6,5,5,5,5,5,5,0.00102980004157871,6.09993003308773e-06,4.600035026669502e-06,3.900029696524143e-06,capacity_certificate
S1219,1219,14,26,6,5,5,5,5,5,5,0.0010680999839678407,4.600035026669502e-06,3.7999125197529793e-06,3.300025127828121e-06,capacity_certificate
S1220,1220,14,26,6,5,5,5,5,5,5,0.0011998999398201704,6.4999330788850784e-06,4.300032742321491e-06,3.600027412176132e-06,capacity_certificate
S1221,1221,14,26,6,5,5,5,5,5,5,0.0006685000844299793,5.500041879713535e-06,3.700028173625469e-06,3.100023604929447e-06,capacity_certificate
S1222,1222,14,26,6,5,5,5,5,5,5,0.0010466999374330044,6.7999353632330894e-06,4.400033503770828e-06,3.200024366378784e-06,capacity_certificate
S1223,1223,14,26,6,5,5,5,5,5,5,0.0007856999291107059,5.00003807246685e-06,3.600027412176132e-06,3.00002284348011e-06,capacity_certificate
S1224,1224,14,26,6,5,5,5,5,5,5,0.0010597999207675457,5.499925464391708e-06,4.100031219422817e-06,3.500026650726795e-06,capacity_certificate
S1225,1225,14,26,6,5,5,5,5,5,5,0.0013377000577747822,6.8999361246824265e-06,4.900037311017513e-06,3.900029696524143e-06,capacity_certificate
S1226,1226,14,26,5,6,6,6,6,6,6,0.0011918999953195453,7.4999406933784485e-06,4.800036549568176e-06,3.900029696524143e-06,capacity_certificate
S1227,1227,14,26,6,5,5,5,5,5,5,0.001753399963490665,6.6999346017837524e-06,4.600035026669502e-06,3.8000289350748062e-06,capacity_certificate
S1228,1228,14,26,6,5,5,5,5,5,5,0.001205699983984232,8.699949830770493e-06,5.100038833916187e-06,4.300032742321491e-06,capacity_certificate
S1229,1229,14,26,6,5,5,5,5,5,5,0.0010872998973354697,8.09994526207447e-06,4.700035788118839e-06,3.900029696524143e-06,capacity_certificate
S1230,1230,14,26,6,5,5,5,5,5,5,0.0006812999490648508,6.300047971308231e-06,4.500034265220165e-06,3.5999109968543053e-06,capacity_certificate
S1231,1231,14,26,6,5,5,5,5,5,5,0.0006234999746084213,5.400041118264198e-06,4.200031980872154e-06,3.3999094739556313e-06,capacity_certificate
S1232,1232,14,26,6,5,5,5,5,5,5,0.0016563000390306115,8.699949830770493e-06,5.900044925510883e-06,5.00003807246685e-06,capacity_certificate
S1233,1233,14,26,6,5,5,5,5,5,5,0.0007371000247076154,7.4999406933784485e-06,5.100038833916187e-06,4.100031219422817e-06,capacity_certificate
S1234,1234,14,26,6,5,5,5,5,5,5,0.031113000004552305,1.4899997040629387e-05,8.699949830770493e-06,6.900052540004253e-06,capacity_certificate
S1235,1235,14,26,5,6,6,6,6,6,6,0.0010430000256747007,2.4799956008791924e-05,7.00005330145359e-06,5.499925464391708e-06,capacity_certificate
S1236,1236,14,26,6,5,5,5,5,5,5,0.0014534000074490905,1.2600095942616463e-05,8.699949830770493e-06,6.900052540004253e-06,capacity_certificate
S1237,1237,14,26,6,5,5,5,5,5,5,0.0015619000187143683,1.2699980288743973e-05,7.900060154497623e-06,6.6999346017837524e-06,capacity_certificate
S1238,1238,14,26,6,5,5,5,5,5,5,0.001915200031362474,1.2899981811642647e-05,8.100061677396297e-06,6.5999338403344154e-06,capacity_certificate
S1239,1239,14,26,6,5,5,5,5,5,5,0.0023012999445199966,1.4399993233382702e-05,9.00006853044033e-06,7.1999384090304375e-06,capacity_certificate
S1240,1240,14,26,6,5,5,5,5,5,5,0.001975800027139485,1.0399962775409222e-05,7.6000578701496124e-06,6.8999361246824265e-06,capacity_certificate
S1241,1241,14,26,5,6,6,6,6,6,6,0.0015498000429943204,1.3999990187585354e-05,7.800059393048286e-06,5.899928510189056e-06,capacity_certificate
S1242,1242,14,26,6,5,5,5,5,5,5,0.0010519999777898192,1.1699972674250603e-05,7.200054824352264e-06,5.599926225841045e-06,capacity_certificate
S1243,1243,14,26,6,5,5,5,5,5,5,0.0015480000292882323,8.09994526207447e-06,5.500041879713535e-06,4.699919372797012e-06,capacity_certificate
S1244,1244,14,26,6,5,5,5,5,5,5,0.0013043000362813473,7.899943739175797e-06,5.200039595365524e-06,4.300032742321491e-06,capacity_certificate
S1245,1245,14,26,5,6,6,6,6,6,6,0.0007735999533906579,6.4999330788850784e-06,4.900037311017513e-06,4.200031980872154e-06,capacity_certificate
S1246,1246,14,26,5,6,6,6,6,6,6,0.0008994000963866711,7.2999391704797745e-06,5.700043402612209e-06,5.200039595365524e-06,capacity_certificate
S1247,1247,14,26,6,5,5,5,5,5,5,0.001554699963890016,9.70007386058569e-06,6.3999323174357414e-06,4.700035788118839e-06,capacity_certificate
S1248,1248,14,26,6,5,5,5,5,5,5,0.001245700055733323,7.5999414548277855e-06,5.900044925510883e-06,5.00003807246685e-06,capacity_certificate
S1249,1249,14,26,6,5,5,5,5,5,5,0.0013768000062555075,8.199946023523808e-06,5.600042641162872e-06,4.499917849898338e-06,capacity_certificate
S1250,1250,14,26,6,5,5,5,5,5,5,0.0012308999430388212,7.899943739175797e-06,5.300040356814861e-06,4.499917849898338e-06,capacity_certificate
S1251,1251,14,26,5,6,6,6,6,6,6,0.0010917999316006899,7.200054824352264e-06,5.300040356814861e-06,4.599918611347675e-06,capacity_certificate
S1252,1252,14,26,5,6,6,6,6,6,6,0.0009586000815033913,7.4999406933784485e-06,5.400041118264198e-06,4.899920895695686e-06,capacity_certificate
S1253,1253,14,26,6,5,5,5,5,5,5,0.0017125000013038516,1.0299962013959885e-05,6.300047971308231e-06,5.09992241859436e-06,capacity_certificate
S1254,1254,14,26,6,5,5,5,5,5,5,0.0020182000007480383,9.600073099136353e-06,6.09993003308773e-06,5.200039595365524e-06,capacity_certificate
S1255,1255,14,26,5,6,6,6,6,6,6,0.0013005000073462725,8.299946784973145e-06,5.500041879713535e-06,4.400033503770828e-06,capacity_certificate
S1256,1256,14,26,5,6,6,6,6,6,6,0.0012407000176608562,7.00005330145359e-06,4.900037311017513e-06,4.499917849898338e-06,capacity_certificate
S1257,1257,14,26,5,6,6,6,6,6,6,0.0013654999202117324,1.100008375942707e-05,5.999929271638393e-06,4.800036549568176e-06,capacity_certificate
S1258,1258,14,26,6,5,5,5,5,5,5,0.001039499999023974,1.0600080713629723e-05,6.6999346017837524e-06,5.300040356814861e-06,capacity_certificate
S1259,1259,14,26,6,5,5,5,5,5,5,0.0008518000831827521,7.899943739175797e-06,6.00004568696022e-06,4.999921657145023e-06,capacity_certificate
S1260,1260,14,26,6,5,5,5,5,5,5,0.0010439000325277448,8.499948307871819e-06,5.100038833916187e-06,4.499917849898338e-06,capacity_certificate
S1261,1261,14,26,6,5,5,5,5,5,5,0.0008479999378323555,8.499948307871819e-06,5.600042641162872e-06,4.499917849898338e-06,capacity_certificate
S1262,1262,14,26,6,5,5,5,5,5,5,0.000762699986808002,7.300055585801601e-06,4.899920895695686e-06,4.200031980872154e-06,capacity_certificate
S1263,1263,14,26,5,6,6,6,6,6,6,0.0007365000201389194,7.4999406933784485e-06,5.200039595365524e-06,4.00003045797348e-06,capacity_certificate
S1264,1264,14,26,6,5,5,5,5,5,5,0.0007780999876558781,6.6999346017837524e-06,4.900037311017513e-06,4.300032742321491e-06,capacity_certificate
S1265,1265,14,26,6,5,5,5,5,5,5,0.000745000084862113,4.700035788118839e-06,3.6999117583036423e-06,3.400025889277458e-06,capacity_certificate
S1266,1266,14,26,6,5,5,5,5,5,5,0.0012000000569969416,7.500057108700275e-06,4.300032742321491e-06,3.1999079510569572e-06,capacity_certificate
S1267,1267,14,26,5,6,6,6,6,6,6,0.0005651999963447452,4.299916326999664e-06,3.100023604929447e-06,2.900022082030773e-06,capacity_certificate
S1268,1268,14,26,5,6,6,6,6,6,6,0.0006038999417796731,4.300032742321491e-06,3.2999087125062943e-06,3.00002284348011e-06,capacity_certificate
S1269,1269,14,26,6,5,5,5,5,5,5,0.000797600019723177,6.8999361246824265e-06,4.300032742321491e-06,3.8000289350748062e-06,capacity_certificate
S1270,1270,14,26,5,6,6,6,6,6,6,0.001373699982650578,6.7999353632330894e-06,4.800036549568176e-06,3.8000289350748062e-06,capacity_certificate
S1271,1271,14,26,5,6,6,6,6,6,6,0.0009488000068813562,6.6999346017837524e-06,4.400033503770828e-06,3.600027412176132e-06,capacity_certificate
S1272,1272,14,26,6,5,5,5,5,5,5,0.0009949000086635351,5.00003807246685e-06,3.900029696524143e-06,3.2999087125062943e-06,capacity_certificate
S1273,1273,14,26,5,6,6,6,6,6,6,0.0005896999500691891,4.600035026669502e-06,3.300025127828121e-06,2.800021320581436e-06,capacity_certificate
S1274,1274,14,26,5,6,6,6,6,6,6,0.0007165999850258231,5.600042641162872e-06,3.3999094739556313e-06,2.700020559132099e-06,capacity_certificate
S1275,1275,14,26,6,5,5,5,5,5,5,0.0005852999165654182,7.00005330145359e-06,3.7999125197529793e-06,3.200024366378784e-06,capacity_certificate
S1276,1276,14,26,6,5,5,5,5,5,5,0.0005545000312849879,5.800044164061546e-06,3.700028173625469e-06,2.900022082030773e-06,capacity_certificate
S1277,1277,14,26,6,5,5,5,5,5,5,0.0005556999240070581,4.200031980872154e-06,3.300025127828121e-06,2.8999056667089462e-06,capacity_certificate
S1278,1278,14,26,5,6,6,6,6,6,6,0.0006110999966040254,4.300032742321491e-06,3.3999094739556313e-06,2.900022082030773e-06,capacity_certificate
S1279,1279,14,26,5,6,6,6,6,6,6,0.000546799972653389,4.300032742321491e-06,3.1999079510569572e-06,3.100023604929447e-06,capacity_certificate
S1280,1280,14,26,6,5,5,5,5,5,5,0.0008553999941796064,5.900044925510883e-06,4.299916326999664e-06,4.00003045797348e-06,capacity_certificate
S1281,1281,14,26,5,6,6,6,6,6,6,0.00092889997176826,8.100061677396297e-06,4.699919372797012e-06,3.700028173625469e-06,capacity_certificate
S1282,1282,14,26,5,6,6,6,6,6,6,0.0007837999146431684,7.2999391704797745e-06,4.300032742321491e-06,3.600027412176132e-06,capacity_certificate
S1283,1283,14,26,5,6,6,6,6,6,6,0.0007224999135360122,6.500049494206905e-06,4.499917849898338e-06,3.500026650726795e-06,capacity_certificate
S1284,1284,14,26,5,6,6,6,6,6,6,0.0010978999780490994,8.300063200294971e-06,5.199923180043697e-06,4.800036549568176e-06,capacity_certificate
S1285,1285,14,26,5,6,6,6,6,6,6,0.0008835999760776758,7.200054824352264e-06,4.299916326999664e-06,2.889998722821474e-05,capacity_certificate
S1286,1286,14,26,6,5,5,5,5,5,5,0.0006722999969497323,6.8999361246824265e-06,4.400033503770828e-06,3.900029696524143e-06,capacity_certificate
S1287,1287,14,26,6,5,5,5,5,5,5,0.001101000001654029,6.500049494206905e-06,4.800036549568176e-06,3.999914042651653e-06,capacity_certificate
S1288,1288,14,26,6,5,5,5,5,5,5,0.0012849000049754977,7.3999399319291115e-06,5.400041118264198e-06,4.499917849898338e-06,capacity_certificate
S1289,1289,14,26,6,5,5,5,5,5,5,0.001123500056564808,8.399947546422482e-06,5.600042641162872e-06,4.799920134246349e-06,capacity_certificate
S1290,1290,14,26,6,5,5,5,5,5,5,0.0012243000091984868,7.899943739175797e-06,5.600042641162872e-06,4.600035026669502e-06,capacity_certificate
S1291,1291,14,26,6,5,5,5,5,5,5,0.0012517999857664108,7.00005330145359e-06,4.399917088449001e-06,3.700028173625469e-06,capacity_certificate
S1292,1292,14,26,6,5,5,5,5,5,5,0.0010621000546962023,6.800051778554916e-06,4.700035788118839e-06,4.09991480410099e-06,capacity_certificate
S1293,1293,14,26,5,6,6,6,6,6,6,0.0006703999824821949,6.199930794537067e-06,4.600035026669502e-06,3.900029696524143e-06,capacity_certificate
S1294,1294,14,26,5,6,6,6,6,6,6,0.0008716000011190772,8.999952115118504e-06,5.200039595365524e-06,4.199915565550327e-06,capacity_certificate
S1295,1295,14,26,5,6,6,6,6,6,6,0.0009680000366643071,8.999952115118504e-06,6.300047971308231e-06,1.1199968867003918e-05,capacity_certificate
S1296,1296,14,26,5,6,6,6,6,6,6,0.0009175000013783574,7.1999384090304375e-06,5.200039595365524e-06,4.400033503770828e-06,capacity_certificate
S1297,1297,14,26,6,5,5,5,5,5,5,0.0011332000140100718,5.199923180043697e-06,4.300032742321491e-06,3.8000289350748062e-06,capacity_certificate
S1298,1298,14,26,6,5,5,5,5,5,5,0.0011903000995516777,6.7999353632330894e-06,4.200031980872154e-06,3.400025889277458e-06,capacity_certificate
S1299,1299,14,26,6,5,5,5,5,5,5,0.0010180999524891376,6.6999346017837524e-06,4.300032742321491e-06,3.500026650726795e-06,capacity_certificate
S1300,1300,14,26,5,6,6,6,6,6,6,0.0006560999900102615,5.699926987290382e-06,4.100031219422817e-06,3.00002284348011e-06,capacity_certificate
S1301,1301,14,26,5,6,6,6,6,6,6,0.000775999971665442,7.200054824352264e-06,4.799920134246349e-06,3.8000289350748062e-06,capacity_certificate
S1302,1302,14,26,6,5,5,5,5,5,5,0.0013224000576883554,9.899958968162537e-06,7.200054824352264e-06,6.6999346017837524e-06,capacity_certificate
S1303,1303,14,26,5,6,6,6,6,6,6,0.0009689999278634787,7.899943739175797e-06,5.600042641162872e-06,4.700035788118839e-06,capacity_certificate
S1304,1304,14,26,5,6,6,6,6,6,6,0.0011136999819427729,8.300063200294971e-06,5.699926987290382e-06,4.500034265220165e-06,capacity_certificate
S1305,1305,14,26,5,6,6,6,6,6,6,0.0008487000595778227,6.100046448409557e-06,4.700035788118839e-06,4.199915565550327e-06,capacity_certificate
S1306,1306,14,26,5,6,6,6,6,6,6,0.0008779000490903854,5.400041118264198e-06,3.999914042651653e-06,3.700028173625469e-06,capacity_certificate
S1307,1307,14,26,4,7,7,7,7,7,7,0.0010089999996125698,7.3999399319291115e-06,3.600027412176132e-06,2.800021320581436e-06,capacity_certificate
S1308,1308,14,26,5,6,6,6,6,6,6,0.0010860000038519502,7.100054062902927e-06,4.09991480410099e-06,3.300025127828121e-06,capacity_certificate
S1309,1309,14,26,5,6,6,6,6,6,6,0.0006518999580293894,7.200054824352264e-06,3.700028173625469e-06,2.8999056667089462e-06,capacity_certificate
S1310,1310,14,26,5,6,6,6,6,6,6,0.0006173000438138843,4.700035788118839e-06,3.400025889277458e-06,3.0999071896076202e-06,capacity_certificate
S1311,1311,14,26,6,5,5,5,5,5,5,0.0009547000518068671,5.199923180043697e-06,3.8000289350748062e-06,3.400025889277458e-06,capacity_certificate
S1312,1312,14,26,5,6,6,6,6,6,6,0.000903200008906424,7.5999414548277855e-06,4.900037311017513e-06,3.600027412176132e-06,capacity_certificate
S1313,1313,14,26,5,6,6,6,6,6,6,0.0006889000069350004,6.500049494206905e-06,4.09991480410099e-06,3.300025127828121e-06,capacity_certificate
S1314,1314,14,26,6,5,5,5,5,5,5,0.0010212999768555164,6.100046448409557e-06,4.399917088449001e-06,3.900029696524143e-06,capacity_certificate
