target_slot	color	position	swapped_node
9995	F	1683	3297
9995	D	1684	6594
9995	L	1398	13189
9995	H	1397	26379
9996	B	0	3
9996	C	1170	6
9996	E	1170	12
9996	J	1171	25
9996	M	1316	51
9996	K	1390	103
9996	I	1427	206
9996	G	1427	412
9996	N	1390	824
9996	A	513	1648
9996	F	1683	3297
9996	H	1393	6595
9996	D	1685	13190
9996	L	1400	26380
9997	B	0	3
9997	C	1170	6
9997	E	1170	12
9997	J	1171	25
9997	M	1316	51
9997	K	1390	103
9997	I	1427	206
9997	G	1427	412
9997	N	1390	824
9997	A	513	1648
9997	F	1683	3297
9997	H	1393	6595
9997	D	1685	13190
9997	L	1401	26381
9998	B	0	3
9998	C	1170	6
9998	E	1170	12
9998	J	1171	25
9998	M	1316	51
9998	K	1390	103
9998	I	1427	206
9998	G	1427	412
9998	N	1390	824
9998	A	513	1648
9998	F	1683	3297
9998	H	1393	6595
9998	L	1399	13191
9998	D	1686	26382
9999	B	0	3
9999	C	1170	6
9999	E	1170	12
9999	J	1171	25
9999	M	1316	51
9999	K	1390	103
9999	I	1427	206
9999	G	1427	412
9999	N	1390	824
9999	A	513	1648
9999	F	1683	3297
9999	H	1393	6595
9999	L	1399	13191
9999	D	1687	26383
10000	B	0	3
10000	C	1170	6
10000	E	1170	12
10000	J	1171	25
10000	M	1316	51
10000	K	1390	103
10000	I	1427	206
10000	G	1427	412
10000	N	1390	824
10000	F	1682	1649
10000	D	1688	3298
10000	H	1398	6596
10000	L	1403	13192
10000	A	516	26384
10001	B	0	3
10001	C	1170	6
10001	E	1170	12
10001	J	1171	25
10001	M	1316	51
10001	K	1390	103
10001	I	1427	206
10001	G	1427	412
10001	N	1390	824
10001	F	1682	1649
10001	D	1688	3298
10001	H	1398	6596
10001	L	1403	13192
10001	A	517	26385
10002	B	0	3
10002	C	1170	6
10002	E	1170	12
10002	J	1171	25
10002	M	1316	51
10002	K	1390	103
10002	I	1427	206
10002	G	1427	412
10002	N	1390	824
10002	F	1682	1649
10002	D	1688	3298
10002	H	1398	6596
10002	A	515	13193
10002	L	1404	26386
10003	B	0	3
10003	C	1170	6
10003	E	1170	12
10003	J	1171	25
10003	M	1316	51
10003	K	1390	103
10003	I	1427	206
10003	G	1427	412
10003	N	1390	824
10003	F	1682	1649
10003	D	1688	3298
10003	H	1398	6596
10003	A	515	13193
10003	L	1405	26387
10004	B	0	3
10004	C	1170	6
10004	E	1170	12
10004	J	1171	25
10004	M	1316	51
10004	K	1390	103
10004	I	1427	206
10004	G	1427	412
10004	N	1390	824
10004	F	1682	1649
10004	D	1688	3298
10004	L	1402	6597
10004	H	1399	13194
10004	A	518	26388
10005	B	0	3
10005	C	1170	6
10005	E	1170	12
10005	J	1171	25
10005	M	1316	51
10005	K	1390	103
10005	I	1427	206
10005	G	1427	412
10005	N	1390	824
10005	F	1682	1649
10005	D	1688	3298
10005	L	1402	6597
10005	H	1399	13194
10005	A	519	26389
10006	B	0	3
10006	C	1170	6
10006	E	1170	12
10006	J	1171	25
10006	M	1316	51
10006	K	1390	103
10006	I	1427	206
10006	G	1427	412
10006	N	1390	824
10006	F	1682	1649
10006	D	1688	3298
10006	L	1402	6597
10006	H	1400	13195
10006	A	520	26390
10007	B	0	3
10007	C	1170	6
10007	E	1170	12
10007	J	1171	25
10007	M	1316	51
10007	K	1390	103
10007	I	1427	206
10007	G	1427	412
10007	N	1390	824
10007	F	1682	1649
10007	D	1688	3298
10007	L	1402	6597
10007	H	1400	13195
10007	A	521	26391
10008	B	0	3
10008	C	1170	6
10008	E	1170	12
10008	J	1171	25
10008	M	1316	51
10008	K	1390	103
10008	I	1427	206
10008	G	1427	412
10008	N	1390	824
10008	F	1682	1649
10008	A	514	3299
10008	D	1689	6598
10008	H	1401	13196
10008	L	1407	26392
10009	B	0	3
10009	C	1170	6
10009	E	1170	12
10009	J	1171	25
10009	M	1316	51
10009	K	1390	103
10009	I	1427	206
10009	G	1427	412
10009	N	1390	824
10009	F	1682	1649
10009	A	514	3299
10009	D	1689	6598
10009	H	1401	13196
10009	L	1408	26393
10010	B	0	3
10010	C	1170	6
10010	E	1170	12
10010	J	1171	25
10010	M	1316	51
10010	K	1390	103
10010	I	1427	206
10010	G	1427	412
10010	N	1390	824
10010	F	1682	1649
10010	A	514	3299
10010	D	1689	6598
10010	H	1402	13197
10010	L	1409	26394
10011	B	0	3
10011	C	1170	6
10011	E	1170	12
10011	J	1171	25
10011	M	1316	51
10011	K	1390	103
10011	I	1427	206
10011	G	1427	412
10011	N	1390	824
10011	F	1682	1649
10011	A	514	3299
10011	D	1689	6598
10011	H	1402	13197
10011	L	1410	26395
10012	B	0	3
10012	C	1170	6
10012	E	1170	12
10012	J	1171	25
10012	M	1316	51
10012	K	1390	103
10012	I	1427	206
10012	G	1427	412
10012	N	1390	824
10012	F	1682	1649
10012	A	514	3299
10012	L	1406	6599
10012	D	1690	13198
10012	H	1403	26396
10013	B	0	3
10013	C	1170	6
10013	E	1170	12
10013	J	1171	25
10013	M	1316	51
10013	K	1390	103
10013	I	1427	206
10013	G	1427	412
10013	N	1390	824
10013	F	1682	1649
10013	A	514	3299
10013	L	1406	6599
10013	D	1690	13198
10013	H	1404	26397
10014	B	0	3
10014	C	1170	6
10014	E	1170	12
10014	J	1171	25
10014	M	1316	51
10014	K	1390	103
10014	I	1427	206
10014	G	1427	412
10014	N	1390	824
10014	F	1682	1649
10014	A	514	3299
10014	L	1406	6599
10014	D	1691	13199
10014	H	1405	26398
10015	B	0	3
10015	C	1170	6
10015	E	1170	12
10015	J	1171	25
10015	M	1316	51
10015	K	1390	103
10015	I	1427	206
10015	G	1427	412
10015	N	1390	824
10015	F	1682	1649
10015	A	514	3299
10015	L	1406	6599
10015	D	1691	13199
10015	H	1406	26399
10016	B	0	3
10016	C	1170	6
10016	E	1170	12
10016	J	1171	25
10016	M	1316	51
10016	K	1390	103
10016	I	1427	206
10016	G	1427	412
10016	H	1389	825
10016	A	522	1650
10016	D	1692	3300
10016	N	1391	6600
10016	L	1412	13200
10016	F	1694	26400
10017	B	0	3
10017	C	1170	6
10017	E	1170	12
10017	J	1171	25
10017	M	1316	51
10017	K	1390	103
10017	I	1427	206
10017	G	1427	412
10017	H	1389	825
10017	A	522	1650
10017	D	1692	3300
10017	N	1391	6600
10017	L	1412	13200
10017	F	1695	26401
10018	B	0	3
10018	C	1170	6
10018	E	1170	12
10018	J	1171	25
10018	M	1316	51
10018	K	1390	103
10018	I	1427	206
10018	G	1427	412
10018	H	1389	825
10018	A	522	1650
10018	D	1692	3300
10018	N	1391	6600
10018	F	1693	13201
10018	L	1413	26402
10019	B	0	3
10019	C	1170	6
10019	E	1170	12
10019	J	1171	25
10019	M	1316	51
10019	K	1390	103
10019	I	1427	206
10019	G	1427	412
10019	H	1389	825
10019	A	522	1650
10019	D	1692	3300
10019	N	1391	6600
10019	F	1693	13201
10019	L	1414	26403
10020	B	0	3
10020	C	1170	6
10020	E	1170	12
10020	J	1171	25
10020	M	1316	51
10020	K	1390	103
10020	I	1427	206
10020	G	1427	412
10020	H	1389	825
10020	A	522	1650
10020	D	1692	3300
10020	L	1411	6601
10020	N	1392	13202
10020	F	1696	26404
10021	B	0	3
10021	C	1170	6
10021	E	1170	12
10021	J	1171	25
10021	M	1316	51
10021	K	1390	103
10021	I	1427	206
10021	G	1427	412
10021	H	1389	825
10021	A	522	1650
10021	D	1692	3300
10021	L	1411	6601
10021	N	1392	13202
10021	F	1697	26405
10022	B	0	3
10022	C	1170	6
10022	E	1170	12
10022	J	1171	25
10022	M	1316	51
10022	K	1390	103
10022	I	1427	206
10022	G	1427	412
10022	H	1389	825
10022	A	522	1650
10022	D	1692	3300
10022	L	1411	6601
10022	N	1393	13203
10022	F	1698	26406
10023	B	0	3
10023	C	1170	6
10023	E	1170	12
10023	J	1171	25
10023	M	1316	51
10023	K	1390	103
10023	I	1427	206
10023	G	1427	412
10023	H	1389	825
10023	A	522	1650
10023	D	1692	3300
10023	L	1411	6601
10023	N	1393	13203
10023	F	1699	26407
10024	B	0	3
10024	C	1170	6
10024	E	1170	12
10024	J	1171	25
10024	M	1316	51
10024	K	1390	103
10024	I	1427	206
10024	G	1427	412
10024	H	1389	825
10024	A	522	1650
10024	F	1692	3301
10024	D	1693	6602
10024	L	1415	13204
10024	N	1395	26408
10025	B	0	3
10025	C	1170	6
10025	E	1170	12
10025	J	1171	25
10025	M	1316	51
10025	K	1390	103
10025	I	1427	206
10025	G	1427	412
10025	H	1389	825
10025	A	522	1650
10025	F	1692	3301
10025	D	1693	6602
10025	L	1415	13204
10025	N	1396	26409
10026	B	0	3
10026	C	1170	6
10026	E	1170	12
10026	J	1171	25
10026	M	1316	51
10026	K	1390	103
10026	I	1427	206
10026	G	1427	412
10026	H	1389	825
10026	A	522	1650
10026	F	1692	3301
10026	D	1693	6602
10026	L	1416	13205
10026	N	1397	26410
10027	B	0	3
10027	C	1170	6
10027	E	1170	12
10027	J	1171	25
10027	M	1316	51
10027	K	1390	103
10027	I	1427	206
10027	G	1427	412
10027	H	1389	825
10027	A	522	1650
10027	F	1692	3301
10027	D	1693	6602
10027	L	1416	13205
10027	N	1398	26411
10028	B	0	3
10028	C	1170	6
10028	E	1170	12
10028	J	1171	25
10028	M	1316	51
10028	K	1390	103
10028	I	1427	206
10028	G	1427	412
10028	H	1389	825
10028	A	522	1650
10028	F	1692	3301
10028	N	1394	6603
10028	D	1694	13206
10028	L	1418	26412
10029	B	0	3
10029	C	1170	6
10029	E	1170	12
10029	J	1171	25
10029	M	1316	51
10029	K	1390	103
10029	I	1427	206
10029	G	1427	412
10029	H	1389	825
10029	A	522	1650
10029	F	1692	3301
10029	N	1394	6603
10029	D	1694	13206
10029	L	1419	26413
10030	B	0	3
10030	C	1170	6
10030	E	1170	12
10030	J	1171	25
10030	M	1316	51
10030	K	1390	103
10030	I	1427	206
10030	G	1427	412
10030	H	1389	825
10030	A	522	1650
10030	F	1692	3301
10030	N	1394	6603
10030	L	1417	13207
10030	D	1695	26414
10031	B	0	3
10031	C	1170	6
10031	E	1170	12
10031	J	1171	25
10031	M	1316	51
10031	K	1390	103
10031	I	1427	206
10031	G	1427	412
10031	H	1389	825
10031	A	522	1650
10031	F	1692	3301
10031	N	1394	6603
10031	L	1417	13207
10031	D	1696	26415
10032	B	0	3
10032	C	1170	6
10032	E	1170	12
10032	J	1171	25
10032	M	1316	51
10032	K	1390	103
10032	I	1427	206
10032	G	1427	412
10032	H	1389	825
10032	F	1691	1651
10032	D	1697	3302
10032	L	1420	6604
10032	N	1400	13208
10032	A	525	26416
10033	B	0	3
10033	C	1170	6
10033	E	1170	12
10033	J	1171	25
10033	M	1316	51
10033	K	1390	103
10033	I	1427	206
10033	G	1427	412
10033	H	1389	825
10033	F	1691	1651
10033	D	1697	3302
10033	L	1420	6604
10033	N	1400	13208
10033	A	526	26417
10034	B	0	3
10034	C	1170	6
10034	E	1170	12
10034	J	1171	25
10034	M	1316	51
10034	K	1390	103
10034	I	1427	206
10034	G	1427	412
10034	H	1389	825
10034	F	1691	1651
10034	D	1697	3302
10034	L	1420	6604
10034	A	524	13209
10034	N	1401	26418
10035	B	0	3
10035	C	1170	6
10035	E	1170	12
10035	J	1171	25
10035	M	1316	51
10035	K	1390	103
10035	I	1427	206
10035	G	1427	412
10035	H	1389	825
10035	F	1691	1651
10035	D	1697	3302
10035	L	1420	6604
10035	A	524	13209
10035	N	1402	26419
10036	B	0	3
10036	C	1170	6
10036	E	1170	12
10036	J	1171	25
10036	M	1316	51
10036	K	1390	103
10036	I	1427	206
10036	G	1427	412
10036	H	1389	825
10036	F	1691	1651
10036	D	1697	3302
10036	N	1399	6605
10036	L	1421	13210
10036	A	527	26420
10037	B	0	3
10037	C	1170	6
10037	E	1170	12
10037	J	1171	25
10037	M	1316	51
10037	K	1390	103
10037	I	1427	206
10037	G	1427	412
10037	H	1389	825
10037	F	1691	1651
10037	D	1697	3302
10037	N	1399	6605
10037	L	1421	13210
10037	A	528	26421
10038	B	0	3
10038	C	1170	6
10038	E	1170	12
10038	J	1171	25
10038	M	1316	51
10038	K	1390	103
10038	I	1427	206
10038	G	1427	412
10038	H	1389	825
10038	F	1691	1651
10038	D	1697	3302
10038	N	1399	6605
10038	L	1422	13211
10038	A	529	26422
10039	B	0	3
10039	C	1170	6
10039	E	1170	12
10039	J	1171	25
10039	M	1316	51
10039	K	1390	103
10039	I	1427	206
10039	G	1427	412
10039	H	1389	825
10039	F	1691	1651
10039	D	1697	3302
10039	N	1399	6605
10039	L	1422	13211
10039	A	530	26423
10040	B	0	3
10040	C	1170	6
10040	E	1170	12
10040	J	1171	25
10040	M	1316	51
10040	K	1390	103
10040	I	1427	206
10040	G	1427	412
10040	H	1389	825
10040	F	1691	1651
10040	A	523	3303
10040	D	1698	6606
10040	N	1403	13212
10040	L	1424	26424
10041	B	0	3
10041	C	1170	6
10041	E	1170	12
10041	J	1171	25
10041	M	1316	51
10041	K	1390	103
10041	I	1427	206
10041	G	1427	412
10041	H	1389	825
10041	F	1691	1651
10041	A	523	3303
10041	D	1698	6606
10041	N	1403	13212
10041	L	1425	26425
10042	B	0	3
10042	C	1170	6
10042	E	1170	12
10042	J	1171	25
10042	M	1316	51
10042	K	1390	103
10042	I	1427	206
10042	G	1427	412
10042	H	1389	825
10042	F	1691	1651
10042	A	523	3303
10042	D	1698	6606
10042	N	1404	13213
10042	L	1426	26426
10043	B	0	3
10043	C	1170	6
10043	E	1170	12
10043	J	1171	25
10043	M	1316	51
10043	K	1390	103
10043	I	1427	206
10043	G	1427	412
10043	H	1389	825
10043	F	1691	1651
10043	A	523	3303
10043	D	1698	6606
10043	N	1404	13213
10043	L	1427	26427
10044	B	0	3
10044	C	1170	6
10044	E	1170	12
10044	J	1171	25
10044	M	1316	51
10044	K	1390	103
10044	I	1427	206
10044	G	1427	412
10044	H	1389	825
10044	F	1691	1651
10044	A	523	3303
10044	L	1423	6607
10044	D	1699	13214
10044	N	1406	26428
10045	B	0	3
10045	C	1170	6
10045	E	1170	12
10045	J	1171	25
10045	M	1316	51
10045	K	1390	103
10045	I	1427	206
10045	G	1427	412
10045	H	1389	825
10045	F	1691	1651
10045	A	523	3303
10045	L	1423	6607
10045	D	1699	13214
10045	N	1407	26429
10046	B	0	3
10046	C	1170	6
10046	E	1170	12
10046	J	1171	25
10046	M	1316	51
10046	K	1390	103
10046	I	1427	206
10046	G	1427	412
10046	H	1389	825
10046	F	1691	1651
10046	A	523	3303
10046	L	1423	6607
10046	N	1405	13215
10046	D	1700	26430
10047	B	0	3
10047	C	1170	6
10047	E	1170	12
10047	J	1171	25
10047	M	1316	51
10047	K	1390	103
10047	I	1427	206
10047	G	1427	412
10047	H	1389	825
10047	F	1691	1651
10047	A	523	3303
10047	L	1423	6607
10047	N	1405	13215
10047	D	1701	26431
10048	B	0	3
10048	C	1170	6
10048	E	1170	12
10048	J	1171	25
10048	M	1316	51
10048	K	1390	103
10048	I	1427	206
10048	L	1392	413
10048	N	1408	826
10048	A	531	1652
10048	F	1700	3304
10048	H	1408	6608
10048	G	1429	13216
10048	D	1705	26432
10049	B	0	3
10049	C	1170	6
10049	E	1170	12
10049	J	1171	25
10049	M	1316	51
10049	K	1390	103
10049	I	1427	206
10049	L	1392	413
10049	N	1408	826
10049	A	531	1652
10049	F	1700	3304
10049	H	1408	6608
10049	G	1429	13216
10049	D	1706	26433
10050	B	0	3
10050	C	1170	6
10050	E	1170	12
10050	J	1171	25
10050	M	1316	51
10050	K	1390	103
10050	I	1427	206
10050	L	1392	413
10050	N	1408	826
10050	A	531	1652
10050	F	1700	3304
10050	H	1408	6608
10050	D	1704	13217
10050	G	1430	26434
10051	B	0	3
10051	C	1170	6
10051	E	1170	12
10051	J	1171	25
10051	M	1316	51
10051	K	1390	103
10051	I	1427	206
10051	L	1392	413
10051	N	1408	826
10051	A	531	1652
10051	F	1700	3304
10051	H	1408	6608
10051	D	1704	13217
10051	G	1431	26435
10052	B	0	3
10052	C	1170	6
10052	E	1170	12
10052	J	1171	25
10052	M	1316	51
10052	K	1390	103
10052	I	1427	206
10052	L	1392	413
10052	N	1408	826
10052	A	531	1652
10052	F	1700	3304
10052	G	1428	6609
10052	H	1409	13218
10052	D	1707	26436
10053	B	0	3
10053	C	1170	6
10053	E	1170	12
10053	J	1171	25
10053	M	1316	51
10053	K	1390	103
10053	I	1427	206
10053	L	1392	413
10053	N	1408	826
10053	A	531	1652
10053	F	1700	3304
10053	G	1428	6609
10053	H	1409	13218
10053	D	1708	26437
10054	B	0	3
10054	C	1170	6
10054	E	1170	12
10054	J	1171	25
10054	M	1316	51
10054	K	1390	103
10054	I	1427	206
10054	L	1392	413
10054	N	1408	826
10054	A	531	1652
10054	F	1700	3304
10054	G	1428	6609
10054	H	1410	13219
10054	D	1709	26438
10055	B	0	3
10055	C	1170	6
10055	E	1170	12
10055	J	1171	25
10055	M	1316	51
10055	K	1390	103
10055	I	1427	206
10055	L	1392	413
10055	N	1408	826
10055	A	531	1652
10055	F	1700	3304
10055	G	1428	6609
10055	H	1410	13219
10055	D	1710	26439
10056	B	0	3
10056	C	1170	6
10056	E	1170	12
10056	J	1171	25
10056	M	1316	51
10056	K	1390	103
10056	I	1427	206
10056	L	1392	413
10056	N	1408	826
10056	A	531	1652
10056	D	1703	3305
10056	F	1701	6610
10056	G	1432	13220
10056	H	1412	26440
10057	B	0	3
10057	C	1170	6
10057	E	1170	12
10057	J	1171	25
10057	M	1316	51
10057	K	1390	103
10057	I	1427	206
10057	L	1392	413
10057	N	1408	826
10057	A	531	1652
10057	D	1703	3305
10057	F	1701	6610
10057	G	1432	13220
10057	H	1413	26441
10058	B	0	3
10058	C	1170	6
10058	E	1170	12
10058	J	1171	25
10058	M	1316	51
10058	K	1390	103
10058	I	1427	206
10058	L	1392	413
10058	N	1408	826
10058	A	531	1652
10058	D	1703	3305
10058	F	1701	6610
10058	G	1433	13221
10058	H	1414	26442
10059	B	0	3
10059	C	1170	6
10059	E	1170	12
10059	J	1171	25
10059	M	1316	51
10059	K	1390	103
10059	I	1427	206
10059	L	1392	413
10059	N	1408	826
10059	A	531	1652
10059	D	1703	3305
10059	F	1701	6610
10059	G	1433	13221
10059	H	1415	26443
10060	B	0	3
10060	C	1170	6
10060	E	1170	12
10060	J	1171	25
10060	M	1316	51
10060	K	1390	103
10060	I	1427	206
10060	L	1392	413
10060	N	1408	826
10060	A	531	1652
10060	D	1703	3305
10060	H	1411	6611
10060	F	1702	13222
10060	G	1435	26444
10061	B	0	3
10061	C	1170	6
10061	E	1170	12
10061	J	1171	25
10061	M	1316	51
10061	K	1390	103
10061	I	1427	206
10061	L	1392	413
10061	N	1408	826
10061	A	531	1652
10061	D	1703	3305
10061	H	1411	6611
10061	F	1702	13222
10061	G	1436	26445
10062	B	0	3
10062	C	1170	6
10062	E	1170	12
10062	J	1171	25
10062	M	1316	51
10062	K	1390	103
10062	I	1427	206
10062	L	1392	413
10062	N	1408	826
10062	A	531	1652
10062	D	1703	3305
10062	H	1411	6611
10062	G	1434	13223
10062	F	1703	26446
10063	B	0	3
10063	C	1170	6
10063	E	1170	12
10063	J	1171	25
10063	M	1316	51
10063	K	1390	103
10063	I	1427	206
10063	L	1392	413
10063	N	1408	826
10063	A	531	1652
10063	D	1703	3305
10063	H	1411	6611
10063	G	1434	13223
10063	F	1704	26447
10064	B	0	3
10064	C	1170	6
10064	E	1170	12
10064	J	1171	25
10064	M	1316	51
10064	K	1390	103
10064	I	1427	206
10064	L	1392	413
10064	N	1408	826
10064	D	1702	1653
10064	F	1705	3306
10064	H	1416	6612
10064	G	1438	13224
10064	A	534	26448
10065	B	0	3
10065	C	1170	6
10065	E	1170	12
10065	J	1171	25
10065	M	1316	51
10065	K	1390	103
10065	I	1427	206
10065	L	1392	413
10065	N	1408	826
10065	D	1702	1653
10065	F	1705	3306
10065	H	1416	6612
10065	G	1438	13224
10065	A	535	26449
10066	B	0	3
10066	C	1170	6
10066	E	1170	12
10066	J	1171	25
10066	M	1316	51
10066	K	1390	103
10066	I	1427	206
10066	L	1392	413
10066	N	1408	826
10066	D	1702	1653
10066	F	1705	3306
10066	H	1416	6612
10066	A	533	13225
10066	G	1439	26450
10067	B	0	3
10067	C	1170	6
10067	E	1170	12
10067	J	1171	25
10067	M	1316	51
10067	K	1390	103
10067	I	1427	206
10067	L	1392	413
10067	N	1408	826
10067	D	1702	1653
10067	F	1705	3306
10067	H	1416	6612
10067	A	533	13225
10067	G	1440	26451
10068	B	0	3
10068	C	1170	6
10068	E	1170	12
10068	J	1171	25
10068	M	1316	51
10068	K	1390	103
10068	I	1427	206
10068	L	1392	413
10068	N	1408	826
10068	D	1702	1653
10068	F	1705	3306
10068	G	1437	6613
10068	H	1417	13226
10068	A	536	26452
10069	B	0	3
10069	C	1170	6
10069	E	1170	12
10069	J	1171	25
10069	M	1316	51
10069	K	1390	103
10069	I	1427	206
10069	L	1392	413
10069	N	1408	826
10069	D	1702	1653
10069	F	1705	3306
10069	G	1437	6613
10069	H	1417	13226
10069	A	537	26453
10070	B	0	3
10070	C	1170	6
10070	E	1170	12
10070	J	1171	25
10070	M	1316	51
10070	K	1390	103
10070	I	1427	206
10070	L	1392	413
10070	N	1408	826
10070	D	1702	1653
10070	F	1705	3306
10070	G	1437	6613
10070	H	1418	13227
10070	A	538	26454
10071	B	0	3
10071	C	1170	6
10071	E	1170	12
10071	J	1171	25
10071	M	1316	51
10071	K	1390	103
10071	I	1427	206
10071	L	1392	413
10071	N	1408	826
10071	D	1702	1653
10071	F	1705	3306
10071	G	1437	6613
10071	H	1418	13227
10071	A	539	26455
10072	B	0	3
10072	C	1170	6
10072	E	1170	12
10072	J	1171	25
10072	M	1316	51
10072	K	1390	103
10072	I	1427	206
10072	L	1392	413
10072	N	1408	826
10072	D	1702	1653
10072	A	532	3307
10072	F	1706	6614
10072	H	1419	13228
10072	G	1442	26456
10073	B	0	3
10073	C	1170	6
10073	E	1170	12
10073	J	1171	25
10073	M	1316	51
10073	K	1390	103
10073	I	1427	206
10073	L	1392	413
10073	N	1408	826
10073	D	1702	1653
10073	A	532	3307
10073	F	1706	6614
10073	H	1419	13228
10073	G	1443	26457
10074	B	0	3
10074	C	1170	6
10074	E	1170	12
10074	J	1171	25
10074	M	1316	51
10074	K	1390	103
10074	I	1427	206
10074	L	1392	413
10074	N	1408	826
10074	D	1702	1653
10074	A	532	3307
10074	F	1706	6614
10074	H	1420	13229
10074	G	1444	26458
10075	B	0	3
10075	C	1170	6
10075	E	1170	12
10075	J	1171	25
10075	M	1316	51
10075	K	1390	103
10075	I	1427	206
10075	L	1392	413
10075	N	1408	826
10075	D	1702	1653
10075	A	532	3307
10075	F	1706	6614
10075	H	1420	13229
10075	G	1445	26459
10076	B	0	3
10076	C	1170	6
10076	E	1170	12
10076	J	1171	25
10076	M	1316	51
10076	K	1390	103
10076	I	1427	206
10076	L	1392	413
10076	N	1408	826
10076	D	1702	1653
10076	A	532	3307
10076	G	1441	6615
10076	F	1707	13230
10076	H	1421	26460
10077	B	0	3
10077	C	1170	6
10077	E	1170	12
10077	J	1171	25
10077	M	1316	51
10077	K	1390	103
10077	I	1427	206
10077	L	1392	413
10077	N	1408	826
10077	D	1702	1653
10077	A	532	3307
10077	G	1441	6615
10077	F	1707	13230
10077	H	1422	26461
10078	B	0	3
10078	C	1170	6
10078	E	1170	12
10078	J	1171	25
10078	M	1316	51
10078	K	1390	103
10078	I	1427	206
10078	L	1392	413
10078	N	1408	826
10078	D	1702	1653
10078	A	532	3307
10078	G	1441	6615
10078	F	1708	13231
10078	H	1423	26462
10079	B	0	3
10079	C	1170	6
10079	E	1170	12
10079	J	1171	25
10079	M	1316	51
10079	K	1390	103
10079	I	1427	206
10079	L	1392	413
10079	N	1408	826
10079	D	1702	1653
10079	A	532	3307
10079	G	1441	6615
10079	F	1708	13231
10079	H	1424	26463
10080	B	0	3
10080	C	1170	6
10080	E	1170	12
10080	J	1171	25
10080	M	1316	51
10080	K	1390	103
10080	I	1427	206
10080	L	1392	413
10080	H	1407	827
10080	A	540	1654
10080	F	1709	3308
10080	N	1409	6616
10080	G	1447	13232
10080	D	1714	26464
10081	B	0	3
10081	C	1170	6
10081	E	1170	12
10081	J	1171	25
10081	M	1316	51
10081	K	1390	103
10081	I	1427	206
10081	L	1392	413
10081	H	1407	827
10081	A	540	1654
10081	F	1709	3308
10081	N	1409	6616
10081	G	1447	13232
10081	D	1715	26465
10082	B	0	3
10082	C	1170	6
10082	E	1170	12
10082	J	1171	25
10082	M	1316	51
10082	K	1390	103
10082	I	1427	206
10082	L	1392	413
10082	H	1407	827
10082	A	540	1654
10082	F	1709	3308
10082	N	1409	6616
10082	D	1713	13233
10082	G	1448	26466
10083	B	0	3
10083	C	1170	6
10083	E	1170	12
10083	J	1171	25
10083	M	1316	51
10083	K	1390	103
10083	I	1427	206
10083	L	1392	413
10083	H	1407	827
10083	A	540	1654
10083	F	1709	3308
10083	N	1409	6616
10083	D	1713	13233
10083	G	1449	26467
10084	B	0	3
10084	C	1170	6
10084	E	1170	12
10084	J	1171	25
10084	M	1316	51
10084	K	1390	103
10084	I	1427	206
10084	L	1392	413
10084	H	1407	827
10084	A	540	1654
10084	F	1709	3308
10084	G	1446	6617
10084	N	1410	13234
10084	D	1716	26468
10085	B	0	3
10085	C	1170	6
10085	E	1170	12
10085	J	1171	25
10085	M	1316	51
10085	K	1390	103
10085	I	1427	206
10085	L	1392	413
10085	H	1407	827
10085	A	540	1654
10085	F	1709	3308
10085	G	1446	6617
10085	N	1410	13234
10085	D	1717	26469
10086	B	0	3
10086	C	1170	6
10086	E	1170	12
10086	J	1171	25
10086	M	1316	51
10086	K	1390	103
10086	I	1427	206
10086	L	1392	413
10086	H	1407	827
10086	A	540	1654
10086	F	1709	3308
10086	G	1446	6617
10086	N	1411	13235
10086	D	1718	26470
10087	B	0	3
10087	C	1170	6
10087	E	1170	12
10087	J	1171	25
10087	M	1316	51
10087	K	1390	103
10087	I	1427	206
10087	L	1392	413
10087	H	1407	827
10087	A	540	1654
10087	F	1709	3308
10087	G	1446	6617
10087	N	1411	13235
10087	D	1719	26471
10088	B	0	3
10088	C	1170	6
10088	E	1170	12
10088	J	1171	25
10088	M	1316	51
10088	K	1390	103
10088	I	1427	206
10088	L	1392	413
10088	H	1407	827
10088	A	540	1654
10088	D	1712	3309
10088	F	1710	6618
10088	G	1450	13236
10088	N	1413	26472
10089	B	0	3
10089	C	1170	6
10089	E	1170	12
10089	J	1171	25
10089	M	1316	51
10089	K	1390	103
10089	I	1427	206
10089	L	1392	413
10089	H	1407	827
10089	A	540	1654
10089	D	1712	3309
10089	F	1710	6618
10089	G	1450	13236
10089	N	1414	26473
10090	B	0	3
10090	C	1170	6
10090	E	1170	12
10090	J	1171	25
10090	M	1316	51
10090	K	1390	103
10090	I	1427	206
10090	L	1392	413
10090	H	1407	827
10090	A	540	1654
10090	D	1712	3309
10090	F	1710	6618
10090	G	1451	13237
10090	N	1415	26474
10091	B	0	3
10091	C	1170	6
10091	E	1170	12
10091	J	1171	25
10091	M	1316	51
10091	K	1390	103
10091	I	1427	206
10091	L	1392	413
10091	H	1407	827
10091	A	540	1654
10091	D	1712	3309
10091	F	1710	6618
10091	G	1451	13237
10091	N	1416	26475
10092	B	0	3
10092	C	1170	6
10092	E	1170	12
10092	J	1171	25
10092	M	1316	51
10092	K	1390	103
10092	I	1427	206
10092	L	1392	413
10092	H	1407	827
10092	A	540	1654
10092	D	1712	3309
10092	N	1412	6619
10092	F	1711	13238
10092	G	1453	26476
10093	B	0	3
10093	C	1170	6
10093	E	1170	12
10093	J	1171	25
10093	M	1316	51
10093	K	1390	103
10093	I	1427	206
