color	position	swapped_node
K	1250	12644
K	1251	12645
K	1252	12647
K	1253	25292
K	1254	25293
K	1255	6325
K	1256	12648
K	1257	25298
K	1258	25299
K	1259	6327
K	1260	25304
K	1261	25305
K	1262	25306
K	1263	25307
K	1264	6329
K	1265	12656
K	1266	25314
K	1267	25315
K	1268	12660
K	1269	12661
K	1270	12663
K	1271	25324
K	1272	25325
K	1273	6332
K	1274	12666
K	1275	12667
K	1276	6335
K	1277	25336
K	1278	25337
K	1279	25338
K	1280	25339
K	1281	198
K	1282	398
K	1283	6385
K	1284	12768
K	1285	25538
K	1286	25539
K	1287	12772
K	1288	12773
K	1289	12775
K	1290	25548
K	1291	25549
K	1292	6388
K	1293	12778
K	1294	12779
K	1295	6391
K	1296	25560
K	1297	25561
K	1298	25562
K	1299	25563
K	1300	6393
K	1301	12784
K	1302	25570
K	1303	25571
K	1304	12788
K	1305	12789
K	1306	12791
K	1307	25580
K	1308	25581
K	1309	6396
K	1310	12794
K	1311	12795
K	1312	6399
K	1313	25592
K	1314	25593
K	1315	25594
K	1316	25595
K	1317	101
K	1318	401
K	1319	6401
K	1320	12800
K	1321	25602
K	1322	25603
K	1323	12804
K	1324	12805
K	1325	12807
K	1326	25612
K	1327	25613
K	1328	6405
K	1329	12808
K	1330	25618
K	1331	25619
K	1332	6407
K	1333	25624
K	1334	25625
K	1335	25626
K	1336	25627
K	1337	6409
K	1338	12816
K	1339	25634
K	1340	25635
K	1341	12820
K	1342	12821
K	1343	12823
K	1344	25644
K	1345	25645
K	1346	6412
K	1347	12826
K	1348	12827
K	1349	6415
K	1350	25656
K	1351	25657
K	1352	25658
K	1353	25659
K	1354	403
K	1355	6433
K	1356	12864
K	1357	25730
K	1358	25731
K	1359	12868
K	1360	12869
K	1361	12871
K	1362	25740
K	1363	25741
K	1364	6437
K	1365	12872
K	1366	25746
K	1367	25747
K	1368	6439
K	1369	25752
K	1370	25753
K	1371	25754
K	1372	25755
K	1373	6441
K	1374	12880
K	1375	25762
K	1376	25763
K	1377	12884
K	1378	12885
K	1379	12887
K	1380	25772
K	1381	25773
K	1382	6444
K	1383	12890
K	1384	12891
K	1385	6447
K	1386	25784
K	1387	25785
K	1388	25786
K	1389	25787
K	1390	103
K	1391	409
K	1392	6529
K	1393	13056
K	1394	26114
K	1395	26115
K	1396	13060
K	1397	13061
K	1398	13063
K	1399	26124
K	1400	26125
K	1401	6533
K	1402	13064
K	1403	26130
K	1404	26131
K	1405	6535
K	1406	26136
K	1407	26137
K	1408	26138
K	1409	26139
K	1410	6537
K	1411	13072
K	1412	26146
K	1413	26147
K	1414	13076
K	1415	13077
K	1416	13079
K	1417	26156
K	1418	26157
K	1419	6540
K	1420	13082
K	1421	13083
K	1422	6543
K	1423	26168
K	1424	26169
K	1425	26170
K	1426	26171
K	1427	411
K	1428	6561
K	1429	13120
K	1430	26242
K	1431	26243
K	1432	13124
K	1433	13125
K	1434	13127
K	1435	26252
K	1436	26253
K	1437	6565
K	1438	13128
K	1439	26258
K	1440	26259
K	1441	6567
K	1442	26264
K	1443	26265
K	1444	26266
K	1445	26267
K	1446	6569
K	1447	13136
K	1448	26274
K	1449	26275
K	1450	13140
K	1451	13141
K	1452	13143
K	1453	26284
K	1454	26285
K	1455	6572
K	1456	13146
K	1457	13147
K	1458	6575
K	1459	26296
K	1460	26297
K	1461	26298
K	1462	26299
K	1463	105
K	1464	417
K	1465	6657
K	1466	13312
K	1467	26626
K	1468	26627
K	1469	13316
K	1470	13317
K	1471	13319
K	1472	26636
K	1473	26637
K	1474	6661
K	1475	13320
K	1476	26642
K	1477	26643
K	1478	6663
K	1479	26648
K	1480	26649
K	1481	26650
K	1482	26651
K	1483	6665
K	1484	13328
K	1485	26658
K	1486	26659
K	1487	13332
K	1488	13333
K	1489	13335
K	1490	26668
K	1491	26669
K	1492	6668
K	1493	13338
K	1494	13339
K	1495	6671
K	1496	26680
K	1497	26681
K	1498	26682
K	1499	26683
K	1500	419
K	1501	6689
K	1502	13376
K	1503	26754
K	1504	26755
K	1505	13380
K	1506	13381
K	1507	13383
K	1508	26764
K	1509	26765
K	1510	6693
K	1511	13384
K	1512	26770
K	1513	26771
K	1514	6695
K	1515	26776
K	1516	26777
K	1517	26778
K	1518	26779
K	1519	6697
K	1520	13392
K	1521	26786
K	1522	26787
K	1523	13396
K	1524	13397
K	1525	13399
K	1526	26796
K	1527	26797
K	1528	6700
K	1529	13402
K	1530	13403
K	1531	6703
K	1532	26808
K	1533	26809
K	1534	26810
K	1535	26811
K	1536	107
K	1537	425
K	1538	6785
K	1539	13568
K	1540	27138
K	1541	27139
K	1542	13572
K	1543	13573
K	1544	13575
K	1545	27148
K	1546	27149
K	1547	6789
K	1548	13576
K	1549	27154
K	1550	27155
K	1551	6791
K	1552	27160
K	1553	27161
K	1554	27162
K	1555	27163
K	1556	6793
K	1557	13584
K	1558	27170
K	1559	27171
K	1560	13588
K	1561	13589
K	1562	13591
K	1563	27180
K	1564	27181
K	1565	6796
K	1566	13594
K	1567	13595
K	1568	6799
K	1569	27192
K	1570	27193
K	1571	27194
K	1572	27195
K	1573	427
K	1574	6817
K	1575	13632
K	1576	27266
K	1577	27267
K	1578	13636
K	1579	13637
K	1580	13639
K	1581	27276
K	1582	27277
K	1583	6821
K	1584	13640
K	1585	27282
K	1586	27283
K	1587	6823
K	1588	27288
K	1589	27289
K	1590	27290
K	1591	27291
K	1592	6825
K	1593	13648
K	1594	27298
K	1595	27299
K	1596	13652
K	1597	13653
K	1598	13655
K	1599	27308
K	1600	27309
K	1601	6828
K	1602	13658
K	1603	13659
K	1604	6831
K	1605	27320
K	1606	27321
K	1607	27322
K	1608	27323
K	1609	216
K	1610	434
K	1611	6961
K	1612	13920
K	1613	27842
K	1614	27843
K	1615	13924
K	1616	13925
K	1617	13927
K	1618	27852
K	1619	27853
K	1620	6965
K	1621	13928
K	1622	27858
K	1623	27859
K	1624	6967
K	1625	27864
K	1626	27865
K	1627	27866
K	1628	27867
K	1629	6969
K	1630	13936
K	1631	27874
K	1632	27875
K	1633	13940
K	1634	13941
K	1635	13943
K	1636	27884
K	1637	27885
K	1638	6972
K	1639	13946
K	1640	13947
K	1641	6975
K	1642	27896
K	1643	27897
K	1644	27898
K	1645	27899
K	1646	218
K	1647	438
K	1648	7025
K	1649	14048
K	1650	28098
K	1651	28099
K	1652	14052
K	1653	14053
K	1654	14055
K	1655	28108
K	1656	28109
K	1657	7028
K	1658	14058
K	1659	14059
K	1660	7031
K	1661	28120
K	1662	28121
K	1663	28122
K	1664	28123
K	1665	7033
K	1666	14064
K	1667	28130
K	1668	28131
K	1669	14068
K	1670	14069
K	1671	14071
K	1672	28140
K	1673	28141
K	1674	7036
K	1675	14074
K	1676	14075
K	1677	7039
K	1678	28152
K	1679	28153
K	1680	28154
K	1681	28155
K	1682	221
K	1683	440
K	1684	7057
K	1685	14112
K	1686	28226
K	1687	28227
K	1688	14116
K	1689	14117
K	1690	14119
K	1691	28236
K	1692	28237
K	1693	7061
K	1694	14120
K	1695	28242
K	1696	28243
K	1697	7063
K	1698	28248
K	1699	28249
K	1700	28250
K	1701	28251
K	1702	7065
K	1703	14128
K	1704	28258
K	1705	28259
K	1706	14132
K	1707	14133
K	1708	14135
K	1709	28268
K	1710	28269
K	1711	7068
K	1712	14138
K	1713	14139
K	1714	7071
K	1715	28280
K	1716	28281
K	1717	28282
K	1718	28283
K	1719	223
K	1720	444
K	1721	7121
K	1722	14240
K	1723	28482
K	1724	28483
K	1725	14244
K	1726	14245
K	1727	14247
K	1728	28492
K	1729	28493
K	1730	7125
K	1731	14248
K	1732	28498
K	1733	28499
K	1734	7127
K	1735	28504
K	1736	28505
K	1737	28506
K	1738	28507
K	1739	7129
K	1740	14256
K	1741	28514
K	1742	28515
K	1743	14260
K	1744	14261
K	1745	14263
K	1746	28524
K	1747	28525
K	1748	7132
K	1749	14266
K	1750	14267
K	1751	7135
K	1752	28536
K	1753	28537
K	1754	28538
K	1755	28539
K	1756	112
K	1757	453
K	1758	7233
K	1759	14464
K	1760	28930
K	1761	28931
K	1762	14468
K	1763	14469
K	1764	14471
K	1765	28940
K	1766	28941
K	1767	7237
K	1768	14472
K	1769	28946
K	1770	28947
K	1771	7239
K	1772	28952
K	1773	28953
K	1774	28954
K	1775	28955
K	1776	7241
K	1777	14480
K	1778	28962
K	1779	28963
K	1780	14484
K	1781	14485
K	1782	14487
K	1783	28972
K	1784	28973
K	1785	7244
K	1786	14490
K	1787	14491
K	1788	7247
K	1789	28984
K	1790	28985
K	1791	28986
K	1792	28987
K	1793	455
K	1794	7265
K	1795	14528
K	1796	29058
K	1797	29059
K	1798	14532
K	1799	14533
K	1800	14535
K	1801	29068
K	1802	29069
K	1803	7269
K	1804	14536
K	1805	29074
K	1806	29075
K	1807	7271
K	1808	29080
K	1809	29081
K	1810	29082
K	1811	29083
K	1812	7273
K	1813	14544
K	1814	29090
K	1815	29091
K	1816	14548
K	1817	14549
K	1818	14551
K	1819	29100
K	1820	29101
K	1821	7276
K	1822	14554
K	1823	14555
K	1824	7279
K	1825	29112
K	1826	29113
K	1827	29114
K	1828	29115
K	1829	114
K	1830	461
K	1831	7361
K	1832	14720
K	1833	29442
K	1834	29443
K	1835	14724
K	1836	14725
K	1837	14727
K	1838	29452
K	1839	29453
K	1840	7365
K	1841	14728
K	1842	29458
K	1843	29459
K	1844	7367
K	1845	29464
K	1846	29465
K	1847	29466
K	1848	29467
K	1849	7369
K	1850	14736
K	1851	29474
K	1852	29475
K	1853	14740
K	1854	14741
K	1855	14743
K	1856	29484
K	1857	29485
K	1858	7372
K	1859	14746
K	1860	14747
K	1861	7375
K	1862	29496
K	1863	29497
K	1864	29498
K	1865	29499
K	1866	463
K	1867	7393
K	1868	14784
K	1869	29570
K	1870	29571
K	1871	14788
K	1872	14789
K	1873	14791
K	1874	29580
K	1875	29581
K	1876	7397
K	1877	14792
K	1878	29586
K	1879	29587
K	1880	7399
K	1881	29592
K	1882	29593
K	1883	29594
K	1884	29595
K	1885	7401
K	1886	14800
K	1887	29602
K	1888	29603
K	1889	14804
K	1890	14805
K	1891	14807
K	1892	29612
K	1893	29613
K	1894	7404
K	1895	14810
K	1896	14811
K	1897	7407
K	1898	29624
K	1899	29625
K	1900	29626
K	1901	29627
K	1902	233
K	1903	464
K	1904	7441
K	1905	14880
K	1906	29762
K	1907	29763
K	1908	14884
K	1909	14885
K	1910	14887
K	1911	29772
K	1912	29773
K	1913	7445
K	1914	14888
K	1915	29778
K	1916	29779
K	1917	7447
K	1918	29784
K	1919	29785
K	1920	29786
K	1921	29787
K	1922	7449
K	1923	14896
K	1924	29794
K	1925	29795
K	1926	14900
K	1927	14901
K	1928	14903
K	1929	29804
K	1930	29805
K	1931	7452
K	1932	14906
K	1933	14907
K	1934	7455
K	1935	29816
K	1936	29817
K	1937	29818
K	1938	29819
K	1939	235
K	1940	468
K	1941	7505
K	1942	15008
K	1943	30018
K	1944	30019
K	1945	15012
K	1946	15013
K	1947	15015
K	1948	30028
K	1949	30029
K	1950	7509
K	1951	15016
K	1952	30034
K	1953	30035
K	1954	7511
K	1955	30040
K	1956	30041
K	1957	30042
K	1958	30043
K	1959	7513
K	1960	15024
K	1961	30050
K	1962	30051
K	1963	15028
K	1964	15029
K	1965	15031
K	1966	30060
K	1967	30061
K	1968	7516
K	1969	15034
K	1970	15035
K	1971	7519
K	1972	30072
K	1973	30073
K	1974	30074
K	1975	30075
K	1976	119
K	1977	473
K	1978	7553
K	1979	15104
K	1980	30210
K	1981	30211
K	1982	15108
K	1983	15109
K	1984	15111
K	1985	30220
K	1986	30221
K	1987	7557
K	1988	15112
K	1989	30226
K	1990	30227
K	1991	7559
K	1992	30232
K	1993	30233
K	1994	30234
K	1995	30235
K	1996	7561
K	1997	15120
K	1998	30242
K	1999	30243
K	2000	15124
K	2001	15125
K	2002	15127
K	2003	30252
K	2004	30253
K	2005	7564
K	2006	15130
K	2007	15131
K	2008	7567
K	2009	30264
K	2010	30265
K	2011	30266
K	2012	30267
K	2013	475
K	2014	7585
K	2015	15168
K	2016	30338
K	2017	30339
K	2018	15172
K	2019	15173
K	2020	15175
K	2021	30348
K	2022	30349
K	2023	7589
K	2024	15176
K	2025	30354
K	2026	30355
K	2027	7591
K	2028	30360
K	2029	30361
K	2030	30362
K	2031	30363
K	2032	7593
K	2033	15184
K	2034	30370
K	2035	30371
K	2036	15188
K	2037	15189
K	2038	15191
K	2039	30380
K	2040	30381
K	2041	7596
K	2042	15194
K	2043	15195
K	2044	7599
K	2045	30392
K	2046	30393
K	2047	30394
K	2048	30395
K	2049	60
K	2050	976
K	2051	7816
K	2052	15634
K	2053	15635
K	2054	7819
K	2055	31272
K	2056	31273
K	2057	31274
K	2058	31275
K	2059	7821
K	2060	15640
K	2061	31282
K	2062	31283
K	2063	15644
K	2064	15645
K	2065	15647
K	2066	31292
K	2067	31293
K	2068	978
K	2069	7832
K	2070	15666
K	2071	15667
K	2072	7835
K	2073	31336
K	2074	31337
K	2075	31338
K	2076	31339
K	2077	7837
K	2078	15672
K	2079	31346
K	2080	31347
K	2081	15676
K	2082	15677
K	2083	15679
K	2084	31356
K	2085	31357
K	2086	980
K	2087	7848
K	2088	15698
K	2089	15699
K	2090	7851
K	2091	31400
K	2092	31401
K	2093	31402
K	2094	31403
K	2095	7853
K	2096	15704
K	2097	31410
K	2098	31411
K	2099	15708
K	2100	15709
K	2101	15711
K	2102	31420
K	2103	31421
K	2104	982
K	2105	7864
K	2106	15730
K	2107	15731
K	2108	7867
K	2109	31464
K	2110	31465
K	2111	31466
K	2112	31467
K	2113	7869
K	2114	15736
K	2115	31474
K	2116	31475
K	2117	15740
K	2118	15741
K	2119	15743
K	2120	31484
K	2121	31485
K	2122	984
K	2123	7880
K	2124	15762
K	2125	15763
K	2126	7883
K	2127	31528
K	2128	31529
K	2129	31530
K	2130	31531
K	2131	7885
K	2132	15768
K	2133	31538
K	2134	31539
K	2135	15772
K	2136	15773
K	2137	15775
K	2138	31548
K	2139	31549
K	2140	986
K	2141	7896
K	2142	15794
K	2143	15795
K	2144	7899
K	2145	31592
K	2146	31593
K	2147	31594
K	2148	31595
K	2149	7901
K	2150	15800
K	2151	31602
K	2152	31603
K	2153	15804
K	2154	15805
K	2155	15807
K	2156	31612
K	2157	31613
K	2158	1976
K	2159	3955
K	2160	15817
K	2161	31632
K	2162	31633
K	2163	31636
K	2164	31637
K	2165	31638
K	2166	31639
K	2167	1978
K	2168	3959
K	2169	15833
K	2170	31664
K	2171	31665
K	2172	31668
K	2173	31669
K	2174	31670
K	2175	31671
K	2176	1981
K	2177	3961
K	2178	15841
K	2179	31680
K	2180	31681
K	2181	31684
K	2182	31685
K	2183	31686
K	2184	31687
K	2185	3964
K	2186	7930
K	2187	15862
K	2188	31726
K	2189	31727
K	2190	3966
K	2191	7934
K	2192	15870
K	2193	31742
K	2194	31743
K	2195	62
K	2196	1008
K	2197	8072
K	2198	16146
K	2199	16147
K	2200	8075
K	2201	32296
K	2202	32297
K	2203	32298
K	2204	32299
K	2205	8077
K	2206	16152
K	2207	32306
K	2208	32307
K	2209	16156
K	2210	16157
K	2211	16159
K	2212	32316
K	2213	32317
K	2214	1010
K	2215	8088
K	2216	16178
K	2217	16179
K	2218	8091
K	2219	32360
K	2220	32361
K	2221	32362
K	2222	32363
K	2223	8093
K	2224	16184
K	2225	32370
K	2226	32371
K	2227	16188
K	2228	16189
K	2229	16191
K	2230	32380
K	2231	32381
K	2232	1012
K	2233	8104
K	2234	16210
K	2235	16211
K	2236	8107
K	2237	32424
K	2238	32425
K	2239	32426
K	2240	32427
K	2241	8109
K	2242	16216
K	2243	32434
K	2244	32435
K	2245	16220
K	2246	16221
K	2247	16223
K	2248	32444
K	2249	32445
K	2250	1014
K	2251	8120
K	2252	16242
K	2253	16243
K	2254	8123
K	2255	32488
K	2256	32489
K	2257	32490
K	2258	32491
K	2259	8125
K	2260	16248
K	2261	32498
K	2262	32499
K	2263	16252
K	2264	16253
K	2265	16255
K	2266	32508
K	2267	32509
K	2268	1017
K	2269	8128
K	2270	16258
K	2271	16259
K	2272	8131
K	2273	32520
K	2274	32521
K	2275	32522
K	2276	32523
K	2277	8132
K	2278	16266
K	2279	16267
K	2280	16268
K	2281	16269
K	2282	32540
K	2283	32541
K	2284	32542
K	2285	32543
K	2286	1019
K	2287	8144
K	2288	16290
K	2289	16291
K	2290	8147
K	2291	32584
K	2292	32585
K	2293	32586
K	2294	32587
K	2295	8148
K	2296	16298
K	2297	16299
K	2298	16300
K	2299	16301
K	2300	32604
K	2301	32605
K	2302	32606
K	2303	32607
K	2304	2041
K	2305	4081
K	2306	16321
K	2307	32640
K	2308	32641
K	2309	32644
K	2310	32645
K	2311	32646
K	2312	32647
K	2313	2043
K	2314	4085
K	2315	16337
K	2316	32672
K	2317	32673
K	2318	32676
K	2319	32677
K	2320	32678
K	2321	32679
K	2322	4088
K	2323	8178
K	2324	16358
K	2325	32718
K	2326	32719
K	2327	4090
K	2328	8182
K	2329	16366
K	2330	16367
K	2331	4092
K	2332	8186
K	2333	16374
K	2334	32750
K	2335	32751
K	2336	4094
K	2337	8190
K	2338	16382
K	2339	32766
K	2340	32767
L	0	129
L	1	256
L	2	4113
L	3	8224
L	4	16450
L	5	16451
L	6	8228
L	7	8229
L	8	8231
L	9	16460
L	10	16461
L	11	4117
L	12	8232
L	13	16466
L	14	16467
L	15	4119
L	16	16472
L	17	16473
L	18	16474
L	19	16475
L	20	4121
L	21	8240
L	22	16482
L	23	16483
L	24	8244
L	25	8245
L	26	8247
L	27	16492
L	28	16493
L	29	4124
L	30	8250
L	31	8251
L	32	4127
L	33	16504
L	34	16505
L	35	16506
L	36	16507
L	37	131
L	38	260
L	39	4177
L	40	8352
L	41	16706
L	42	16707
L	43	8356
L	44	8357
L	45	8359
L	46	16716
L	47	16717
L	48	4181
L	49	8360
L	50	16722
L	51	16723
L	52	4183
L	53	16728
L	54	16729
L	55	16730
L	56	16731
L	57	4185
L	58	8368
L	59	16738
L	60	16739
L	61	8372
L	62	8373
L	63	8375
L	64	16748
L	65	16749
L	66	4188
L	67	8378
L	68	8379
L	69	4191
L	70	16760
L	71	16761
L	72	16762
L	73	16763
L	74	132
L	75	266
L	76	4273
L	77	8544
L	78	17090
L	79	17091
L	80	8548
L	81	8549
L	82	8551
L	83	17100
L	84	17101
L	85	4277
L	86	8552
L	87	17106
L	88	17107
L	89	4279
L	90	17112
L	91	17113
L	92	17114
L	93	17115
L	94	4281
L	95	8560
L	96	17122
L	97	17123
L	98	8564
L	99	8565
L	100	8567
L	101	17132
L	102	17133
L	103	4284
L	104	8570
L	105	8571
L	106	4287
L	107	17144
L	108	17145
L	109	17146
L	110	17147
L	111	134
L	112	270
L	113	4337
L	114	8672
L	115	17346
L	116	17347
L	117	8676
L	118	8677
L	119	8679
L	120	17356
L	121	17357
L	122	4340
L	123	8682
L	124	8683
L	125	4343
L	126	17368
L	127	17369
L	128	17370
L	129	17371
L	130	4345
L	131	8688
L	132	17378
L	133	17379
L	134	8692
L	135	8693
L	136	8695
L	137	17388
L	138	17389
L	139	4348
L	140	8698
L	141	8699
L	142	4351
L	143	17400
L	144	17401
L	145	17402
L	146	17403
L	147	69
L	148	273
L	149	4353
L	150	8704
L	151	17410
L	152	17411
L	153	8708
L	154	8709
L	155	8711
L	156	17420
L	157	17421
L	158	4357
L	159	8712
L	160	17426
L	161	17427
L	162	4359
L	163	17432
L	164	17433
L	165	17434
L	166	17435
L	167	4361
L	168	8720
L	169	17442
L	170	17443
L	171	8724
L	172	8725
L	173	8727
L	174	17452
L	175	17453
L	176	4364
L	177	8730
L	178	8731
L	179	4367
L	180	17464
L	181	17465
L	182	17466
L	183	17467
L	184	275
L	185	4385
L	186	8768
L	187	17538
L	188	17539
L	189	8772
L	190	8773
L	191	8775
L	192	17548
L	193	17549
L	194	4389
L	195	8776
L	196	17554
L	197	17555
L	198	4391
L	199	17560
L	200	17561
L	201	17562
L	202	17563
L	203	4393
L	204	8784
L	205	17570
L	206	17571
L	207	8788
L	208	8789
L	209	8791
L	210	17580
L	211	17581
L	212	4396
L	213	8794
L	214	8795
L	215	4399
L	216	17592
L	217	17593
L	218	17594
L	219	17595
L	220	71
L	221	281
L	222	4481
L	223	8960
L	224	17922
L	225	17923
L	226	8964
L	227	8965
L	228	8967
L	229	17932
L	230	17933
L	231	4485
L	232	8968
L	233	17938
L	234	17939
L	235	4487
L	236	17944
L	237	17945
L	238	17946
L	239	17947
L	240	4489
L	241	8976
L	242	17954
L	243	17955
L	244	8980
L	245	8981
L	246	8983
L	247	17964
L	248	17965
L	249	4492
L	250	8986
L	251	8987
L	252	4495
L	253	17976
L	254	17977
L	255	17978
L	256	17979
L	257	283
L	258	4513
L	259	9024
L	260	18050
L	261	18051
L	262	9028
L	263	9029
L	264	9031
L	265	18060
L	266	18061
L	267	4517
L	268	9032
L	269	18066
L	270	18067
L	271	4519
L	272	18072
L	273	18073
L	274	18074
L	275	18075
L	276	4521
L	277	9040
L	278	18082
L	279	18083
L	280	9044
L	281	9045
L	282	9047
L	283	18092
L	284	18093
L	285	4524
L	286	9050
L	287	9051
L	288	4527
L	289	18104
L	290	18105
L	291	18106
L	292	18107
L	293	73
L	294	289
L	295	4609
L	296	9216
L	297	18434
L	298	18435
L	299	9220
L	300	9221
L	301	9223
L	302	18444
L	303	18445
L	304	4613
L	305	9224
L	306	18450
L	307	18451
L	308	4615
L	309	18456
L	310	18457
L	311	18458
L	312	18459
L	313	4617
L	314	9232
L	315	18466
L	316	18467
L	317	9236
L	318	9237
L	319	9239
L	320	18476
L	321	18477
L	322	4620
L	323	9242
L	324	9243
L	325	4623
L	326	18488
L	327	18489
L	328	18490
L	329	18491
L	330	291
L	331	4641
L	332	9280
L	333	18562
L	334	18563
L	335	9284
L	336	9285
L	337	9287
L	338	18572
L	339	18573
L	340	4645
L	341	9288
L	342	18578
L	343	18579
L	344	4647
L	345	18584
L	346	18585
L	347	18586
L	348	18587
L	349	4649
L	350	9296
L	351	18594
L	352	18595
L	353	9300
L	354	9301
L	355	9303
L	356	18604
L	357	18605
L	358	4652
L	359	9306
L	360	9307
L	361	4655
L	362	18616
L	363	18617
L	364	18618
L	365	18619
L	366	75
L	367	297
L	368	4737
L	369	9472
L	370	18946
L	371	18947
L	372	9476
L	373	9477
L	374	9479
L	375	18956
L	376	18957
L	377	4741
L	378	9480
L	379	18962
L	380	18963
L	381	4743
L	382	18968
L	383	18969
L	384	18970
L	385	18971
L	386	4745
L	387	9488
L	388	18978
L	389	18979
L	390	9492
L	391	9493
L	392	9495
L	393	18988
L	394	18989
L	395	4748
L	396	9498
L	397	9499
L	398	4751
L	399	19000
L	400	19001
L	401	19002
L	402	19003
L	403	299
L	404	4769
L	405	9536
L	406	19074
L	407	19075
L	408	9540
L	409	9541
L	410	9543
L	411	19084
L	412	19085
L	413	4773
L	414	9544
L	415	19090
L	416	19091
L	417	4775
L	418	19096
L	419	19097
L	420	19098
L	421	19099
L	422	4777
L	423	9552
L	424	19106
L	425	19107
L	426	9556
L	427	9557
L	428	9559
L	429	19116
L	430	19117
L	431	4780
L	432	9562
L	433	9563
L	434	4783
L	435	19128
L	436	19129
L	437	19130
L	438	19131
L	439	152
L	440	306
L	441	4913
L	442	9824
L	443	19650
L	444	19651
L	445	9828
L	446	9829
L	447	9831
L	448	19660
L	449	19661
L	450	4917
L	451	9832
L	452	19666
L	453	19667
L	454	4919
L	455	19672
L	456	19673
L	457	19674
L	458	19675
L	459	4921
L	460	9840
L	461	19682
L	462	19683
L	463	9844
L	464	9845
L	465	9847
L	466	19692
L	467	19693
L	468	4924
L	469	9850
L	470	9851
L	471	4927
L	472	19704
L	473	19705
L	474	19706
L	475	19707
L	476	154
L	477	310
L	478	4977
L	479	9952
L	480	19906
L	481	19907
L	482	9956
L	483	9957
L	484	9959
L	485	19916
L	486	19917
L	487	4980
L	488	9962
L	489	9963
L	490	4983
L	491	19928
L	492	19929
L	493	19930
L	494	19931
L	495	4985
L	496	9968
L	497	19938
L	498	19939
L	499	9972
L	500	9973
L	501	9975
L	502	19948
L	503	19949
L	504	4988
L	505	9978
L	506	9979
L	507	4991
L	508	19960
L	509	19961
L	510	19962
L	511	19963
L	512	157
L	513	312
L	514	5009
L	515	10016
L	516	20034
L	517	20035
L	518	10020
L	519	10021
L	520	10023
L	521	20044
L	522	20045
L	523	5013
L	524	10024
L	525	20050
L	526	20051
L	527	5015
L	528	20056
L	529	20057
L	530	20058
L	531	20059
L	532	5017
L	533	10032
L	534	20066
L	535	20067
L	536	10036
L	537	10037
L	538	10039
L	539	20076
L	540	20077
L	541	5020
L	542	10042
L	543	10043
L	544	5023
L	545	20088
L	546	20089
L	547	20090
L	548	20091
L	549	159
L	550	316
L	551	5073
L	552	10144
L	553	20290
L	554	20291
L	555	10148
L	556	10149
L	557	10151
L	558	20300
L	559	20301
L	560	5077
L	561	10152
L	562	20306
L	563	20307
L	564	5079
L	565	20312
L	566	20313
L	567	20314
L	568	20315
L	569	5081
L	570	10160
L	571	20322
L	572	20323
L	573	10164
L	574	10165
L	575	10167
L	576	20332
L	577	20333
L	578	5084
L	579	10170
L	580	10171
L	581	5087
L	582	20344
L	583	20345
L	584	20346
L	585	20347
L	586	80
L	587	325
L	588	5185
L	589	10368
L	590	20738
L	591	20739
L	592	10372
L	593	10373
L	594	10375
L	595	20748
L	596	20749
L	597	5189
L	598	10376
L	599	20754
L	600	20755
L	601	5191
L	602	20760
L	603	20761
L	604	20762
L	605	20763
L	606	5193
L	607	10384
L	608	20770
L	609	20771
L	610	10388
L	611	10389
L	612	10391
L	613	20780
L	614	20781
L	615	5196
L	616	10394
L	617	10395
L	618	5199
L	619	20792
L	620	20793
L	621	20794
L	622	20795
L	623	327
L	624	5217
L	625	10432
L	626	20866
L	627	20867
L	628	10436
L	629	10437
L	630	10439
L	631	20876
L	632	20877
L	633	5221
L	634	10440
L	635	20882
L	636	20883
L	637	5223
L	638	20888
L	639	20889
L	640	20890
L	641	20891
L	642	5225
L	643	10448
L	644	20898
L	645	20899
L	646	10452
L	647	10453
L	648	10455
L	649	20908
L	650	20909
L	651	5228
L	652	10458
L	653	10459
L	654	5231
L	655	20920
L	656	20921
L	657	20922
L	658	20923
L	659	82
L	660	333
L	661	5313
L	662	10624
L	663	21250
L	664	21251
L	665	10628
L	666	10629
L	667	10631
L	668	21260
L	669	21261
L	670	5317
L	671	10632
L	672	21266
L	673	21267
L	674	5319
L	675	21272
L	676	21273
L	677	21274
L	678	21275
L	679	5321
L	680	10640
L	681	21282
L	682	21283
L	683	10644
L	684	10645
L	685	10647
L	686	21292
L	687	21293
L	688	5324
L	689	10650
L	690	10651
L	691	5327
L	692	21304
L	693	21305
L	694	21306
L	695	21307
L	696	335
L	697	5345
L	698	10688
L	699	21378
L	700	21379
L	701	10692
L	702	10693
L	703	10695
L	704	21388
L	705	21389
L	706	5349
L	707	10696
L	708	21394
L	709	21395
L	710	5351
L	711	21400
L	712	21401
L	713	21402
L	714	21403
L	715	5353
L	716	10704
L	717	21410
L	718	21411
L	719	10708
L	720	10709
L	721	10711
L	722	21420
L	723	21421
L	724	5356
L	725	10714
L	726	10715
L	727	5359
L	728	21432
L	729	21433
L	730	21434
L	731	21435
L	732	169
L	733	336
L	734	5393
L	735	10784
L	736	21570
L	737	21571
L	738	10788
L	739	10789
L	740	10791
L	741	21580
L	742	21581
L	743	5397
L	744	10792
L	745	21586
L	746	21587
L	747	5399
L	748	21592
L	749	21593
L	750	21594
L	751	21595
L	752	5401
L	753	10800
L	754	21602
L	755	21603
L	756	10804
L	757	10805
L	758	10807
L	759	21612
L	760	21613
L	761	5404
L	762	10810
