method,repeat,sample_index,ct_index,end_to_end_ms,record_hash_and_routing_ms,query_generation_ms,serialize_transport_answer_ms,decode_ms,assembly_rootcheck_ms,upload_wire_bytes,download_wire_bytes,valid_root,corruption_rejected,recovered_siblings,logical_queries
activebalance,0,20,19,7.964803,0.012092,7.133799,0.223241,0.583868,0.011074,10000,10832,True,True,"[{'level': 118, 'digest_hex': '51bf1996c6a2f18cf69deb433c135eac18b586800271e6588580d4731d1be240'}, {'level': 119, 'digest_hex': '56b9f2e3cfa676fde434fbc8ce922ab391f5b6b8a6a3086d07e884961542f9a0'}, {'level': 120, 'digest_hex': '01707c68c543ffdad2b6c666a4af91bfdfad014b79f0655abda96ca358fde7b3'}, {'level': 121, 'digest_hex': '42560f3e5db96d7e0a85f12693f0576ccf18c507b59f134206150a836f167b7e'}, {'level': 122, 'digest_hex': '08c5e50bcd43041d42566c96f9848d94a63335b8348a3e80a7104ad2a407016f'}, {'level': 123, 'digest_hex': 'ceb9ea6cbee5ff32b823e29436f0404bfe5ce1efabc66bf84408675f0b5c6066'}, {'level': 124, 'digest_hex': 'c8ce229f49326e06763bbd2ce799c0115162808d721d483bd1ca14760972c0a8'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,21,482,11.649215,0.012585,10.293778,0.705321,0.624801,0.011753,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'bd7608a5c26c7216be66c4838e216397d61e2cd42fafe0cadcaa166ed51a5862'}, {'level': 120, 'digest_hex': 'd6e1b12060db4b2d7aa9e2382e0cfa54243d6cc9983d156b2ba2f0510c833d7b'}, {'level': 121, 'digest_hex': 'ae5e5561f16a3c5d66ff485d19354c5695dc8fee6712a46c04aaed9766b59e9c'}, {'level': 122, 'digest_hex': '36c38a828c2dc75640d644db9c163c51308ca485e7b47c93d9e6112c36df9a5a'}, {'level': 123, 'digest_hex': '09ec564fa4f27a22f017e0edc3e65ae9d07295b0892676f4cdf7e4fd3c350f4b'}, {'level': 124, 'digest_hex': 'e11955940a41607baf5a59f89fd6bc8080e17649e298c133d9aac99a20126bef'}, {'level': 125, 'digest_hex': '4cb37f60530ff2f9a94ee1075351ac9a725323e6a2014bda2d126be7d3ca65e0'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,0,22,47,7.776514,0.01181,6.760004,0.386296,0.604905,0.011462,10000,10832,True,True,"[{'level': 117, 'digest_hex': '74460b29961fbddfe6709542caab9f7f4ae1ad137670337b7d732be932a4f7d5'}, {'level': 120, 'digest_hex': 'bfd24306df5ffe4aae987cd7a8d2e84eeb49ce1337279401d36d34795da282a8'}, {'level': 121, 'digest_hex': '15f6adb5c28976b19db5f7400a9c5fa0e286a644b0bb79272c8165bd325abb0e'}, {'level': 122, 'digest_hex': 'fb523113e94d27b5277be15f48c9a7d62da2b351c4fe650bfefb654ba56c7918'}, {'level': 123, 'digest_hex': '168353f9d869be38734985005e3d49bace32a5d6df5243b3f32a7d0f63c86c6b'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,0,23,445,8.345578,0.011411,7.381233,0.303711,0.637009,0.01136,10000,10832,True,True,"[{'level': 116, 'digest_hex': 'cc1b8369ed6553d191269babd490f561a71ee47f8c54c953cde4ba237dd12425'}, {'level': 118, 'digest_hex': '3849a11a05092cc31a92f39ee7cb8b599b2fb199ca67fdfc6db28273573ca4d9'}, {'level': 121, 'digest_hex': '38b8e2bf51f9a66a84544dbdb40cd0b1ff7892983b86bfb415639c42080ada6b'}, {'level': 122, 'digest_hex': '977e215801500c5117a9bac5368653a8406623854e0248258866cfc10c24c7a2'}, {'level': 123, 'digest_hex': 'b9d64f309a42c77890d1eb8bc14d6c8fffb17d0477da1ce06a6d6ec2ee0559a5'}, {'level': 124, 'digest_hex': '490c1540bff5d98a1d7ba2f50745b9edea69e517e1aba4ff73b043d6df7c52a8'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,24,157,11.878207,0.011647,10.457963,0.791849,0.60406,0.011505,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'e36507db65ddcfaa1fa5185bb1bb5b324ced847aa298f3a153df921143df9101'}, {'level': 119, 'digest_hex': '4202d0b0ac7db7a0fe0f77c000c7149658deb2b77fdd2817be14f5933c0a1072'}, {'level': 120, 'digest_hex': '696cbaa70367510e57106357bb42ffcb3705b78562789dbea4a1c8691234a442'}, {'level': 121, 'digest_hex': '065a38b28374462863f1b1591e647e7ffed6304759a52222c0db70ed859c2b39'}, {'level': 122, 'digest_hex': '3e2a18c8d6db72f8cb1113415e67921db7222e1e7a939082e15ffe9826213e70'}, {'level': 123, 'digest_hex': '860948bfc224f2caf58debda8a8b8afbaa9725a1587280f973cd1168b0e81553'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,25,231,7.9564,0.013905,6.981208,0.333199,0.614378,0.011292,10000,10832,True,True,"[{'level': 120, 'digest_hex': '25e35c39e87f4a00b3a3d9e7358fb603eccb60b3bd35d6159a6fefe07055eac3'}, {'level': 121, 'digest_hex': '5cdf8c15ec1886b0f15376f34b71b7fb5b2199852a8664e3084acc4ccf8f624b'}, {'level': 122, 'digest_hex': 'd13082d1585c50655ca4fccbce2d9be88f6cad9dda31133d9a8115747ca4a37f'}, {'level': 123, 'digest_hex': '860948bfc224f2caf58debda8a8b8afbaa9725a1587280f973cd1168b0e81553'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,26,280,7.618682,0.012612,6.756664,0.310493,0.526026,0.011914,10000,10832,True,True,"[{'level': 119, 'digest_hex': 'c24b0d8616373745dc3b693e3c00a83c7957bc4ab3cd07fee61c8af1f1d0a7e7'}, {'level': 120, 'digest_hex': '53ff45f674e683f95f03a5e828d6a7648a97d6e19869fad9b4b56b665d4c6912'}, {'level': 121, 'digest_hex': '6176222e0842ddc614fa8831dfaadb4febee97352b874e98e3c7d13249df6773'}, {'level': 122, 'digest_hex': '82b35e7955b5387df921b0da7285362d169e3ed78d0d5d6ecf8f1c0b48293d78'}, {'level': 123, 'digest_hex': '5f7e3a740c33506fd2b2e40e9c6e48ac236faafe9441ad69909a746aaf66d255'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,27,61,10.1507,0.011844,9.003783,0.432305,0.689368,0.011738,10000,10832,True,True,"[{'level': 116, 'digest_hex': 'ddc08970199fa119a11f1859a1f0ad2e0c935871df433f66135b829b820febf1'}, {'level': 119, 'digest_hex': 'b9078a8f679ba28735fa4c59eabd7e87df801f9ba2683824128a61b8fee20dec'}, {'level': 120, 'digest_hex': 'd27a2c0f491903dee7aa049c4ea3a996ab7bf96cd92954563fef9239100c5837'}, {'level': 121, 'digest_hex': 'd6be05c952b6cfeeeb62181daf6b1bd86141c50e419a6ae6a4edf2a6e6f01366'}, {'level': 122, 'digest_hex': '36ebf1a38ae27159ea70faf6aa1078e5562afdd0d53da6f6f6a7ebbdfd719966'}, {'level': 123, 'digest_hex': '786d95adeb70a5535d0d6247cbcca36a151f8954228a51221a91ad082845e961'}, {'level': 124, 'digest_hex': 'c8ce229f49326e06763bbd2ce799c0115162808d721d483bd1ca14760972c0a8'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,28,239,7.807691,0.013707,6.698019,0.41948,0.663484,0.012088,10000,10832,True,True,"[{'level': 120, 'digest_hex': 'ab44f7473d8b054a08a725355392501e734253a63910941f2f4c12c3efeab507'}, {'level': 121, 'digest_hex': 'd3ec8efaf83cc46732355186a9e755aec0a7aaa7a28a09f0b4917e04c88deed9'}, {'level': 122, 'digest_hex': '9880600f0364f031a96eff173fb9e110c9121fbef35481ce63bab4c54fd95942'}, {'level': 123, 'digest_hex': 'b2a45cdaf0ceb25b13c3d9f311da9bb916d74d3b7c5f51c4a0ac16e87d3c77f9'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,0,29,394,7.927901,0.014467,6.94115,0.337107,0.622644,0.011719,10000,10832,True,True,"[{'level': 116, 'digest_hex': '95f2d8abdd726ff4ea75269245d66417db66f94d168974eab629f161fc5f12fd'}, {'level': 118, 'digest_hex': '8263ed6093b2ab6b83da8638002ca720d8b7505420c464bee1a30508bb344062'}, {'level': 119, 'digest_hex': '7a9445a6972805c85983d8e44ad4da55ef999e90b503cb7d66d3c2622ab187db'}, {'level': 121, 'digest_hex': '570b525fe1a309ed62f5683f2900a888bed05d6040f4ffc3ae31bca6a543ca15'}, {'level': 122, 'digest_hex': '7ccf734e751c9170cf41ac021237b10a664803f422e0d3dde2849dca3909c76d'}, {'level': 123, 'digest_hex': 'abfc74a373420455bb426936183eaa06e6dc5793592c1328c251aa7e95dce20f'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,30,404,10.365242,0.012062,8.985514,0.778051,0.576595,0.011655,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'cd5391581614a65454703de0a60601178c7c84706a3d8cfdf1094227c66adf25'}, {'level': 119, 'digest_hex': '199a7e234f6a9801a3e8e7b5b0bc3acb3a9c99ca61b40f94dfdfa6029cf25339'}, {'level': 120, 'digest_hex': '5c260685cf78adcffb110d16a1efb237ebf28f75cfbe1ac3a1c1d1e8cfbd7af9'}, {'level': 121, 'digest_hex': '11a5e85485996e70baadf54a3c49e446adcda20bb42acf4679541f3565543a7c'}, {'level': 122, 'digest_hex': '4faa2cf36f63c4f6a9e48cc679df37464d5ae21fff44deadaf7341387c0106d5'}, {'level': 123, 'digest_hex': '88865cde4ec058db4b856b2bdf62b53640450aff1b73084bc6b6f9607507bbf8'}, {'level': 124, 'digest_hex': 'a9fcf9cfb5c95663e19395f60af02f47ee5aebcafff367fab21debad547677fb'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,31,119,8.865316,0.012738,7.499361,0.689254,0.650653,0.012289,10000,10832,True,True,"[{'level': 117, 'digest_hex': 'd716fb396a4998058b289051a9a0c40490ef7d29ec5dbad12de8fc10525d55e0'}, {'level': 120, 'digest_hex': 'bfd24306df5ffe4aae987cd7a8d2e84eeb49ce1337279401d36d34795da282a8'}, {'level': 121, 'digest_hex': '15f6adb5c28976b19db5f7400a9c5fa0e286a644b0bb79272c8165bd325abb0e'}, {'level': 122, 'digest_hex': 'fb523113e94d27b5277be15f48c9a7d62da2b351c4fe650bfefb654ba56c7918'}, {'level': 123, 'digest_hex': '168353f9d869be38734985005e3d49bace32a5d6df5243b3f32a7d0f63c86c6b'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,0,32,491,8.095242,0.011988,7.038681,0.359142,0.658705,0.025795,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'b991db460a066d4c55fd4e2cc888718060d01010a58d919ce44143a949ca328e'}, {'level': 119, 'digest_hex': '199a7e234f6a9801a3e8e7b5b0bc3acb3a9c99ca61b40f94dfdfa6029cf25339'}, {'level': 120, 'digest_hex': '5c260685cf78adcffb110d16a1efb237ebf28f75cfbe1ac3a1c1d1e8cfbd7af9'}, {'level': 121, 'digest_hex': '11a5e85485996e70baadf54a3c49e446adcda20bb42acf4679541f3565543a7c'}, {'level': 122, 'digest_hex': '4faa2cf36f63c4f6a9e48cc679df37464d5ae21fff44deadaf7341387c0106d5'}, {'level': 123, 'digest_hex': '88865cde4ec058db4b856b2bdf62b53640450aff1b73084bc6b6f9607507bbf8'}, {'level': 124, 'digest_hex': 'a9fcf9cfb5c95663e19395f60af02f47ee5aebcafff367fab21debad547677fb'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,33,378,11.527532,0.014791,9.976705,0.818101,0.704161,0.011941,10000,10832,True,True,"[{'level': 119, 'digest_hex': '3597dba73225a8fa14eda5f733c2de3e1dacd7d34bd05e5615f746420a5e1811'}, {'level': 120, 'digest_hex': 'd0498da3a3bc03b79656d005512cd6a7bff5fed05de512d78598b3f20abf10ec'}, {'level': 121, 'digest_hex': '1f41da791b4db01ba2bc8cd4c0b69ec976a5156dd0085186059af6149113c9d1'}, {'level': 122, 'digest_hex': 'd6c6fc8c32f1cb98b7dd53bb46968ecbd21dbbbf26bcdfa15b204792d4abf8e3'}, {'level': 123, 'digest_hex': 'b9d64f309a42c77890d1eb8bc14d6c8fffb17d0477da1ce06a6d6ec2ee0559a5'}, {'level': 124, 'digest_hex': '490c1540bff5d98a1d7ba2f50745b9edea69e517e1aba4ff73b043d6df7c52a8'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,34,322,7.749637,0.013994,6.847225,0.254624,0.621363,0.011413,10000,10832,True,True,"[{'level': 118, 'digest_hex': '1e73acaa55a3ce39ef16f4efd28d52c05f53f06ef12138eedacfd0b58c6d00ea'}, {'level': 119, 'digest_hex': 'd3f192f75f38b9b8b6d9ba5b603bea3cf98fec83461fe9d08ab66807d5b86240'}, {'level': 121, 'digest_hex': '570b525fe1a309ed62f5683f2900a888bed05d6040f4ffc3ae31bca6a543ca15'}, {'level': 122, 'digest_hex': '7ccf734e751c9170cf41ac021237b10a664803f422e0d3dde2849dca3909c76d'}, {'level': 123, 'digest_hex': 'abfc74a373420455bb426936183eaa06e6dc5793592c1328c251aa7e95dce20f'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,35,25,8.273412,0.010889,7.395422,0.221013,0.633725,0.011534,10000,10832,True,True,"[{'level': 117, 'digest_hex': '6c1fabba8d10f13ebf0df3c50c742cfcc024e4b0ddb2795d97979db9031f3b41'}, {'level': 121, 'digest_hex': 'edf5dd4ce35f87988b76a8467f4a9235bf3304250e57a79be1df0ef66737672f'}, {'level': 122, 'digest_hex': 'abfabbb2f208e77ed046226100a8fdee132f5e5a731470df0e5f9498e2488bdc'}, {'level': 123, 'digest_hex': '92d36277e8b0a04d18b7ccd7ea552595cd14cb79fa1eaf2ab585b88e601a127e'}, {'level': 124, 'digest_hex': '40ff32f314fef5ee51fd705fe8ca0ee89981410ce3c73d4bbdb79c5aaf04e997'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,36,379,10.692923,0.010525,9.179405,0.829806,0.660049,0.01214,10000,10832,True,True,"[{'level': 119, 'digest_hex': '9634d3b96cc7306ae4d6466357d451f97bba461e3a1e08ed1d75e35cf3830b80'}, {'level': 120, 'digest_hex': 'c378fe54bf856c5e5d74877b3859a63a2a20b894eaf60489c65b082bf5c81477'}, {'level': 121, 'digest_hex': 'b4f2dbe5d23e847a46617f280b7ad37e4f485fc915c92e94c08e732f0cee54c1'}, {'level': 122, 'digest_hex': 'e1ecb18f9f8235b59fc8f56b11017a0fd0ba99fc7c305d949dc5b527fcc87bd7'}, {'level': 123, 'digest_hex': '92d36277e8b0a04d18b7ccd7ea552595cd14cb79fa1eaf2ab585b88e601a127e'}, {'level': 124, 'digest_hex': '40ff32f314fef5ee51fd705fe8ca0ee89981410ce3c73d4bbdb79c5aaf04e997'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,37,124,7.798584,0.014602,6.774503,0.345524,0.651089,0.011649,10000,10832,True,True,"[{'level': 119, 'digest_hex': '600dd21bda73f0a380e208c18872298b70569f4309cda718dbce26bb34e61a51'}, {'level': 121, 'digest_hex': '0cf1f1e81dbb46e4342bafdf20566d836cd03994065947094ba6ae23b7bed5fa'}, {'level': 122, 'digest_hex': 'ee5c80e589e3aab144b6dff1dbd49e791c19468873232accf711818c6743c4b4'}, {'level': 123, 'digest_hex': 'a8f60155bd401c8147750adc9124bdc062b444baea34e6c06978524897c7d090'}, {'level': 124, 'digest_hex': 'b7f06cb87f95c76e9bf344bcede815dfb4119a12a8ce2106c05e398206ae6437'}, {'level': 125, 'digest_hex': '4cb37f60530ff2f9a94ee1075351ac9a725323e6a2014bda2d126be7d3ca65e0'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,0,38,432,8.073314,0.012588,7.075879,0.290401,0.682123,0.011522,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'd9bf766c3efbe44105ddb7a8b79b6331302928597f982303e6428037abbc1a7f'}, {'level': 120, 'digest_hex': 'de75b36a3b8adf4f18eb639e04fc2ea601a0593f860b3a79845f7f46d7f971de'}, {'level': 121, 'digest_hex': 'f543226bdae8df1a13b7d5fcebc23bc7c0f5cdb7faf708fce065c87640f80d9e'}, {'level': 122, 'digest_hex': 'd7fe157de64bc8eb61877e205c9c9776b1ead2ff1bf7752686d9c6f91481c6dd'}, {'level': 123, 'digest_hex': '8f5a93a6b87a32b8e12945e613ff886ea27e8535982cecd11941ef467ec414c4'}, {'level': 124, 'digest_hex': '36d32a34b01ea9580c701559fb8ac88bba8a2c82d43a84608e1ca2d91ea72216'}, {'level': 125, 'digest_hex': '055020f61f398fbf2d121b08bbf652475507d1bdb3be20b8cc8198d4644331fc'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,0,39,479,11.013229,0.013007,9.512819,0.901441,0.570474,0.014414,10000,10832,True,True,"[{'level': 111, 'digest_hex': 'c2a462d784ea2b74fbfcbbf35c8fd5a3603776344b0ac751568f4681030245b2'}, {'level': 119, 'digest_hex': 'eac68298b6b65190dd5c8c08c33e1782fdd260c8c9b69eff9d74c83cd14d2c60'}, {'level': 120, 'digest_hex': 'de4990a01ae86cd2ce2b76fff05067649f708278f231475c84a785a158e3c57a'}, {'level': 121, 'digest_hex': '8e1948aeb7b21d4e39fb51ff179d592a0453873b931e0906a2b1656e0b846184'}, {'level': 122, 'digest_hex': '99a690aed5979b62addad5652288290fab419aed780a3e4dd7dbed61cbd90dca'}, {'level': 123, 'digest_hex': 'cea242bc9d7842a721789e8d98c91b7b9d8186fbe205d581cd4bbe2c0135f446'}, {'level': 124, 'digest_hex': 'e9da4645a00dfc3c1f7f5d7f1e9a1eba7c9d313b91704703fb448f02dc70446c'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,0,40,21,9.014537,0.0118,8.013643,0.326446,0.649524,0.011948,10000,10832,True,True,"[{'level': 118, 'digest_hex': '4e76afacc0c10fc5470963c86853bf868223e1b1ebd3b33561507e696839349d'}, {'level': 119, 'digest_hex': 'a1b469b56eb8d255ac1c312af7892739a9d68ac41c76b9f62c580239acd9885e'}, {'level': 120, 'digest_hex': '05f5a2562145f780ecab7679b5b177201c9e6919ba257e34bf3442b7dc53d5f0'}, {'level': 121, 'digest_hex': '89a141fd24524bfbecfc5f4e17e5073a2d439e01c80133372ae55e813e0821c2'}, {'level': 122, 'digest_hex': '35e096cbc1bb14e202d2cb82e7a218d7f58ec0adc2b2094e130fe457254b3a77'}, {'level': 123, 'digest_hex': '168353f9d869be38734985005e3d49bace32a5d6df5243b3f32a7d0f63c86c6b'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,0,41,121,8.210514,0.012089,7.169155,0.32923,0.68655,0.012742,10000,10832,True,True,"[{'level': 114, 'digest_hex': '5cef8e56f8f5d36746505b9516342f81a81dce489821997d9ebdfb249b28e789'}, {'level': 117, 'digest_hex': 'bd130cea889ccf11c98f84d0cd60653799c2386f95ca50eabba452ca7e2daacb'}, {'level': 118, 'digest_hex': '5a1ada01c8e807d57834989d48703f5410f183e8e28a8f12a78a8a5bd6286a1f'}, {'level': 119, 'digest_hex': '4bbe46f326638b61fdf7d3b9b09e7ce337c1609172c141d0081ea75569fd04a5'}, {'level': 120, 'digest_hex': '69371548ece8f3d403b4f9259a440ad4f4295eb05a0f1745b643e32390364eea'}, {'level': 121, 'digest_hex': '3980645100679a890b201f6d3823bd5db40de3f13d2a525a0742ef20359ca545'}, {'level': 122, 'digest_hex': '55c85b9abfdfd8195169e58fd34cce98681f056a40916ef15e7da439a143faf0'}, {'level': 123, 'digest_hex': '9da1ea9e327729baad723d2fa8637a3a50418f6e37a167dcb3437c815b9ee2ec'}, {'level': 124, 'digest_hex': 'a9fcf9cfb5c95663e19395f60af02f47ee5aebcafff367fab21debad547677fb'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
